counter,latency,delayTime,Device,Button
0,11,7426,Adafruit_Feather_32u4,5
1,12,4933,Adafruit_Feather_32u4,5
2,14,1783,Adafruit_Feather_32u4,5
3,10,3619,Adafruit_Feather_32u4,5
4,10,3349,Adafruit_Feather_32u4,5
5,10,7507,Adafruit_Feather_32u4,5
6,828,3772,Adafruit_Feather_32u4,5
7,9,4627,Adafruit_Feather_32u4,5
8,17,2827,Adafruit_Feather_32u4,5
9,11,820,Adafruit_Feather_32u4,5
10,14,5797,Adafruit_Feather_32u4,5
11,13,5437,Adafruit_Feather_32u4,5
12,7,541,Adafruit_Feather_32u4,5
13,1063,6112,Adafruit_Feather_32u4,5
14,14,1117,Adafruit_Feather_32u4,5
15,14,5140,Adafruit_Feather_32u4,5
16,16,1306,Adafruit_Feather_32u4,5
17,15,2629,Adafruit_Feather_32u4,5
18,16,3889,Adafruit_Feather_32u4,5
19,12,4600,Adafruit_Feather_32u4,5
20,13,4888,Adafruit_Feather_32u4,5
21,17,3628,Adafruit_Feather_32u4,5
22,12,1450,Adafruit_Feather_32u4,5
23,15,3178,Adafruit_Feather_32u4,5
24,15,3538,Adafruit_Feather_32u4,5
25,15,6679,Adafruit_Feather_32u4,5
26,7,100,Adafruit_Feather_32u4,5
27,12,4492,Adafruit_Feather_32u4,5
28,16,2683,Adafruit_Feather_32u4,5
29,33,8560,Adafruit_Feather_32u4,5
30,16,2080,Adafruit_Feather_32u4,5
31,10,1342,Adafruit_Feather_32u4,5
32,8,3457,Adafruit_Feather_32u4,5
33,10,4024,Adafruit_Feather_32u4,5
34,8,2647,Adafruit_Feather_32u4,5
35,9,3232,Adafruit_Feather_32u4,5
36,10,5707,Adafruit_Feather_32u4,5
37,23,7570,Adafruit_Feather_32u4,5
38,9,7804,Adafruit_Feather_32u4,5
39,5,1396,Adafruit_Feather_32u4,5
40,13,6319,Adafruit_Feather_32u4,5
41,10,8587,Adafruit_Feather_32u4,5
42,9,8713,Adafruit_Feather_32u4,5
43,8,6067,Adafruit_Feather_32u4,5
44,6,4321,Adafruit_Feather_32u4,5
45,5,2143,Adafruit_Feather_32u4,5
46,6,2035,Adafruit_Feather_32u4,5
47,12,3475,Adafruit_Feather_32u4,5
48,5,1378,Adafruit_Feather_32u4,5
49,13,5347,Adafruit_Feather_32u4,5
50,910,6733,Adafruit_Feather_32u4,5
51,8,1414,Adafruit_Feather_32u4,5
52,8,6931,Adafruit_Feather_32u4,5
53,9,5275,Adafruit_Feather_32u4,5
54,11,5860,Adafruit_Feather_32u4,5
55,13,4708,Adafruit_Feather_32u4,5
56,12,3574,Adafruit_Feather_32u4,5
57,10,8326,Adafruit_Feather_32u4,5
58,9,6094,Adafruit_Feather_32u4,5
59,25,6490,Adafruit_Feather_32u4,5
60,6,3799,Adafruit_Feather_32u4,5
61,14,7840,Adafruit_Feather_32u4,5
62,6,1900,Adafruit_Feather_32u4,5
63,10,1432,Adafruit_Feather_32u4,5
64,12,9001,Adafruit_Feather_32u4,5
65,12,7615,Adafruit_Feather_32u4,5
66,7,6805,Adafruit_Feather_32u4,5
67,12,8263,Adafruit_Feather_32u4,5
68,10,4438,Adafruit_Feather_32u4,5
69,8,1567,Adafruit_Feather_32u4,5
70,20,2953,Adafruit_Feather_32u4,5
71,21,5491,Adafruit_Feather_32u4,5
72,11,7048,Adafruit_Feather_32u4,5
73,5,3466,Adafruit_Feather_32u4,5
74,19,6508,Adafruit_Feather_32u4,5
75,31,7219,Adafruit_Feather_32u4,5
76,15,3304,Adafruit_Feather_32u4,5
77,11,5743,Adafruit_Feather_32u4,5
78,11,4753,Adafruit_Feather_32u4,5
79,8,2377,Adafruit_Feather_32u4,5
80,635,478,Adafruit_Feather_32u4,5
81,9,3637,Adafruit_Feather_32u4,5
82,12,4195,Adafruit_Feather_32u4,5
83,9,5257,Adafruit_Feather_32u4,5
84,11,2989,Adafruit_Feather_32u4,5
85,10,1792,Adafruit_Feather_32u4,5
86,13,4015,Adafruit_Feather_32u4,5
87,12,6022,Adafruit_Feather_32u4,5
88,12,5365,Adafruit_Feather_32u4,5
89,4,298,Adafruit_Feather_32u4,5
90,17,7030,Adafruit_Feather_32u4,5
91,18,8452,Adafruit_Feather_32u4,5
92,1732,2890,Adafruit_Feather_32u4,5
93,10,3097,Adafruit_Feather_32u4,5
94,10,5446,Adafruit_Feather_32u4,5
95,7,2170,Adafruit_Feather_32u4,5
96,10,7669,Adafruit_Feather_32u4,5
97,9,5833,Adafruit_Feather_32u4,5
98,17,7894,Adafruit_Feather_32u4,5
99,14,4654,Adafruit_Feather_32u4,5
100,6,964,Adafruit_Feather_32u4,5
101,14,3196,Adafruit_Feather_32u4,5
102,11,6859,Adafruit_Feather_32u4,5
103,11,7984,Adafruit_Feather_32u4,5
104,8,2215,Adafruit_Feather_32u4,5
105,7,3169,Adafruit_Feather_32u4,5
106,12,5878,Adafruit_Feather_32u4,5
107,19,6706,Adafruit_Feather_32u4,5
108,10,4114,Adafruit_Feather_32u4,5
109,9,2449,Adafruit_Feather_32u4,5
110,12,5716,Adafruit_Feather_32u4,5
111,10,2710,Adafruit_Feather_32u4,5
112,4,766,Adafruit_Feather_32u4,5
113,9,7165,Adafruit_Feather_32u4,5
114,23,4222,Adafruit_Feather_32u4,5
115,18,2251,Adafruit_Feather_32u4,5
116,17,3115,Adafruit_Feather_32u4,5
117,13,8596,Adafruit_Feather_32u4,5
118,12,4834,Adafruit_Feather_32u4,5
119,10,3403,Adafruit_Feather_32u4,5
120,7,1558,Adafruit_Feather_32u4,5
121,41,4249,Adafruit_Feather_32u4,5
122,15,3016,Adafruit_Feather_32u4,5
123,10,2872,Adafruit_Feather_32u4,5
124,7,5662,Adafruit_Feather_32u4,5
125,2,415,Adafruit_Feather_32u4,5
126,8,2602,Adafruit_Feather_32u4,5
127,4,343,Adafruit_Feather_32u4,5
128,8,2125,Adafruit_Feather_32u4,5
129,13,7435,Adafruit_Feather_32u4,5
130,32,5500,Adafruit_Feather_32u4,5
131,12,8425,Adafruit_Feather_32u4,5
132,12,5005,Adafruit_Feather_32u4,5
133,7,3259,Adafruit_Feather_32u4,5
134,7,1000,Adafruit_Feather_32u4,5
135,3,136,Adafruit_Feather_32u4,5
136,3,577,Adafruit_Feather_32u4,5
137,10,2350,Adafruit_Feather_32u4,5
138,31,8740,Adafruit_Feather_32u4,5
139,8,3547,Adafruit_Feather_32u4,5
140,7,1441,Adafruit_Feather_32u4,5
141,12,5230,Adafruit_Feather_32u4,5
142,10,3070,Adafruit_Feather_32u4,5
143,3,145,Adafruit_Feather_32u4,5
144,9,3295,Adafruit_Feather_32u4,5
145,10,2962,Adafruit_Feather_32u4,5
146,10,6175,Adafruit_Feather_32u4,5
147,15,4456,Adafruit_Feather_32u4,5
148,24,6076,Adafruit_Feather_32u4,5
149,14,4861,Adafruit_Feather_32u4,5
150,9,2107,Adafruit_Feather_32u4,5
151,10,4258,Adafruit_Feather_32u4,5
152,7,1666,Adafruit_Feather_32u4,5
153,9,5266,Adafruit_Feather_32u4,5
154,18,3160,Adafruit_Feather_32u4,5
155,18,3502,Adafruit_Feather_32u4,5
156,10,7714,Adafruit_Feather_32u4,5
157,15,6940,Adafruit_Feather_32u4,5
158,8,1747,Adafruit_Feather_32u4,5
159,10,3916,Adafruit_Feather_32u4,5
160,19,6850,Adafruit_Feather_32u4,5
161,12,2620,Adafruit_Feather_32u4,5
162,11,4798,Adafruit_Feather_32u4,5
163,10,8821,Adafruit_Feather_32u4,5
164,10,5356,Adafruit_Feather_32u4,5
165,28,5068,Adafruit_Feather_32u4,5
166,16,2791,Adafruit_Feather_32u4,5
167,11,4573,Adafruit_Feather_32u4,5
168,9,2242,Adafruit_Feather_32u4,5
169,10,4186,Adafruit_Feather_32u4,5
170,10,2188,Adafruit_Feather_32u4,5
171,9,4042,Adafruit_Feather_32u4,5
172,11,5248,Adafruit_Feather_32u4,5
173,14,6427,Adafruit_Feather_32u4,5
174,16,4132,Adafruit_Feather_32u4,5
175,5,622,Adafruit_Feather_32u4,5
176,15,4384,Adafruit_Feather_32u4,5
177,5,793,Adafruit_Feather_32u4,5
178,10,3844,Adafruit_Feather_32u4,5
179,12,5374,Adafruit_Feather_32u4,5
180,12,2026,Adafruit_Feather_32u4,5
181,840,7993,Adafruit_Feather_32u4,5
182,10,8479,Adafruit_Feather_32u4,5
183,11,2701,Adafruit_Feather_32u4,5
184,15,7129,Adafruit_Feather_32u4,5
185,8,2071,Adafruit_Feather_32u4,5
186,10,2521,Adafruit_Feather_32u4,5
187,11,6211,Adafruit_Feather_32u4,5
188,11,6454,Adafruit_Feather_32u4,5
189,9,3151,Adafruit_Feather_32u4,5
190,6,5086,Adafruit_Feather_32u4,5
191,7,1594,Adafruit_Feather_32u4,5
192,10,4366,Adafruit_Feather_32u4,5
193,33,4546,Adafruit_Feather_32u4,5
194,10,1297,Adafruit_Feather_32u4,5
195,8,379,Adafruit_Feather_32u4,5
196,9,2044,Adafruit_Feather_32u4,5
197,10,3646,Adafruit_Feather_32u4,5
198,10,2530,Adafruit_Feather_32u4,5
199,10,2341,Adafruit_Feather_32u4,5
200,8,1495,Adafruit_Feather_32u4,5
201,9,1288,Adafruit_Feather_32u4,5
202,5,316,Adafruit_Feather_32u4,5
203,11,8983,Adafruit_Feather_32u4,5
