counter,latency,delayTime,Device,Button
0,12,7156,Adafruit_Feather_32u4,5
1,14,6031,Adafruit_Feather_32u4,5
2,12,7120,Adafruit_Feather_32u4,5
3,11,3187,Adafruit_Feather_32u4,5
4,1043,5149,Adafruit_Feather_32u4,5
5,670,235,Adafruit_Feather_32u4,5
6,13,5878,Adafruit_Feather_32u4,5
7,8,487,Adafruit_Feather_32u4,5
8,11,3304,Adafruit_Feather_32u4,5
9,11,1054,Adafruit_Feather_32u4,5
10,13,7822,Adafruit_Feather_32u4,5
11,15,3826,Adafruit_Feather_32u4,5
12,29,6733,Adafruit_Feather_32u4,5
13,8,3106,Adafruit_Feather_32u4,5
14,1416,2953,Adafruit_Feather_32u4,5
15,352,604,Adafruit_Feather_32u4,5
16,494,388,Adafruit_Feather_32u4,5
17,12,8866,Adafruit_Feather_32u4,5
18,10,3556,Adafruit_Feather_32u4,5
19,22,9028,Adafruit_Feather_32u4,5
20,14,8425,Adafruit_Feather_32u4,5
21,10,2584,Adafruit_Feather_32u4,5
22,9,6886,Adafruit_Feather_32u4,5
23,14,6715,Adafruit_Feather_32u4,5
24,8,1549,Adafruit_Feather_32u4,5
25,20,5293,Adafruit_Feather_32u4,5
26,14,2089,Adafruit_Feather_32u4,5
27,16,5869,Adafruit_Feather_32u4,5
28,20,6310,Adafruit_Feather_32u4,5
29,21,8119,Adafruit_Feather_32u4,5
30,18,4357,Adafruit_Feather_32u4,5
31,32,7534,Adafruit_Feather_32u4,5
32,16,8218,Adafruit_Feather_32u4,5
33,8,739,Adafruit_Feather_32u4,5
34,14,1621,Adafruit_Feather_32u4,5
35,47,7453,Adafruit_Feather_32u4,5
36,1352,3322,Adafruit_Feather_32u4,5
37,453,514,Adafruit_Feather_32u4,5
38,16,919,Adafruit_Feather_32u4,5
39,16,2791,Adafruit_Feather_32u4,5
40,15,2773,Adafruit_Feather_32u4,5
41,14,2809,Adafruit_Feather_32u4,5
42,12,685,Adafruit_Feather_32u4,5
43,20,289,Adafruit_Feather_32u4,5
44,14,1513,Adafruit_Feather_32u4,5
45,19,6292,Adafruit_Feather_32u4,5
46,44,3835,Adafruit_Feather_32u4,5
47,21,6112,Adafruit_Feather_32u4,5
48,13,1828,Adafruit_Feather_32u4,5
