counter,latency,delayTime,Device,Button
0,6041,5851,Logitech_Gamepad_F310,305
1,5331,6643,Logitech_Gamepad_F310,305
2,3933,8056,Logitech_Gamepad_F310,305
3,6886,5014,Logitech_Gamepad_F310,305
4,3618,5131,Logitech_Gamepad_F310,305
5,7054,4897,Logitech_Gamepad_F310,305
6,5232,2728,Logitech_Gamepad_F310,305
7,4956,6868,Logitech_Gamepad_F310,305
8,3549,4366,Logitech_Gamepad_F310,305
9,3448,8488,Logitech_Gamepad_F310,305
10,7532,8128,Logitech_Gamepad_F310,305
11,7042,8893,Logitech_Gamepad_F310,305
12,7545,361,Logitech_Gamepad_F310,305
13,6527,1477,Logitech_Gamepad_F310,305
14,7491,478,Logitech_Gamepad_F310,305
15,6903,982,Logitech_Gamepad_F310,305
16,2996,919,Logitech_Gamepad_F310,305
17,7091,8794,Logitech_Gamepad_F310,305
18,6385,5518,Logitech_Gamepad_F310,305
19,7717,181,Logitech_Gamepad_F310,305
20,6808,1153,Logitech_Gamepad_F310,305
21,5619,2143,Logitech_Gamepad_F310,305
22,6067,1864,Logitech_Gamepad_F310,305
23,5103,2809,Logitech_Gamepad_F310,305
24,7037,892,Logitech_Gamepad_F310,305
25,5110,6859,Logitech_Gamepad_F310,305
26,8238,3610,Logitech_Gamepad_F310,305
27,7320,667,Logitech_Gamepad_F310,305
28,5967,2035,Logitech_Gamepad_F310,305
29,4337,7579,Logitech_Gamepad_F310,305
30,3684,8164,Logitech_Gamepad_F310,305
31,6372,5572,Logitech_Gamepad_F310,305
32,6868,1099,Logitech_Gamepad_F310,305
33,4800,7120,Logitech_Gamepad_F310,305
34,6178,1846,Logitech_Gamepad_F310,305
35,5546,2332,Logitech_Gamepad_F310,305
36,6115,5869,Logitech_Gamepad_F310,305
37,6026,1810,Logitech_Gamepad_F310,305
38,3086,8848,Logitech_Gamepad_F310,305
39,6317,1612,Logitech_Gamepad_F310,305
40,2728,1207,Logitech_Gamepad_F310,305
41,7220,748,Logitech_Gamepad_F310,305
42,7437,487,Logitech_Gamepad_F310,305
43,4356,3565,Logitech_Gamepad_F310,305
44,9984,5959,Logitech_Gamepad_F310,305
45,6812,9064,Logitech_Gamepad_F310,305
46,5695,2278,Logitech_Gamepad_F310,305
47,6012,1882,Logitech_Gamepad_F310,305
48,5551,2422,Logitech_Gamepad_F310,305
49,7572,343,Logitech_Gamepad_F310,305
50,7369,8524,Logitech_Gamepad_F310,305
51,3920,8020,Logitech_Gamepad_F310,305
52,6458,5392,Logitech_Gamepad_F310,305
53,6854,1045,Logitech_Gamepad_F310,305
54,4905,6985,Logitech_Gamepad_F310,305
55,7126,8866,Logitech_Gamepad_F310,305
56,7201,4771,Logitech_Gamepad_F310,305
57,6555,1333,Logitech_Gamepad_F310,305
58,3073,4834,Logitech_Gamepad_F310,305
59,5186,6706,Logitech_Gamepad_F310,305
60,5161,2755,Logitech_Gamepad_F310,305
61,2762,1108,Logitech_Gamepad_F310,305
62,5908,2062,Logitech_Gamepad_F310,305
63,5623,6292,Logitech_Gamepad_F310,305
64,6879,5086,Logitech_Gamepad_F310,305
65,4261,7651,Logitech_Gamepad_F310,305
66,3363,8533,Logitech_Gamepad_F310,305
67,7284,8632,Logitech_Gamepad_F310,305
68,6187,1747,Logitech_Gamepad_F310,305
69,6196,1819,Logitech_Gamepad_F310,305
70,3654,8227,Logitech_Gamepad_F310,305
71,5958,6022,Logitech_Gamepad_F310,305
72,5547,6364,Logitech_Gamepad_F310,305
73,7298,4618,Logitech_Gamepad_F310,305
74,7281,4735,Logitech_Gamepad_F310,305
75,7368,4510,Logitech_Gamepad_F310,305
76,5421,2458,Logitech_Gamepad_F310,305
77,4179,7804,Logitech_Gamepad_F310,305
78,4939,6994,Logitech_Gamepad_F310,305
79,7637,4384,Logitech_Gamepad_F310,305
80,5387,6526,Logitech_Gamepad_F310,305
81,5304,6625,Logitech_Gamepad_F310,305
82,8056,3808,Logitech_Gamepad_F310,305
83,5916,1999,Logitech_Gamepad_F310,305
84,4183,3736,Logitech_Gamepad_F310,305
85,7621,8281,Logitech_Gamepad_F310,305
86,4995,2926,Logitech_Gamepad_F310,305
87,7557,388,Logitech_Gamepad_F310,305
88,6172,5743,Logitech_Gamepad_F310,305
89,3157,757,Logitech_Gamepad_F310,305
90,5060,2818,Logitech_Gamepad_F310,305
91,6916,4987,Logitech_Gamepad_F310,305
92,5580,2395,Logitech_Gamepad_F310,305
93,4679,3259,Logitech_Gamepad_F310,305
94,6851,9073,Logitech_Gamepad_F310,305
95,3915,7957,Logitech_Gamepad_F310,305
96,4712,3196,Logitech_Gamepad_F310,305
97,8450,3439,Logitech_Gamepad_F310,305
98,6138,1801,Logitech_Gamepad_F310,305
99,6193,1693,Logitech_Gamepad_F310,305
100,6056,5878,Logitech_Gamepad_F310,305
101,5259,5779,Logitech_Gamepad_F310,305
102,6971,4942,Logitech_Gamepad_F310,305
103,7248,4762,Logitech_Gamepad_F310,305
104,3445,8416,Logitech_Gamepad_F310,305
105,4919,2944,Logitech_Gamepad_F310,305
106,5013,2881,Logitech_Gamepad_F310,305
107,7155,4798,Logitech_Gamepad_F310,305
108,4922,3016,Logitech_Gamepad_F310,305
109,6222,1738,Logitech_Gamepad_F310,305
110,3699,8218,Logitech_Gamepad_F310,305
111,5635,6355,Logitech_Gamepad_F310,305
112,4830,3070,Logitech_Gamepad_F310,305
113,4613,3286,Logitech_Gamepad_F310,305
114,7344,8560,Logitech_Gamepad_F310,305
115,9365,2593,Logitech_Gamepad_F310,305
116,5619,6256,Logitech_Gamepad_F310,305
117,3651,8263,Logitech_Gamepad_F310,305
118,4829,3115,Logitech_Gamepad_F310,305
119,3070,856,Logitech_Gamepad_F310,305
120,5664,6220,Logitech_Gamepad_F310,305
121,5805,2071,Logitech_Gamepad_F310,305
122,6934,9019,Logitech_Gamepad_F310,305
123,5636,2296,Logitech_Gamepad_F310,305
124,7535,8398,Logitech_Gamepad_F310,305
125,3411,8578,Logitech_Gamepad_F310,305
126,7168,4726,Logitech_Gamepad_F310,305
127,4410,7534,Logitech_Gamepad_F310,305
128,8214,3727,Logitech_Gamepad_F310,305
129,4736,7174,Logitech_Gamepad_F310,305
130,4602,3349,Logitech_Gamepad_F310,305
131,5522,6409,Logitech_Gamepad_F310,305
132,4270,7660,Logitech_Gamepad_F310,305
133,5763,2116,Logitech_Gamepad_F310,305
134,6643,5293,Logitech_Gamepad_F310,305
135,7311,649,Logitech_Gamepad_F310,305
