counter,latency,delayTime,Device,Button
0,9,7147,Adafruit_Feather_32u4,5
1,9,8965,Adafruit_Feather_32u4,5
2,9,7606,Adafruit_Feather_32u4,5
3,17,7156,Adafruit_Feather_32u4,5
4,10,2611,Adafruit_Feather_32u4,5
5,11,6193,Adafruit_Feather_32u4,5
6,20,7264,Adafruit_Feather_32u4,5
7,9,2278,Adafruit_Feather_32u4,5
8,1646,7921,Adafruit_Feather_32u4,5
9,10,6697,Adafruit_Feather_32u4,5
10,7,604,Adafruit_Feather_32u4,5
11,9,3700,Adafruit_Feather_32u4,5
12,16,3277,Adafruit_Feather_32u4,5
13,16,6895,Adafruit_Feather_32u4,5
14,14,3511,Adafruit_Feather_32u4,5
15,14,7732,Adafruit_Feather_32u4,5
16,18,1522,Adafruit_Feather_32u4,5
17,18,865,Adafruit_Feather_32u4,5
18,24,8749,Adafruit_Feather_32u4,5
19,17,8551,Adafruit_Feather_32u4,5
20,1165,7741,Adafruit_Feather_32u4,5
21,12,856,Adafruit_Feather_32u4,5
22,12,6400,Adafruit_Feather_32u4,5
23,13,8659,Adafruit_Feather_32u4,5
24,6,505,Adafruit_Feather_32u4,5
25,752,163,Adafruit_Feather_32u4,5
26,11,3574,Adafruit_Feather_32u4,5
27,18,5806,Adafruit_Feather_32u4,5
28,14,1648,Adafruit_Feather_32u4,5
29,11,1756,Adafruit_Feather_32u4,5
30,11,3412,Adafruit_Feather_32u4,5
31,10,8299,Adafruit_Feather_32u4,5
32,9,6013,Adafruit_Feather_32u4,5
33,29,4627,Adafruit_Feather_32u4,5
34,11,8371,Adafruit_Feather_32u4,5
35,13,5239,Adafruit_Feather_32u4,5
36,10,3727,Adafruit_Feather_32u4,5
37,4,532,Adafruit_Feather_32u4,5
38,10,6346,Adafruit_Feather_32u4,5
39,6,1387,Adafruit_Feather_32u4,5
40,11,8524,Adafruit_Feather_32u4,5
41,11,7219,Adafruit_Feather_32u4,5
42,10,7318,Adafruit_Feather_32u4,5
43,8,5869,Adafruit_Feather_32u4,5
44,8,1405,Adafruit_Feather_32u4,5
45,17,8974,Adafruit_Feather_32u4,5
46,6,1225,Adafruit_Feather_32u4,5
47,9,1207,Adafruit_Feather_32u4,5
48,7,2899,Adafruit_Feather_32u4,5
49,6,1000,Adafruit_Feather_32u4,5
50,8,4177,Adafruit_Feather_32u4,5
51,8,3331,Adafruit_Feather_32u4,5
52,7,1018,Adafruit_Feather_32u4,5
53,31,6022,Adafruit_Feather_32u4,5
54,8,7480,Adafruit_Feather_32u4,5
55,3,298,Adafruit_Feather_32u4,5
56,7,2638,Adafruit_Feather_32u4,5
57,4,658,Adafruit_Feather_32u4,5
58,7,2584,Adafruit_Feather_32u4,5
59,13,6787,Adafruit_Feather_32u4,5
60,12,8722,Adafruit_Feather_32u4,5
61,8,4897,Adafruit_Feather_32u4,5
62,9,3232,Adafruit_Feather_32u4,5
63,8,7048,Adafruit_Feather_32u4,5
64,8,4609,Adafruit_Feather_32u4,5
65,37,8920,Adafruit_Feather_32u4,5
66,10,9073,Adafruit_Feather_32u4,5
67,11,8542,Adafruit_Feather_32u4,5
68,3,451,Adafruit_Feather_32u4,5
69,7,5851,Adafruit_Feather_32u4,5
70,12,3169,Adafruit_Feather_32u4,5
71,7,2575,Adafruit_Feather_32u4,5
72,10,7417,Adafruit_Feather_32u4,5
73,9,1954,Adafruit_Feather_32u4,5
74,9,8533,Adafruit_Feather_32u4,5
75,8,5356,Adafruit_Feather_32u4,5
76,28,4429,Adafruit_Feather_32u4,5
77,10,3943,Adafruit_Feather_32u4,5
78,14,8281,Adafruit_Feather_32u4,5
79,12,8236,Adafruit_Feather_32u4,5
80,9,4753,Adafruit_Feather_32u4,5
81,1476,3367,Adafruit_Feather_32u4,5
82,10,8911,Adafruit_Feather_32u4,5
83,14,8866,Adafruit_Feather_32u4,5
84,10,3763,Adafruit_Feather_32u4,5
85,28,5707,Adafruit_Feather_32u4,5
86,13,1639,Adafruit_Feather_32u4,5
87,4,145,Adafruit_Feather_32u4,5
88,9,2863,Adafruit_Feather_32u4,5
89,11,5590,Adafruit_Feather_32u4,5
90,7,8704,Adafruit_Feather_32u4,5
91,7,2485,Adafruit_Feather_32u4,5
92,33,6769,Adafruit_Feather_32u4,5
93,9,3439,Adafruit_Feather_32u4,5
94,8,937,Adafruit_Feather_32u4,5
95,10,8308,Adafruit_Feather_32u4,5
96,11,6454,Adafruit_Feather_32u4,5
97,7,3538,Adafruit_Feather_32u4,5
98,10,6130,Adafruit_Feather_32u4,5
99,15,5266,Adafruit_Feather_32u4,5
100,10,3862,Adafruit_Feather_32u4,5
101,13,7381,Adafruit_Feather_32u4,5
102,10,7282,Adafruit_Feather_32u4,5
103,18,2629,Adafruit_Feather_32u4,5
104,11,4942,Adafruit_Feather_32u4,5
105,12,8938,Adafruit_Feather_32u4,5
106,13,6733,Adafruit_Feather_32u4,5
107,53,8317,Adafruit_Feather_32u4,5
108,11,5608,Adafruit_Feather_32u4,5
109,9,5077,Adafruit_Feather_32u4,5
110,7,4168,Adafruit_Feather_32u4,5
111,17,6256,Adafruit_Feather_32u4,5
112,16,3736,Adafruit_Feather_32u4,5
113,17,7183,Adafruit_Feather_32u4,5
114,13,991,Adafruit_Feather_32u4,5
115,12,5068,Adafruit_Feather_32u4,5
116,11,6148,Adafruit_Feather_32u4,5
117,10,2683,Adafruit_Feather_32u4,5
118,9,1612,Adafruit_Feather_32u4,5
119,3,766,Adafruit_Feather_32u4,5
120,6,4960,Adafruit_Feather_32u4,5
121,11,3421,Adafruit_Feather_32u4,5
122,11,8632,Adafruit_Feather_32u4,5
123,13,6301,Adafruit_Feather_32u4,5
124,11,6760,Adafruit_Feather_32u4,5
125,11,6823,Adafruit_Feather_32u4,5
126,38,2314,Adafruit_Feather_32u4,5
127,12,1441,Adafruit_Feather_32u4,5
128,1497,2746,Adafruit_Feather_32u4,5
129,13,7390,Adafruit_Feather_32u4,5
130,11,8254,Adafruit_Feather_32u4,5
131,29,6328,Adafruit_Feather_32u4,5
132,10,4249,Adafruit_Feather_32u4,5
133,9,2827,Adafruit_Feather_32u4,5
134,3,361,Adafruit_Feather_32u4,5
135,14,7759,Adafruit_Feather_32u4,5
136,10,4933,Adafruit_Feather_32u4,5
137,10,2494,Adafruit_Feather_32u4,5
138,10,1855,Adafruit_Feather_32u4,5
139,9,2125,Adafruit_Feather_32u4,5
140,12,478,Adafruit_Feather_32u4,5
141,6,415,Adafruit_Feather_32u4,5
142,10,964,Adafruit_Feather_32u4,5
143,11,6499,Adafruit_Feather_32u4,5
144,10,5428,Adafruit_Feather_32u4,5
145,6,4492,Adafruit_Feather_32u4,5
146,17,5572,Adafruit_Feather_32u4,5
147,11,5644,Adafruit_Feather_32u4,5
148,34,2809,Adafruit_Feather_32u4,5
149,11,6445,Adafruit_Feather_32u4,5
150,10,2791,Adafruit_Feather_32u4,5
151,11,8515,Adafruit_Feather_32u4,5
152,7,1036,Adafruit_Feather_32u4,5
153,7,2323,Adafruit_Feather_32u4,5
154,10,5581,Adafruit_Feather_32u4,5
155,10,5401,Adafruit_Feather_32u4,5
156,13,5905,Adafruit_Feather_32u4,5
157,11,5329,Adafruit_Feather_32u4,5
158,11,3295,Adafruit_Feather_32u4,5
159,9,3925,Adafruit_Feather_32u4,5
160,28,5977,Adafruit_Feather_32u4,5
161,10,5914,Adafruit_Feather_32u4,5
162,7,5662,Adafruit_Feather_32u4,5
163,18,4150,Adafruit_Feather_32u4,5
164,9,2134,Adafruit_Feather_32u4,5
165,13,4303,Adafruit_Feather_32u4,5
166,7,1549,Adafruit_Feather_32u4,5
167,35,5770,Adafruit_Feather_32u4,5
168,18,4321,Adafruit_Feather_32u4,5
169,10,3088,Adafruit_Feather_32u4,5
170,9,2170,Adafruit_Feather_32u4,5
171,11,3475,Adafruit_Feather_32u4,5
172,9,5716,Adafruit_Feather_32u4,5
173,6,3673,Adafruit_Feather_32u4,5
174,12,5284,Adafruit_Feather_32u4,5
175,28,5680,Adafruit_Feather_32u4,5
176,9,3133,Adafruit_Feather_32u4,5
177,13,7228,Adafruit_Feather_32u4,5
178,12,6427,Adafruit_Feather_32u4,5
179,20,8353,Adafruit_Feather_32u4,5
180,17,7543,Adafruit_Feather_32u4,5
181,4,316,Adafruit_Feather_32u4,5
182,14,7669,Adafruit_Feather_32u4,5
183,10,4474,Adafruit_Feather_32u4,5
184,4,307,Adafruit_Feather_32u4,5
185,11,6688,Adafruit_Feather_32u4,5
186,20,3214,Adafruit_Feather_32u4,5
187,17,1378,Adafruit_Feather_32u4,5
188,15,8272,Adafruit_Feather_32u4,5
189,13,3340,Adafruit_Feather_32u4,5
190,11,5113,Adafruit_Feather_32u4,5
191,13,8731,Adafruit_Feather_32u4,5
192,9,6679,Adafruit_Feather_32u4,5
193,11,2179,Adafruit_Feather_32u4,5
194,9,8641,Adafruit_Feather_32u4,5
195,10,2404,Adafruit_Feather_32u4,5
196,13,5896,Adafruit_Feather_32u4,5
197,10,2557,Adafruit_Feather_32u4,5
198,9,946,Adafruit_Feather_32u4,5
199,11,6040,Adafruit_Feather_32u4,5
200,8,1747,Adafruit_Feather_32u4,5
201,11,4366,Adafruit_Feather_32u4,5
202,8,1873,Adafruit_Feather_32u4,5
203,7,1864,Adafruit_Feather_32u4,5
204,7,6481,Adafruit_Feather_32u4,5
205,23,8110,Adafruit_Feather_32u4,5
206,14,1900,Adafruit_Feather_32u4,5
207,9,2548,Adafruit_Feather_32u4,5
208,10,2044,Adafruit_Feather_32u4,5
209,11,9037,Adafruit_Feather_32u4,5
210,7,2152,Adafruit_Feather_32u4,5
211,9,1540,Adafruit_Feather_32u4,5
212,9,2188,Adafruit_Feather_32u4,5
213,3,289,Adafruit_Feather_32u4,5
214,11,4780,Adafruit_Feather_32u4,5
215,16,3394,Adafruit_Feather_32u4,5
216,286,7624,Adafruit_Feather_32u4,5
217,11,5473,Adafruit_Feather_32u4,5
218,10,1585,Adafruit_Feather_32u4,5
219,10,3871,Adafruit_Feather_32u4,5
220,9,3061,Adafruit_Feather_32u4,5
221,35,3772,Adafruit_Feather_32u4,5
222,10,739,Adafruit_Feather_32u4,5
223,11,6949,Adafruit_Feather_32u4,5
224,10,9019,Adafruit_Feather_32u4,5
225,11,6418,Adafruit_Feather_32u4,5
226,13,3682,Adafruit_Feather_32u4,5
227,20,541,Adafruit_Feather_32u4,5
228,7,253,Adafruit_Feather_32u4,5
229,12,7885,Adafruit_Feather_32u4,5
230,10,3043,Adafruit_Feather_32u4,5
231,9,1351,Adafruit_Feather_32u4,5
232,9,6976,Adafruit_Feather_32u4,5
233,7,1630,Adafruit_Feather_32u4,5
234,6,3079,Adafruit_Feather_32u4,5
235,26,6994,Adafruit_Feather_32u4,5
236,22,4204,Adafruit_Feather_32u4,5
237,9,6355,Adafruit_Feather_32u4,5
238,11,5788,Adafruit_Feather_32u4,5
239,10,2467,Adafruit_Feather_32u4,5
240,19,8389,Adafruit_Feather_32u4,5
241,16,5671,Adafruit_Feather_32u4,5
242,7,1180,Adafruit_Feather_32u4,5
243,14,4519,Adafruit_Feather_32u4,5
244,10,4501,Adafruit_Feather_32u4,5
245,10,4681,Adafruit_Feather_32u4,5
246,9,1819,Adafruit_Feather_32u4,5
247,21,5248,Adafruit_Feather_32u4,5
248,9,2512,Adafruit_Feather_32u4,5
249,11,1306,Adafruit_Feather_32u4,5
250,7,2818,Adafruit_Feather_32u4,5
251,7,1837,Adafruit_Feather_32u4,5
252,3,1054,Adafruit_Feather_32u4,5
253,7,2836,Adafruit_Feather_32u4,5
254,12,7273,Adafruit_Feather_32u4,5
255,8,2917,Adafruit_Feather_32u4,5
256,11,1288,Adafruit_Feather_32u4,5
257,33,5878,Adafruit_Feather_32u4,5
258,17,2926,Adafruit_Feather_32u4,5
259,9,2737,Adafruit_Feather_32u4,5
260,9,2440,Adafruit_Feather_32u4,5
261,7,2233,Adafruit_Feather_32u4,5
262,17,8335,Adafruit_Feather_32u4,5
263,8,7444,Adafruit_Feather_32u4,5
264,20,2305,Adafruit_Feather_32u4,5
265,10,9091,Adafruit_Feather_32u4,5
266,11,5338,Adafruit_Feather_32u4,5
267,7,3835,Adafruit_Feather_32u4,5
268,15,7192,Adafruit_Feather_32u4,5
269,36,4033,Adafruit_Feather_32u4,5
270,13,1675,Adafruit_Feather_32u4,5
271,12,8776,Adafruit_Feather_32u4,5
272,10,3799,Adafruit_Feather_32u4,5
273,8,7561,Adafruit_Feather_32u4,5
274,7,1810,Adafruit_Feather_32u4,5
275,5,1234,Adafruit_Feather_32u4,5
276,8,1657,Adafruit_Feather_32u4,5
277,13,7687,Adafruit_Feather_32u4,5
278,14,6283,Adafruit_Feather_32u4,5
279,9,4384,Adafruit_Feather_32u4,5
280,12,7552,Adafruit_Feather_32u4,5
281,11,3313,Adafruit_Feather_32u4,5
282,10,5689,Adafruit_Feather_32u4,5
283,13,7948,Adafruit_Feather_32u4,5
284,10,2782,Adafruit_Feather_32u4,5
285,6,1666,Adafruit_Feather_32u4,5
286,5,325,Adafruit_Feather_32u4,5
287,11,7372,Adafruit_Feather_32u4,5
288,26,8002,Adafruit_Feather_32u4,5
289,7,4105,Adafruit_Feather_32u4,5
290,6,1135,Adafruit_Feather_32u4,5
291,14,5779,Adafruit_Feather_32u4,5
292,9,2476,Adafruit_Feather_32u4,5
293,13,8506,Adafruit_Feather_32u4,5
294,26,2665,Adafruit_Feather_32u4,5
295,16,3952,Adafruit_Feather_32u4,5
296,9,5140,Adafruit_Feather_32u4,5
297,10,1792,Adafruit_Feather_32u4,5
298,7,2017,Adafruit_Feather_32u4,5
299,5,6220,Adafruit_Feather_32u4,5
300,12,6463,Adafruit_Feather_32u4,5
301,4,262,Adafruit_Feather_32u4,5
302,9,1504,Adafruit_Feather_32u4,5
303,11,2458,Adafruit_Feather_32u4,5
304,11,8263,Adafruit_Feather_32u4,5
305,5,1189,Adafruit_Feather_32u4,5
306,5,352,Adafruit_Feather_32u4,5
307,10,4852,Adafruit_Feather_32u4,5
308,9,4537,Adafruit_Feather_32u4,5
309,6,4924,Adafruit_Feather_32u4,5
310,22,8830,Adafruit_Feather_32u4,5
311,11,3907,Adafruit_Feather_32u4,5
312,9,3070,Adafruit_Feather_32u4,5
