counter,latency,delayTime,Device,Button
0,4479,7372,Logitech_Gamepad_F310,305
1,5346,2611,Logitech_Gamepad_F310,305
2,7459,478,Logitech_Gamepad_F310,305
3,7530,397,Logitech_Gamepad_F310,305
4,4517,3412,Logitech_Gamepad_F310,305
5,8043,3925,Logitech_Gamepad_F310,305
6,8834,7102,Logitech_Gamepad_F310,305
7,7268,829,Logitech_Gamepad_F310,305
8,9549,6364,Logitech_Gamepad_F310,305
9,3793,7903,Logitech_Gamepad_F310,305
10,4370,7453,Logitech_Gamepad_F310,305
11,7427,4591,Logitech_Gamepad_F310,305
12,6535,5437,Logitech_Gamepad_F310,305
13,6381,5572,Logitech_Gamepad_F310,305
14,3412,8506,Logitech_Gamepad_F310,305
15,7015,874,Logitech_Gamepad_F310,305
16,6595,1351,Logitech_Gamepad_F310,305
17,4079,7786,Logitech_Gamepad_F310,305
18,4905,3079,Logitech_Gamepad_F310,305
19,4692,7246,Logitech_Gamepad_F310,305
20,3044,928,Logitech_Gamepad_F310,305
21,9731,6193,Logitech_Gamepad_F310,305
22,4259,3673,Logitech_Gamepad_F310,305
23,7016,8893,Logitech_Gamepad_F310,305
24,7695,4195,Logitech_Gamepad_F310,305
25,4899,7075,Logitech_Gamepad_F310,305
26,4981,2962,Logitech_Gamepad_F310,305
27,2889,5131,Logitech_Gamepad_F310,305
28,3618,8272,Logitech_Gamepad_F310,305
29,7155,4852,Logitech_Gamepad_F310,305
30,3348,4519,Logitech_Gamepad_F310,305
31,5947,2053,Logitech_Gamepad_F310,305
32,4693,3214,Logitech_Gamepad_F310,305
33,7898,172,Logitech_Gamepad_F310,305
34,8032,3808,Logitech_Gamepad_F310,305
35,8880,3025,Logitech_Gamepad_F310,305
36,6932,1009,Logitech_Gamepad_F310,305
37,6161,1810,Logitech_Gamepad_F310,305
38,4968,6922,Logitech_Gamepad_F310,305
39,4731,7264,Logitech_Gamepad_F310,305
40,6346,5554,Logitech_Gamepad_F310,305
41,4499,7408,Logitech_Gamepad_F310,305
42,7794,4150,Logitech_Gamepad_F310,305
43,6664,5302,Logitech_Gamepad_F310,305
44,6359,5446,Logitech_Gamepad_F310,305
45,6901,9064,Logitech_Gamepad_F310,305
46,4422,7462,Logitech_Gamepad_F310,305
