counter,latency,delayTime,Device,Button
0,8184913,7030,Empirisoft_Corporation_Analog_Scale_Device,305
1,2080,865,Empirisoft_Corporation_Analog_Scale_Device,305
2,1980,1954,Empirisoft_Corporation_Analog_Scale_Device,305
3,1282,631,Empirisoft_Corporation_Analog_Scale_Device,305
4,2063,3871,Empirisoft_Corporation_Analog_Scale_Device,305
5,1355,3574,Empirisoft_Corporation_Analog_Scale_Device,305
6,1209,6715,Empirisoft_Corporation_Analog_Scale_Device,305
7,2006,937,Empirisoft_Corporation_Analog_Scale_Device,305
8,1218,2683,Empirisoft_Corporation_Analog_Scale_Device,305
9,1434,4483,Empirisoft_Corporation_Analog_Scale_Device,305
10,2010,1891,Empirisoft_Corporation_Analog_Scale_Device,305
11,1226,1603,Empirisoft_Corporation_Analog_Scale_Device,305
12,1754,163,Empirisoft_Corporation_Analog_Scale_Device,305
13,1506,424,Empirisoft_Corporation_Analog_Scale_Device,305
14,1909,4960,Empirisoft_Corporation_Analog_Scale_Device,305
15,1936,6148,Empirisoft_Corporation_Analog_Scale_Device,305
16,1684,217,Empirisoft_Corporation_Analog_Scale_Device,305
17,2064,1882,Empirisoft_Corporation_Analog_Scale_Device,305
18,1589,3331,Empirisoft_Corporation_Analog_Scale_Device,305
19,1222,5743,Empirisoft_Corporation_Analog_Scale_Device,305
20,1352,3592,Empirisoft_Corporation_Analog_Scale_Device,305
21,1759,7138,Empirisoft_Corporation_Analog_Scale_Device,305
22,1433,3520,Empirisoft_Corporation_Analog_Scale_Device,305
23,1359,676,Empirisoft_Corporation_Analog_Scale_Device,305
24,2133,6805,Empirisoft_Corporation_Analog_Scale_Device,305
25,1161,1783,Empirisoft_Corporation_Analog_Scale_Device,305
26,1853,4132,Empirisoft_Corporation_Analog_Scale_Device,305
27,1686,5185,Empirisoft_Corporation_Analog_Scale_Device,305
28,1978,4942,Empirisoft_Corporation_Analog_Scale_Device,305
29,2114,1819,Empirisoft_Corporation_Analog_Scale_Device,305
30,1797,8101,Empirisoft_Corporation_Analog_Scale_Device,305
31,1508,325,Empirisoft_Corporation_Analog_Scale_Device,305
