counter,latency,delayTime,Device,Button
0,12155,7759,Sony_Computer_Entertainment_Wireless_Controller,304
1,15510,442,Sony_Computer_Entertainment_Wireless_Controller,304
2,13154,6733,Sony_Computer_Entertainment_Wireless_Controller,304
3,15416,514,Sony_Computer_Entertainment_Wireless_Controller,304
4,14548,1558,Sony_Computer_Entertainment_Wireless_Controller,304
5,14648,5230,Sony_Computer_Entertainment_Wireless_Controller,304
6,14217,1747,Sony_Computer_Entertainment_Wireless_Controller,304
7,13306,2638,Sony_Computer_Entertainment_Wireless_Controller,304
8,15104,883,Sony_Computer_Entertainment_Wireless_Controller,304
9,11832,4069,Sony_Computer_Entertainment_Wireless_Controller,304
10,14900,1018,Sony_Computer_Entertainment_Wireless_Controller,304
11,12682,7156,Sony_Computer_Entertainment_Wireless_Controller,304
12,12407,3250,Sony_Computer_Entertainment_Wireless_Controller,304
13,14655,1126,Sony_Computer_Entertainment_Wireless_Controller,304
14,15426,4393,Sony_Computer_Entertainment_Wireless_Controller,304
15,12243,7660,Sony_Computer_Entertainment_Wireless_Controller,304
16,12674,3322,Sony_Computer_Entertainment_Wireless_Controller,304
17,14410,1621,Sony_Computer_Entertainment_Wireless_Controller,304
18,13444,2494,Sony_Computer_Entertainment_Wireless_Controller,304
19,14686,5266,Sony_Computer_Entertainment_Wireless_Controller,304
20,12779,3088,Sony_Computer_Entertainment_Wireless_Controller,304
21,12477,7444,Sony_Computer_Entertainment_Wireless_Controller,304
22,13967,1765,Sony_Computer_Entertainment_Wireless_Controller,304
23,12700,7174,Sony_Computer_Entertainment_Wireless_Controller,304
24,13117,2728,Sony_Computer_Entertainment_Wireless_Controller,304
25,15187,4771,Sony_Computer_Entertainment_Wireless_Controller,304
26,14787,5113,Sony_Computer_Entertainment_Wireless_Controller,304
27,14247,5689,Sony_Computer_Entertainment_Wireless_Controller,304
28,13995,1864,Sony_Computer_Entertainment_Wireless_Controller,304
29,13803,2089,Sony_Computer_Entertainment_Wireless_Controller,304
30,15098,685,Sony_Computer_Entertainment_Wireless_Controller,304
31,14766,847,Sony_Computer_Entertainment_Wireless_Controller,304
32,14109,5599,Sony_Computer_Entertainment_Wireless_Controller,304
33,14436,1396,Sony_Computer_Entertainment_Wireless_Controller,304
34,11741,4105,Sony_Computer_Entertainment_Wireless_Controller,304
35,14629,5293,Sony_Computer_Entertainment_Wireless_Controller,304
36,12046,3934,Sony_Computer_Entertainment_Wireless_Controller,304
37,14637,5284,Sony_Computer_Entertainment_Wireless_Controller,304
38,14343,5536,Sony_Computer_Entertainment_Wireless_Controller,304
39,14568,1324,Sony_Computer_Entertainment_Wireless_Controller,304
40,12329,3511,Sony_Computer_Entertainment_Wireless_Controller,304
41,14335,5509,Sony_Computer_Entertainment_Wireless_Controller,304
42,15073,865,Sony_Computer_Entertainment_Wireless_Controller,304
43,15606,298,Sony_Computer_Entertainment_Wireless_Controller,304
44,14263,1594,Sony_Computer_Entertainment_Wireless_Controller,304
45,11908,3952,Sony_Computer_Entertainment_Wireless_Controller,304
46,14978,8866,Sony_Computer_Entertainment_Wireless_Controller,304
47,15506,478,Sony_Computer_Entertainment_Wireless_Controller,304
48,15035,8875,Sony_Computer_Entertainment_Wireless_Controller,304
49,14875,1000,Sony_Computer_Entertainment_Wireless_Controller,304
50,12705,3205,Sony_Computer_Entertainment_Wireless_Controller,304
51,15238,730,Sony_Computer_Entertainment_Wireless_Controller,304
52,13360,2512,Sony_Computer_Entertainment_Wireless_Controller,304
53,12578,7255,Sony_Computer_Entertainment_Wireless_Controller,304
54,15110,550,Sony_Computer_Entertainment_Wireless_Controller,304
55,15501,4186,Sony_Computer_Entertainment_Wireless_Controller,304
56,14689,1153,Sony_Computer_Entertainment_Wireless_Controller,304
57,14770,5185,Sony_Computer_Entertainment_Wireless_Controller,304
58,14763,5203,Sony_Computer_Entertainment_Wireless_Controller,304
59,14842,1135,Sony_Computer_Entertainment_Wireless_Controller,304
60,14312,5581,Sony_Computer_Entertainment_Wireless_Controller,304
61,15283,667,Sony_Computer_Entertainment_Wireless_Controller,304
62,15544,8344,Sony_Computer_Entertainment_Wireless_Controller,304
63,11954,3889,Sony_Computer_Entertainment_Wireless_Controller,304
64,15149,739,Sony_Computer_Entertainment_Wireless_Controller,304
65,12512,3358,Sony_Computer_Entertainment_Wireless_Controller,304
66,13632,6193,Sony_Computer_Entertainment_Wireless_Controller,304
67,15517,469,Sony_Computer_Entertainment_Wireless_Controller,304
68,13092,2872,Sony_Computer_Entertainment_Wireless_Controller,304
69,12196,3808,Sony_Computer_Entertainment_Wireless_Controller,304
70,15184,4627,Sony_Computer_Entertainment_Wireless_Controller,304
71,15590,8254,Sony_Computer_Entertainment_Wireless_Controller,304
72,14875,4978,Sony_Computer_Entertainment_Wireless_Controller,304
