counter,latency,delayTime,Device,Button
0,11,1441,Adafruit_Feather_32u4,5
1,7,838,Adafruit_Feather_32u4,5
2,14,9073,Adafruit_Feather_32u4,5
3,9,1135,Adafruit_Feather_32u4,5
4,12,3448,Adafruit_Feather_32u4,5
5,9,1549,Adafruit_Feather_32u4,5
6,14,3511,Adafruit_Feather_32u4,5
7,7,361,Adafruit_Feather_32u4,5
8,9,1333,Adafruit_Feather_32u4,5
9,12,8749,Adafruit_Feather_32u4,5
10,14,2962,Adafruit_Feather_32u4,5
11,8,523,Adafruit_Feather_32u4,5
12,22,8650,Adafruit_Feather_32u4,5
13,15,3898,Adafruit_Feather_32u4,5
14,14,6355,Adafruit_Feather_32u4,5
15,10,1936,Adafruit_Feather_32u4,5
16,11,1801,Adafruit_Feather_32u4,5
17,12,2269,Adafruit_Feather_32u4,5
18,13,8290,Adafruit_Feather_32u4,5
19,19,1900,Adafruit_Feather_32u4,5
20,15,955,Adafruit_Feather_32u4,5
21,552,8182,Adafruit_Feather_32u4,5
22,16,5761,Adafruit_Feather_32u4,5
23,16,5131,Adafruit_Feather_32u4,5
24,15,7408,Adafruit_Feather_32u4,5
25,12,154,Adafruit_Feather_32u4,5
26,18,7939,Adafruit_Feather_32u4,5
27,279,4528,Adafruit_Feather_32u4,5
28,14,4078,Adafruit_Feather_32u4,5
29,16,4609,Adafruit_Feather_32u4,5
30,23,7336,Adafruit_Feather_32u4,5
31,13,9046,Adafruit_Feather_32u4,5
32,1848,2728,Adafruit_Feather_32u4,5
33,16,6238,Adafruit_Feather_32u4,5
34,17,6193,Adafruit_Feather_32u4,5
35,14,6445,Adafruit_Feather_32u4,5
36,8,694,Adafruit_Feather_32u4,5
37,8,5734,Adafruit_Feather_32u4,5
38,7,2359,Adafruit_Feather_32u4,5
39,12,6211,Adafruit_Feather_32u4,5
40,13,6382,Adafruit_Feather_32u4,5
41,12,6337,Adafruit_Feather_32u4,5
42,9,3322,Adafruit_Feather_32u4,5
43,10,2953,Adafruit_Feather_32u4,5
44,11,8155,Adafruit_Feather_32u4,5
45,13,8704,Adafruit_Feather_32u4,5
46,15,7957,Adafruit_Feather_32u4,5
47,10,3259,Adafruit_Feather_32u4,5
48,10,3709,Adafruit_Feather_32u4,5
49,11,7156,Adafruit_Feather_32u4,5
50,11,4024,Adafruit_Feather_32u4,5
51,10,7543,Adafruit_Feather_32u4,5
52,7,1342,Adafruit_Feather_32u4,5
53,8,6715,Adafruit_Feather_32u4,5
54,4,1252,Adafruit_Feather_32u4,5
55,5,2800,Adafruit_Feather_32u4,5
56,10,1081,Adafruit_Feather_32u4,5
57,13,1261,Adafruit_Feather_32u4,5
58,11,7516,Adafruit_Feather_32u4,5
59,4,217,Adafruit_Feather_32u4,5
60,7,7075,Adafruit_Feather_32u4,5
61,8,2080,Adafruit_Feather_32u4,5
62,7,4114,Adafruit_Feather_32u4,5
63,5,4933,Adafruit_Feather_32u4,5
64,4,4303,Adafruit_Feather_32u4,5
65,4,1117,Adafruit_Feather_32u4,5
66,26,7507,Adafruit_Feather_32u4,5
67,14,7561,Adafruit_Feather_32u4,5
68,10,2350,Adafruit_Feather_32u4,5
69,8,4465,Adafruit_Feather_32u4,5
70,5,2863,Adafruit_Feather_32u4,5
71,4,3385,Adafruit_Feather_32u4,5
72,6,2143,Adafruit_Feather_32u4,5
73,12,6868,Adafruit_Feather_32u4,5
74,3,397,Adafruit_Feather_32u4,5
75,7,3583,Adafruit_Feather_32u4,5
76,8,5680,Adafruit_Feather_32u4,5
77,29,2944,Adafruit_Feather_32u4,5
78,7,1612,Adafruit_Feather_32u4,5
79,8,3574,Adafruit_Feather_32u4,5
80,4,2710,Adafruit_Feather_32u4,5
81,14,4807,Adafruit_Feather_32u4,5
82,5,1810,Adafruit_Feather_32u4,5
83,10,2683,Adafruit_Feather_32u4,5
84,8,4582,Adafruit_Feather_32u4,5
85,8,1189,Adafruit_Feather_32u4,5
86,8,2368,Adafruit_Feather_32u4,5
