counter,latency,delayTime,Device,Button
0,12,2017,Adafruit_Feather_32u4,5
1,7,1531,Adafruit_Feather_32u4,5
2,15,3295,Adafruit_Feather_32u4,5
3,11,3916,Adafruit_Feather_32u4,5
4,11,6634,Adafruit_Feather_32u4,5
5,10,1459,Adafruit_Feather_32u4,5
6,112,2773,Adafruit_Feather_32u4,5
7,13,8200,Adafruit_Feather_32u4,5
8,5,1378,Adafruit_Feather_32u4,5
9,11,1549,Adafruit_Feather_32u4,5
10,26,6013,Adafruit_Feather_32u4,5
11,13,7057,Adafruit_Feather_32u4,5
12,13,1081,Adafruit_Feather_32u4,5
13,9,1117,Adafruit_Feather_32u4,5
14,12,4105,Adafruit_Feather_32u4,5
15,11,2710,Adafruit_Feather_32u4,5
16,17,1576,Adafruit_Feather_32u4,5
17,19,1522,Adafruit_Feather_32u4,5
18,22,8812,Adafruit_Feather_32u4,5
19,20,5932,Adafruit_Feather_32u4,5
20,13,3907,Adafruit_Feather_32u4,5
21,13,2629,Adafruit_Feather_32u4,5
22,23,2512,Adafruit_Feather_32u4,5
23,53,2386,Adafruit_Feather_32u4,5
24,14,7939,Adafruit_Feather_32u4,5
25,19,5959,Adafruit_Feather_32u4,5
26,1000,7345,Adafruit_Feather_32u4,5
27,537,388,Adafruit_Feather_32u4,5
28,12,1054,Adafruit_Feather_32u4,5
29,20,5779,Adafruit_Feather_32u4,5
30,38,4591,Adafruit_Feather_32u4,5
31,17,5266,Adafruit_Feather_32u4,5
32,19,7390,Adafruit_Feather_32u4,5
33,13,1954,Adafruit_Feather_32u4,5
34,16,7354,Adafruit_Feather_32u4,5
35,25,4492,Adafruit_Feather_32u4,5
36,18,8506,Adafruit_Feather_32u4,5
37,16,6436,Adafruit_Feather_32u4,5
38,15,3052,Adafruit_Feather_32u4,5
39,9,370,Adafruit_Feather_32u4,5
40,16,1207,Adafruit_Feather_32u4,5
41,17,7093,Adafruit_Feather_32u4,5
42,19,2935,Adafruit_Feather_32u4,5
43,22,5806,Adafruit_Feather_32u4,5
44,18,5482,Adafruit_Feather_32u4,5
45,20,5842,Adafruit_Feather_32u4,5
46,13,1657,Adafruit_Feather_32u4,5
47,20,8461,Adafruit_Feather_32u4,5
48,21,5995,Adafruit_Feather_32u4,5
49,9,172,Adafruit_Feather_32u4,5
50,16,6742,Adafruit_Feather_32u4,5
51,15,3223,Adafruit_Feather_32u4,5
52,1456,2845,Adafruit_Feather_32u4,5
53,19,4942,Adafruit_Feather_32u4,5
54,24,7642,Adafruit_Feather_32u4,5
55,11,748,Adafruit_Feather_32u4,5
56,10,829,Adafruit_Feather_32u4,5
57,14,2494,Adafruit_Feather_32u4,5
58,15,3952,Adafruit_Feather_32u4,5
59,11,2206,Adafruit_Feather_32u4,5
60,14,2890,Adafruit_Feather_32u4,5
61,15,2683,Adafruit_Feather_32u4,5
62,24,6310,Adafruit_Feather_32u4,5
63,15,4348,Adafruit_Feather_32u4,5
64,13,3340,Adafruit_Feather_32u4,5
65,15,2377,Adafruit_Feather_32u4,5
66,17,3250,Adafruit_Feather_32u4,5
67,19,8542,Adafruit_Feather_32u4,5
68,12,550,Adafruit_Feather_32u4,5
69,24,7039,Adafruit_Feather_32u4,5
70,10,316,Adafruit_Feather_32u4,5
71,16,8902,Adafruit_Feather_32u4,5
72,15,1243,Adafruit_Feather_32u4,5
73,18,5365,Adafruit_Feather_32u4,5
74,15,3853,Adafruit_Feather_32u4,5
75,20,3520,Adafruit_Feather_32u4,5
76,15,3718,Adafruit_Feather_32u4,5
77,21,8335,Adafruit_Feather_32u4,5
78,16,4096,Adafruit_Feather_32u4,5
79,20,2737,Adafruit_Feather_32u4,5
80,14,2035,Adafruit_Feather_32u4,5
81,15,2674,Adafruit_Feather_32u4,5
82,15,1252,Adafruit_Feather_32u4,5
83,12,1495,Adafruit_Feather_32u4,5
84,28,4240,Adafruit_Feather_32u4,5
85,19,8182,Adafruit_Feather_32u4,5
86,13,2224,Adafruit_Feather_32u4,5
87,16,2422,Adafruit_Feather_32u4,5
88,17,2539,Adafruit_Feather_32u4,5
89,12,3043,Adafruit_Feather_32u4,5
90,16,2989,Adafruit_Feather_32u4,5
91,17,5059,Adafruit_Feather_32u4,5
92,16,2395,Adafruit_Feather_32u4,5
93,1029,4321,Adafruit_Feather_32u4,5
94,15,3475,Adafruit_Feather_32u4,5
95,15,4969,Adafruit_Feather_32u4,5
96,20,8263,Adafruit_Feather_32u4,5
97,25,6958,Adafruit_Feather_32u4,5
98,17,8524,Adafruit_Feather_32u4,5
99,7,433,Adafruit_Feather_32u4,5
100,15,6751,Adafruit_Feather_32u4,5
101,13,1927,Adafruit_Feather_32u4,5
102,21,5914,Adafruit_Feather_32u4,5
103,16,6121,Adafruit_Feather_32u4,5
104,16,6571,Adafruit_Feather_32u4,5
105,13,3664,Adafruit_Feather_32u4,5
106,14,6238,Adafruit_Feather_32u4,5
107,15,3457,Adafruit_Feather_32u4,5
108,20,8479,Adafruit_Feather_32u4,5
109,20,1432,Adafruit_Feather_32u4,5
110,19,3376,Adafruit_Feather_32u4,5
111,12,2728,Adafruit_Feather_32u4,5
112,10,1342,Adafruit_Feather_32u4,5
113,18,5104,Adafruit_Feather_32u4,5
114,17,5860,Adafruit_Feather_32u4,5
115,10,1009,Adafruit_Feather_32u4,5
116,13,1414,Adafruit_Feather_32u4,5
117,17,3403,Adafruit_Feather_32u4,5
118,26,5500,Adafruit_Feather_32u4,5
119,13,3214,Adafruit_Feather_32u4,5
120,16,8281,Adafruit_Feather_32u4,5
121,17,3673,Adafruit_Feather_32u4,5
122,1379,6049,Adafruit_Feather_32u4,5
123,17,8272,Adafruit_Feather_32u4,5
124,13,4312,Adafruit_Feather_32u4,5
125,11,2098,Adafruit_Feather_32u4,5
126,18,5896,Adafruit_Feather_32u4,5
127,7,235,Adafruit_Feather_32u4,5
128,13,1396,Adafruit_Feather_32u4,5
129,15,1504,Adafruit_Feather_32u4,5
130,11,676,Adafruit_Feather_32u4,5
131,27,4258,Adafruit_Feather_32u4,5
132,15,4609,Adafruit_Feather_32u4,5
133,15,3682,Adafruit_Feather_32u4,5
134,15,5374,Adafruit_Feather_32u4,5
135,15,4789,Adafruit_Feather_32u4,5
136,13,2899,Adafruit_Feather_32u4,5
137,13,1675,Adafruit_Feather_32u4,5
138,28,6535,Adafruit_Feather_32u4,5
139,22,4879,Adafruit_Feather_32u4,5
140,15,3133,Adafruit_Feather_32u4,5
141,17,8560,Adafruit_Feather_32u4,5
142,14,4357,Adafruit_Feather_32u4,5
143,28,5194,Adafruit_Feather_32u4,5
144,1399,7498,Adafruit_Feather_32u4,5
