counter,latency,delayTime,Device,Button
0,15087,4753,Sony_Computer_Entertainment_Wireless_Controller,304
1,15000,946,Sony_Computer_Entertainment_Wireless_Controller,304
2,13327,6544,Sony_Computer_Entertainment_Wireless_Controller,304
3,14880,1126,Sony_Computer_Entertainment_Wireless_Controller,304
4,13157,6778,Sony_Computer_Entertainment_Wireless_Controller,304
5,15654,361,Sony_Computer_Entertainment_Wireless_Controller,304
6,15132,4726,Sony_Computer_Entertainment_Wireless_Controller,304
7,15608,325,Sony_Computer_Entertainment_Wireless_Controller,304
8,15017,883,Sony_Computer_Entertainment_Wireless_Controller,304
9,15472,8425,Sony_Computer_Entertainment_Wireless_Controller,304
10,15200,4699,Sony_Computer_Entertainment_Wireless_Controller,304
11,12983,2989,Sony_Computer_Entertainment_Wireless_Controller,304
12,12613,3538,Sony_Computer_Entertainment_Wireless_Controller,304
13,14605,1315,Sony_Computer_Entertainment_Wireless_Controller,304
14,14256,1693,Sony_Computer_Entertainment_Wireless_Controller,304
15,13929,5959,Sony_Computer_Entertainment_Wireless_Controller,304
16,14170,5815,Sony_Computer_Entertainment_Wireless_Controller,304
17,15550,4321,Sony_Computer_Entertainment_Wireless_Controller,304
18,14107,5824,Sony_Computer_Entertainment_Wireless_Controller,304
19,14458,1423,Sony_Computer_Entertainment_Wireless_Controller,304
20,12131,3817,Sony_Computer_Entertainment_Wireless_Controller,304
21,15090,892,Sony_Computer_Entertainment_Wireless_Controller,304
22,14502,5437,Sony_Computer_Entertainment_Wireless_Controller,304
23,12834,7111,Sony_Computer_Entertainment_Wireless_Controller,304
24,14373,5527,Sony_Computer_Entertainment_Wireless_Controller,304
25,13565,2233,Sony_Computer_Entertainment_Wireless_Controller,304
26,15362,8569,Sony_Computer_Entertainment_Wireless_Controller,304
27,15655,163,Sony_Computer_Entertainment_Wireless_Controller,304
28,14794,1153,Sony_Computer_Entertainment_Wireless_Controller,304
29,15227,703,Sony_Computer_Entertainment_Wireless_Controller,304
30,15512,397,Sony_Computer_Entertainment_Wireless_Controller,304
31,15154,748,Sony_Computer_Entertainment_Wireless_Controller,304
32,11928,3970,Sony_Computer_Entertainment_Wireless_Controller,304
33,11780,4168,Sony_Computer_Entertainment_Wireless_Controller,304
34,14333,1639,Sony_Computer_Entertainment_Wireless_Controller,304
35,12412,7570,Sony_Computer_Entertainment_Wireless_Controller,304
36,12955,6985,Sony_Computer_Entertainment_Wireless_Controller,304
37,15283,4654,Sony_Computer_Entertainment_Wireless_Controller,304
38,14109,5761,Sony_Computer_Entertainment_Wireless_Controller,304
39,15670,226,Sony_Computer_Entertainment_Wireless_Controller,304
40,14519,1387,Sony_Computer_Entertainment_Wireless_Controller,304
41,13559,2332,Sony_Computer_Entertainment_Wireless_Controller,304
42,13338,6535,Sony_Computer_Entertainment_Wireless_Controller,304
43,15587,379,Sony_Computer_Entertainment_Wireless_Controller,304
44,15552,388,Sony_Computer_Entertainment_Wireless_Controller,304
45,15285,685,Sony_Computer_Entertainment_Wireless_Controller,304
46,14923,9046,Sony_Computer_Entertainment_Wireless_Controller,304
47,12629,7327,Sony_Computer_Entertainment_Wireless_Controller,304
48,15659,8236,Sony_Computer_Entertainment_Wireless_Controller,304
49,14054,5806,Sony_Computer_Entertainment_Wireless_Controller,304
50,14943,5005,Sony_Computer_Entertainment_Wireless_Controller,304
51,12066,7885,Sony_Computer_Entertainment_Wireless_Controller,304
52,12265,7633,Sony_Computer_Entertainment_Wireless_Controller,304
53,15342,4510,Sony_Computer_Entertainment_Wireless_Controller,304
54,14730,5212,Sony_Computer_Entertainment_Wireless_Controller,304
55,14036,1801,Sony_Computer_Entertainment_Wireless_Controller,304
56,15334,8515,Sony_Computer_Entertainment_Wireless_Controller,304
57,15622,307,Sony_Computer_Entertainment_Wireless_Controller,304
58,13149,2845,Sony_Computer_Entertainment_Wireless_Controller,304
59,13731,2269,Sony_Computer_Entertainment_Wireless_Controller,304
60,12650,3358,Sony_Computer_Entertainment_Wireless_Controller,304
61,11794,8200,Sony_Computer_Entertainment_Wireless_Controller,304
62,11990,3961,Sony_Computer_Entertainment_Wireless_Controller,304
63,12235,7723,Sony_Computer_Entertainment_Wireless_Controller,304
64,14558,1342,Sony_Computer_Entertainment_Wireless_Controller,304
65,15420,4465,Sony_Computer_Entertainment_Wireless_Controller,304
66,15460,8389,Sony_Computer_Entertainment_Wireless_Controller,304
67,15419,532,Sony_Computer_Entertainment_Wireless_Controller,304
68,14571,1405,Sony_Computer_Entertainment_Wireless_Controller,304
69,14262,1729,Sony_Computer_Entertainment_Wireless_Controller,304
70,13159,6814,Sony_Computer_Entertainment_Wireless_Controller,304
71,13669,2278,Sony_Computer_Entertainment_Wireless_Controller,304
72,15087,802,Sony_Computer_Entertainment_Wireless_Controller,304
73,13910,2089,Sony_Computer_Entertainment_Wireless_Controller,304
74,13857,5977,Sony_Computer_Entertainment_Wireless_Controller,304
75,14731,1162,Sony_Computer_Entertainment_Wireless_Controller,304
76,11774,4006,Sony_Computer_Entertainment_Wireless_Controller,304
77,13349,6283,Sony_Computer_Entertainment_Wireless_Controller,304
78,11971,3889,Sony_Computer_Entertainment_Wireless_Controller,304
79,13474,2206,Sony_Computer_Entertainment_Wireless_Controller,304
80,13630,6211,Sony_Computer_Entertainment_Wireless_Controller,304
81,13702,2260,Sony_Computer_Entertainment_Wireless_Controller,304
82,15476,8461,Sony_Computer_Entertainment_Wireless_Controller,304
83,12093,7840,Sony_Computer_Entertainment_Wireless_Controller,304
84,14950,8893,Sony_Computer_Entertainment_Wireless_Controller,304
85,14012,1612,Sony_Computer_Entertainment_Wireless_Controller,304
86,15555,4402,Sony_Computer_Entertainment_Wireless_Controller,304
87,15376,8488,Sony_Computer_Entertainment_Wireless_Controller,304
88,13992,5896,Sony_Computer_Entertainment_Wireless_Controller,304
89,15575,559,Sony_Computer_Entertainment_Wireless_Controller,304
90,13183,2791,Sony_Computer_Entertainment_Wireless_Controller,304
91,13857,6103,Sony_Computer_Entertainment_Wireless_Controller,304
92,15128,4789,Sony_Computer_Entertainment_Wireless_Controller,304
93,14261,5635,Sony_Computer_Entertainment_Wireless_Controller,304
94,15142,4816,Sony_Computer_Entertainment_Wireless_Controller,304
95,11867,4033,Sony_Computer_Entertainment_Wireless_Controller,304
96,13770,2107,Sony_Computer_Entertainment_Wireless_Controller,304
97,11843,4060,Sony_Computer_Entertainment_Wireless_Controller,304
98,11910,7984,Sony_Computer_Entertainment_Wireless_Controller,304
99,13932,1999,Sony_Computer_Entertainment_Wireless_Controller,304
100,13129,2863,Sony_Computer_Entertainment_Wireless_Controller,304
101,14467,5455,Sony_Computer_Entertainment_Wireless_Controller,304
102,13666,6274,Sony_Computer_Entertainment_Wireless_Controller,304
103,12156,3709,Sony_Computer_Entertainment_Wireless_Controller,304
104,12572,3322,Sony_Computer_Entertainment_Wireless_Controller,304
105,15213,8677,Sony_Computer_Entertainment_Wireless_Controller,304
106,13292,2629,Sony_Computer_Entertainment_Wireless_Controller,304
107,13482,6373,Sony_Computer_Entertainment_Wireless_Controller,304
108,14583,5302,Sony_Computer_Entertainment_Wireless_Controller,304
