counter,latency,delayTime,Device,Button
0,39596,8272,USB_Optical_Mouse,272
1,42537,6796,USB_Optical_Mouse,272
2,44090,4852,USB_Optical_Mouse,272
3,41719,6400,USB_Optical_Mouse,272
4,41704,6148,USB_Optical_Mouse,272
5,40287,7588,USB_Optical_Mouse,272
6,40673,4591,USB_Optical_Mouse,272
7,43088,4798,USB_Optical_Mouse,272
8,40853,6427,USB_Optical_Mouse,272
9,39623,6949,USB_Optical_Mouse,272
10,40323,7417,USB_Optical_Mouse,272
11,29203,2638,USB_Optical_Mouse,272
12,27753,3853,USB_Optical_Mouse,272
13,28867,3115,USB_Optical_Mouse,272
14,41904,5959,USB_Optical_Mouse,272
15,42621,5266,USB_Optical_Mouse,272
16,43139,4744,USB_Optical_Mouse,272
17,29824,2008,USB_Optical_Mouse,272
18,29063,2899,USB_Optical_Mouse,272
19,39035,8884,USB_Optical_Mouse,272
20,30519,1396,USB_Optical_Mouse,272
21,30782,1162,USB_Optical_Mouse,272
22,29699,2143,USB_Optical_Mouse,272
23,42704,5203,USB_Optical_Mouse,272
24,42245,5527,USB_Optical_Mouse,272
25,30002,1873,USB_Optical_Mouse,272
26,30714,1198,USB_Optical_Mouse,272
27,42048,5860,USB_Optical_Mouse,272
28,30081,1810,USB_Optical_Mouse,272
29,41978,5941,USB_Optical_Mouse,272
30,39548,8389,USB_Optical_Mouse,272
31,40393,7498,USB_Optical_Mouse,272
32,39347,8533,USB_Optical_Mouse,272
33,29706,2224,USB_Optical_Mouse,272
34,29171,2665,USB_Optical_Mouse,272
35,39110,8749,USB_Optical_Mouse,272
36,42039,5878,USB_Optical_Mouse,272
37,38906,8974,USB_Optical_Mouse,272
38,30475,1432,USB_Optical_Mouse,272
39,27320,4618,USB_Optical_Mouse,272
40,41946,5932,USB_Optical_Mouse,272
41,39271,8623,USB_Optical_Mouse,272
42,43054,4888,USB_Optical_Mouse,272
43,28927,2944,USB_Optical_Mouse,272
44,41028,6868,USB_Optical_Mouse,272
45,44703,3106,USB_Optical_Mouse,272
46,31774,154,USB_Optical_Mouse,272
47,28291,3556,USB_Optical_Mouse,272
48,40896,6985,USB_Optical_Mouse,272
49,42364,5509,USB_Optical_Mouse,272
50,43205,4672,USB_Optical_Mouse,272
51,40288,7642,USB_Optical_Mouse,272
52,30283,1612,USB_Optical_Mouse,272
53,28878,2971,USB_Optical_Mouse,272
54,28182,3745,USB_Optical_Mouse,272
55,40326,7543,USB_Optical_Mouse,272
56,31082,793,USB_Optical_Mouse,272
57,42528,5455,USB_Optical_Mouse,272
58,28611,3232,USB_Optical_Mouse,272
59,29110,2800,USB_Optical_Mouse,272
60,29058,2890,USB_Optical_Mouse,272
61,42174,5698,USB_Optical_Mouse,272
62,29048,2854,USB_Optical_Mouse,272
63,42466,5491,USB_Optical_Mouse,272
64,41534,6409,USB_Optical_Mouse,272
65,28634,3223,USB_Optical_Mouse,272
66,42912,5140,USB_Optical_Mouse,272
67,28673,3169,USB_Optical_Mouse,272
68,31197,811,USB_Optical_Mouse,272
69,30209,1729,USB_Optical_Mouse,272
70,40864,6967,USB_Optical_Mouse,272
71,30119,1765,USB_Optical_Mouse,272
72,31416,505,USB_Optical_Mouse,272
73,41567,6337,USB_Optical_Mouse,272
74,38834,9055,USB_Optical_Mouse,272
75,30063,1837,USB_Optical_Mouse,272
76,39765,8155,USB_Optical_Mouse,272
77,42038,5842,USB_Optical_Mouse,272
78,30916,1036,USB_Optical_Mouse,272
79,42737,5158,USB_Optical_Mouse,272
80,31646,271,USB_Optical_Mouse,272
81,43246,4474,USB_Optical_Mouse,272
82,40095,7750,USB_Optical_Mouse,272
83,29317,2566,USB_Optical_Mouse,272
84,31063,883,USB_Optical_Mouse,272
85,29474,2404,USB_Optical_Mouse,272
86,30558,1333,USB_Optical_Mouse,272
87,28853,3088,USB_Optical_Mouse,272
88,41445,6436,USB_Optical_Mouse,272
89,42558,5311,USB_Optical_Mouse,272
90,39432,8479,USB_Optical_Mouse,272
91,41586,6292,USB_Optical_Mouse,272
92,28798,3124,USB_Optical_Mouse,272
93,30820,1117,USB_Optical_Mouse,272
94,31242,703,USB_Optical_Mouse,272
95,29079,2773,USB_Optical_Mouse,272
96,44516,3403,USB_Optical_Mouse,272
97,39884,7993,USB_Optical_Mouse,272
98,41905,5977,USB_Optical_Mouse,272
99,43462,4483,USB_Optical_Mouse,272
100,44088,3799,USB_Optical_Mouse,272
101,44309,3565,USB_Optical_Mouse,272
102,26649,5284,USB_Optical_Mouse,272
103,39730,8119,USB_Optical_Mouse,272
104,41885,6058,USB_Optical_Mouse,272
105,42701,4834,USB_Optical_Mouse,272
106,30910,1216,USB_Optical_Mouse,272
107,41225,6544,USB_Optical_Mouse,272
108,31297,649,USB_Optical_Mouse,272
