counter,latency,delayTime,Device,Button
0,5233,6670,Logitech_Gamepad_F310,305
1,5989,2017,Logitech_Gamepad_F310,305
2,6163,3385,Logitech_Gamepad_F310,305
3,6065,1873,Logitech_Gamepad_F310,305
4,7924,3997,Logitech_Gamepad_F310,305
5,6161,5761,Logitech_Gamepad_F310,305
6,7518,8209,Logitech_Gamepad_F310,305
7,6780,1387,Logitech_Gamepad_F310,305
8,5161,2764,Logitech_Gamepad_F310,305
9,6588,1639,Logitech_Gamepad_F310,305
10,3301,8614,Logitech_Gamepad_F310,305
11,6315,1837,Logitech_Gamepad_F310,305
12,7474,4402,Logitech_Gamepad_F310,305
13,5464,2521,Logitech_Gamepad_F310,305
14,5547,2413,Logitech_Gamepad_F310,305
15,7150,784,Logitech_Gamepad_F310,305
16,5349,6400,Logitech_Gamepad_F310,305
17,4451,3466,Logitech_Gamepad_F310,305
18,4275,3448,Logitech_Gamepad_F310,305
19,7527,8461,Logitech_Gamepad_F310,305
20,5244,6625,Logitech_Gamepad_F310,305
21,8381,3502,Logitech_Gamepad_F310,305
22,3758,8164,Logitech_Gamepad_F310,305
23,4481,7462,Logitech_Gamepad_F310,305
24,3633,4294,Logitech_Gamepad_F310,305
25,7020,901,Logitech_Gamepad_F310,305
26,7158,4717,Logitech_Gamepad_F310,305
27,2959,919,Logitech_Gamepad_F310,305
28,7101,820,Logitech_Gamepad_F310,305
29,7176,721,Logitech_Gamepad_F310,305
30,9582,2359,Logitech_Gamepad_F310,305
31,4790,7066,Logitech_Gamepad_F310,305
32,7915,7876,Logitech_Gamepad_F310,305
33,6295,5644,Logitech_Gamepad_F310,305
34,3848,4042,Logitech_Gamepad_F310,305
35,7174,757,Logitech_Gamepad_F310,305
36,6551,5329,Logitech_Gamepad_F310,305
37,3527,469,Logitech_Gamepad_F310,305
38,6673,1252,Logitech_Gamepad_F310,305
39,7527,451,Logitech_Gamepad_F310,305
40,4072,7831,Logitech_Gamepad_F310,305
41,4653,3259,Logitech_Gamepad_F310,305
42,5887,2008,Logitech_Gamepad_F310,305
43,4696,3277,Logitech_Gamepad_F310,305
44,7106,838,Logitech_Gamepad_F310,305
45,5363,6499,Logitech_Gamepad_F310,305
46,6941,8956,Logitech_Gamepad_F310,305
47,7782,4069,Logitech_Gamepad_F310,305
48,6526,1414,Logitech_Gamepad_F310,305
49,3282,8551,Logitech_Gamepad_F310,305
50,2578,1315,Logitech_Gamepad_F310,305
51,5536,2341,Logitech_Gamepad_F310,305
52,5698,6229,Logitech_Gamepad_F310,305
53,5642,2260,Logitech_Gamepad_F310,305
54,6409,5518,Logitech_Gamepad_F310,305
55,4593,7120,Logitech_Gamepad_F310,305
56,6188,1756,Logitech_Gamepad_F310,305
57,4661,3232,Logitech_Gamepad_F310,305
58,6238,1702,Logitech_Gamepad_F310,305
59,2695,1288,Logitech_Gamepad_F310,305
60,6105,5743,Logitech_Gamepad_F310,305
61,3624,352,Logitech_Gamepad_F310,305
62,7521,289,Logitech_Gamepad_F310,305
63,6734,1171,Logitech_Gamepad_F310,305
64,5651,6247,Logitech_Gamepad_F310,305
65,3467,8587,Logitech_Gamepad_F310,305
66,6927,946,Logitech_Gamepad_F310,305
67,6510,1360,Logitech_Gamepad_F310,305
68,5607,2305,Logitech_Gamepad_F310,305
69,5258,2674,Logitech_Gamepad_F310,305
70,6253,1711,Logitech_Gamepad_F310,305
71,6786,5167,Logitech_Gamepad_F310,305
72,2816,892,Logitech_Gamepad_F310,305
73,4650,3340,Logitech_Gamepad_F310,305
74,3028,8884,Logitech_Gamepad_F310,305
75,5885,2080,Logitech_Gamepad_F310,305
76,7279,4609,Logitech_Gamepad_F310,305
77,3678,8218,Logitech_Gamepad_F310,305
78,4279,3619,Logitech_Gamepad_F310,305
79,5844,6022,Logitech_Gamepad_F310,305
80,7370,361,Logitech_Gamepad_F310,305
81,7966,8002,Logitech_Gamepad_F310,305
82,7869,4015,Logitech_Gamepad_F310,305
83,6214,1783,Logitech_Gamepad_F310,305
84,4533,3313,Logitech_Gamepad_F310,305
85,7217,4780,Logitech_Gamepad_F310,305
86,7333,4600,Logitech_Gamepad_F310,305
87,3793,8137,Logitech_Gamepad_F310,305
88,5595,2287,Logitech_Gamepad_F310,305
89,4742,3250,Logitech_Gamepad_F310,305
90,6993,4861,Logitech_Gamepad_F310,305
91,5827,2098,Logitech_Gamepad_F310,305
92,7213,4708,Logitech_Gamepad_F310,305
93,4696,3241,Logitech_Gamepad_F310,305
94,3554,8353,Logitech_Gamepad_F310,305
95,5979,1936,Logitech_Gamepad_F310,305
96,5964,5896,Logitech_Gamepad_F310,305
97,3524,8407,Logitech_Gamepad_F310,305
98,5100,2854,Logitech_Gamepad_F310,305
99,3270,613,Logitech_Gamepad_F310,305
100,5354,6544,Logitech_Gamepad_F310,305
101,4962,2773,Logitech_Gamepad_F310,305
102,4015,7948,Logitech_Gamepad_F310,305
103,7675,4258,Logitech_Gamepad_F310,305
104,6282,5671,Logitech_Gamepad_F310,305
105,7102,4735,Logitech_Gamepad_F310,305
106,4735,3178,Logitech_Gamepad_F310,305
107,5001,6913,Logitech_Gamepad_F310,305
108,4413,3511,Logitech_Gamepad_F310,305
109,6878,4987,Logitech_Gamepad_F310,305
110,6644,1270,Logitech_Gamepad_F310,305
111,5236,6679,Logitech_Gamepad_F310,305
112,7129,8776,Logitech_Gamepad_F310,305
113,5254,2692,Logitech_Gamepad_F310,305
114,4676,3457,Logitech_Gamepad_F310,305
115,5766,6157,Logitech_Gamepad_F310,305
116,3938,4033,Logitech_Gamepad_F310,305
117,6935,4969,Logitech_Gamepad_F310,305
118,4343,3583,Logitech_Gamepad_F310,305
119,7683,253,Logitech_Gamepad_F310,305
120,2925,9019,Logitech_Gamepad_F310,305
121,5315,6535,Logitech_Gamepad_F310,305
122,5311,2665,Logitech_Gamepad_F310,305
123,4300,7561,Logitech_Gamepad_F310,305
124,6293,5572,Logitech_Gamepad_F310,305
125,5465,6427,Logitech_Gamepad_F310,305
126,4317,3574,Logitech_Gamepad_F310,305
127,6223,1648,Logitech_Gamepad_F310,305
128,5329,2638,Logitech_Gamepad_F310,305
129,2449,1432,Logitech_Gamepad_F310,305
130,7247,4744,Logitech_Gamepad_F310,305
131,6169,1747,Logitech_Gamepad_F310,305
132,6317,5635,Logitech_Gamepad_F310,305
133,8159,3727,Logitech_Gamepad_F310,305
134,5908,2071,Logitech_Gamepad_F310,305
135,3197,766,Logitech_Gamepad_F310,305
136,3581,8371,Logitech_Gamepad_F310,305
137,7201,8677,Logitech_Gamepad_F310,305
138,4543,3349,Logitech_Gamepad_F310,305
139,6192,5707,Logitech_Gamepad_F310,305
140,6253,1477,Logitech_Gamepad_F310,305
141,6024,5833,Logitech_Gamepad_F310,305
142,4790,3106,Logitech_Gamepad_F310,305
143,6168,1792,Logitech_Gamepad_F310,305
144,6252,5680,Logitech_Gamepad_F310,305
145,5731,6211,Logitech_Gamepad_F310,305
146,5668,6220,Logitech_Gamepad_F310,305
147,6838,9082,Logitech_Gamepad_F310,305
148,5418,6463,Logitech_Gamepad_F310,305
149,5689,2197,Logitech_Gamepad_F310,305
150,3937,4024,Logitech_Gamepad_F310,305
151,4380,3529,Logitech_Gamepad_F310,305
152,3457,676,Logitech_Gamepad_F310,305
153,5179,6751,Logitech_Gamepad_F310,305
154,4116,7858,Logitech_Gamepad_F310,305
155,6942,5014,Logitech_Gamepad_F310,305
156,6790,5113,Logitech_Gamepad_F310,305
157,3340,8542,Logitech_Gamepad_F310,305
158,2539,1324,Logitech_Gamepad_F310,305
159,7111,4843,Logitech_Gamepad_F310,305
160,7334,4573,Logitech_Gamepad_F310,305
161,7472,4411,Logitech_Gamepad_F310,305
162,4722,3169,Logitech_Gamepad_F310,305
163,7511,4285,Logitech_Gamepad_F310,305
164,4642,3223,Logitech_Gamepad_F310,305
165,7224,4663,Logitech_Gamepad_F310,305
166,5304,2611,Logitech_Gamepad_F310,305
167,3101,4645,Logitech_Gamepad_F310,305
168,5929,1990,Logitech_Gamepad_F310,305
169,7873,3979,Logitech_Gamepad_F310,305
170,7257,739,Logitech_Gamepad_F310,305
171,5516,2377,Logitech_Gamepad_F310,305
172,3199,8740,Logitech_Gamepad_F310,305
173,4452,7246,Logitech_Gamepad_F310,305
174,4974,6994,Logitech_Gamepad_F310,305
175,5679,2224,Logitech_Gamepad_F310,305
176,4241,7768,Logitech_Gamepad_F310,305
177,7797,127,Logitech_Gamepad_F310,305
178,6881,4960,Logitech_Gamepad_F310,305
179,6008,1891,Logitech_Gamepad_F310,305
180,5674,2278,Logitech_Gamepad_F310,305
181,5783,6076,Logitech_Gamepad_F310,305
182,3611,8290,Logitech_Gamepad_F310,305
183,6008,5860,Logitech_Gamepad_F310,305
184,6845,5059,Logitech_Gamepad_F310,305
185,5455,2485,Logitech_Gamepad_F310,305
186,6012,5923,Logitech_Gamepad_F310,305
187,3928,7930,Logitech_Gamepad_F310,305
188,5934,2035,Logitech_Gamepad_F310,305
189,2934,1009,Logitech_Gamepad_F310,305
190,5792,6130,Logitech_Gamepad_F310,305
191,4434,7471,Logitech_Gamepad_F310,305
192,7033,8839,Logitech_Gamepad_F310,305
193,7691,262,Logitech_Gamepad_F310,305
194,3797,4114,Logitech_Gamepad_F310,305
195,5194,2746,Logitech_Gamepad_F310,305
196,7546,397,Logitech_Gamepad_F310,305
197,8007,3934,Logitech_Gamepad_F310,305
198,5362,6580,Logitech_Gamepad_F310,305
199,4169,3763,Logitech_Gamepad_F310,305
200,4706,7174,Logitech_Gamepad_F310,305
201,7482,523,Logitech_Gamepad_F310,305
202,7920,3988,Logitech_Gamepad_F310,305
203,3584,8326,Logitech_Gamepad_F310,305
204,3746,208,Logitech_Gamepad_F310,305
205,5621,6337,Logitech_Gamepad_F310,305
206,5786,6058,Logitech_Gamepad_F310,305
207,7697,244,Logitech_Gamepad_F310,305
208,7344,4555,Logitech_Gamepad_F310,305
209,4724,7219,Logitech_Gamepad_F310,305
210,3926,4096,Logitech_Gamepad_F310,305
211,6570,5320,Logitech_Gamepad_F310,305
212,3247,8641,Logitech_Gamepad_F310,305
213,4313,3628,Logitech_Gamepad_F310,305
214,3802,4168,Logitech_Gamepad_F310,305
