counter,latency,delayTime,Device,Button
0,12003,3808,Sony_Computer_Entertainment_Wireless_Controller,304
1,14586,5401,Sony_Computer_Entertainment_Wireless_Controller,304
2,15643,271,Sony_Computer_Entertainment_Wireless_Controller,304
3,15854,4276,Sony_Computer_Entertainment_Wireless_Controller,304
4,13261,6859,Sony_Computer_Entertainment_Wireless_Controller,304
5,12393,7390,Sony_Computer_Entertainment_Wireless_Controller,304
6,13049,2899,Sony_Computer_Entertainment_Wireless_Controller,304
7,12698,3061,Sony_Computer_Entertainment_Wireless_Controller,304
8,13153,6706,Sony_Computer_Entertainment_Wireless_Controller,304
9,14901,982,Sony_Computer_Entertainment_Wireless_Controller,304
10,13082,6868,Sony_Computer_Entertainment_Wireless_Controller,304
11,14989,1054,Sony_Computer_Entertainment_Wireless_Controller,304
12,14868,1333,Sony_Computer_Entertainment_Wireless_Controller,304
13,15521,8380,Sony_Computer_Entertainment_Wireless_Controller,304
14,13149,6472,Sony_Computer_Entertainment_Wireless_Controller,304
15,14847,883,Sony_Computer_Entertainment_Wireless_Controller,304
16,13857,5806,Sony_Computer_Entertainment_Wireless_Controller,304
17,15681,460,Sony_Computer_Entertainment_Wireless_Controller,304
18,15588,4411,Sony_Computer_Entertainment_Wireless_Controller,304
19,13075,2962,Sony_Computer_Entertainment_Wireless_Controller,304
20,13914,5959,Sony_Computer_Entertainment_Wireless_Controller,304
21,15495,8290,Sony_Computer_Entertainment_Wireless_Controller,304
22,12938,6742,Sony_Computer_Entertainment_Wireless_Controller,304
23,13996,1981,Sony_Computer_Entertainment_Wireless_Controller,304
24,14884,1243,Sony_Computer_Entertainment_Wireless_Controller,304
25,14781,1396,Sony_Computer_Entertainment_Wireless_Controller,304
26,15607,334,Sony_Computer_Entertainment_Wireless_Controller,304
27,15733,4312,Sony_Computer_Entertainment_Wireless_Controller,304
28,14869,1342,Sony_Computer_Entertainment_Wireless_Controller,304
29,12899,7012,Sony_Computer_Entertainment_Wireless_Controller,304
30,12566,7237,Sony_Computer_Entertainment_Wireless_Controller,304
31,13870,1792,Sony_Computer_Entertainment_Wireless_Controller,304
32,13899,1900,Sony_Computer_Entertainment_Wireless_Controller,304
33,14081,1693,Sony_Computer_Entertainment_Wireless_Controller,304
34,14270,5671,Sony_Computer_Entertainment_Wireless_Controller,304
35,12906,7030,Sony_Computer_Entertainment_Wireless_Controller,304
36,13656,2278,Sony_Computer_Entertainment_Wireless_Controller,304
37,15444,766,Sony_Computer_Entertainment_Wireless_Controller,304
38,14087,5788,Sony_Computer_Entertainment_Wireless_Controller,304
39,14804,5104,Sony_Computer_Entertainment_Wireless_Controller,304
40,15282,4204,Sony_Computer_Entertainment_Wireless_Controller,304
41,12479,7066,Sony_Computer_Entertainment_Wireless_Controller,304
42,14912,1099,Sony_Computer_Entertainment_Wireless_Controller,304
43,13364,2692,Sony_Computer_Entertainment_Wireless_Controller,304
44,15324,8569,Sony_Computer_Entertainment_Wireless_Controller,304
45,15436,4501,Sony_Computer_Entertainment_Wireless_Controller,304
46,14603,991,Sony_Computer_Entertainment_Wireless_Controller,304
47,12942,2611,Sony_Computer_Entertainment_Wireless_Controller,304
48,15671,172,Sony_Computer_Entertainment_Wireless_Controller,304
49,12507,3304,Sony_Computer_Entertainment_Wireless_Controller,304
50,15095,8767,Sony_Computer_Entertainment_Wireless_Controller,304
51,12054,3907,Sony_Computer_Entertainment_Wireless_Controller,304
52,15563,4339,Sony_Computer_Entertainment_Wireless_Controller,304
53,14642,5356,Sony_Computer_Entertainment_Wireless_Controller,304
54,15700,4150,Sony_Computer_Entertainment_Wireless_Controller,304
55,15425,8308,Sony_Computer_Entertainment_Wireless_Controller,304
56,14251,5680,Sony_Computer_Entertainment_Wireless_Controller,304
57,12720,7201,Sony_Computer_Entertainment_Wireless_Controller,304
58,11857,4114,Sony_Computer_Entertainment_Wireless_Controller,304
59,13380,6517,Sony_Computer_Entertainment_Wireless_Controller,304
60,14886,1027,Sony_Computer_Entertainment_Wireless_Controller,304
61,12449,3358,Sony_Computer_Entertainment_Wireless_Controller,304
62,15245,712,Sony_Computer_Entertainment_Wireless_Controller,304
63,15151,8677,Sony_Computer_Entertainment_Wireless_Controller,304
64,12706,3124,Sony_Computer_Entertainment_Wireless_Controller,304
65,12416,7534,Sony_Computer_Entertainment_Wireless_Controller,304
66,13567,2404,Sony_Computer_Entertainment_Wireless_Controller,304
67,15662,4492,Sony_Computer_Entertainment_Wireless_Controller,304
68,13241,2746,Sony_Computer_Entertainment_Wireless_Controller,304
69,14325,5581,Sony_Computer_Entertainment_Wireless_Controller,304
70,12850,3007,Sony_Computer_Entertainment_Wireless_Controller,304
71,15427,8407,Sony_Computer_Entertainment_Wireless_Controller,304
72,14618,1252,Sony_Computer_Entertainment_Wireless_Controller,304
73,13514,6346,Sony_Computer_Entertainment_Wireless_Controller,304
74,14204,1828,Sony_Computer_Entertainment_Wireless_Controller,304
75,14221,1927,Sony_Computer_Entertainment_Wireless_Controller,304
76,14020,6175,Sony_Computer_Entertainment_Wireless_Controller,304
77,12172,3754,Sony_Computer_Entertainment_Wireless_Controller,304
78,11934,3898,Sony_Computer_Entertainment_Wireless_Controller,304
79,13755,2413,Sony_Computer_Entertainment_Wireless_Controller,304
80,13807,5977,Sony_Computer_Entertainment_Wireless_Controller,304
81,15079,748,Sony_Computer_Entertainment_Wireless_Controller,304
82,13292,2332,Sony_Computer_Entertainment_Wireless_Controller,304
83,12591,3052,Sony_Computer_Entertainment_Wireless_Controller,304
84,15480,361,Sony_Computer_Entertainment_Wireless_Controller,304
85,15831,4186,Sony_Computer_Entertainment_Wireless_Controller,304
86,13037,6823,Sony_Computer_Entertainment_Wireless_Controller,304
87,14839,9073,Sony_Computer_Entertainment_Wireless_Controller,304
88,13784,2287,Sony_Computer_Entertainment_Wireless_Controller,304
89,14358,1603,Sony_Computer_Entertainment_Wireless_Controller,304
90,15224,4708,Sony_Computer_Entertainment_Wireless_Controller,304
91,14882,9055,Sony_Computer_Entertainment_Wireless_Controller,304
92,14491,1378,Sony_Computer_Entertainment_Wireless_Controller,304
93,14660,5230,Sony_Computer_Entertainment_Wireless_Controller,304
94,15245,8632,Sony_Computer_Entertainment_Wireless_Controller,304
95,15160,4717,Sony_Computer_Entertainment_Wireless_Controller,304
96,15741,262,Sony_Computer_Entertainment_Wireless_Controller,304
97,13685,6139,Sony_Computer_Entertainment_Wireless_Controller,304
98,13933,1657,Sony_Computer_Entertainment_Wireless_Controller,304
99,13282,6616,Sony_Computer_Entertainment_Wireless_Controller,304
100,12479,7417,Sony_Computer_Entertainment_Wireless_Controller,304
101,13384,2530,Sony_Computer_Entertainment_Wireless_Controller,304
102,15717,244,Sony_Computer_Entertainment_Wireless_Controller,304
103,12493,3439,Sony_Computer_Entertainment_Wireless_Controller,304
104,13139,2764,Sony_Computer_Entertainment_Wireless_Controller,304
105,12428,3565,Sony_Computer_Entertainment_Wireless_Controller,304
106,14257,1711,Sony_Computer_Entertainment_Wireless_Controller,304
107,14369,1576,Sony_Computer_Entertainment_Wireless_Controller,304
108,11670,7993,Sony_Computer_Entertainment_Wireless_Controller,304
109,14441,1360,Sony_Computer_Entertainment_Wireless_Controller,304
110,14065,1738,Sony_Computer_Entertainment_Wireless_Controller,304
111,12983,6580,Sony_Computer_Entertainment_Wireless_Controller,304
112,11933,3718,Sony_Computer_Entertainment_Wireless_Controller,304
113,13544,2665,Sony_Computer_Entertainment_Wireless_Controller,304
114,11930,3727,Sony_Computer_Entertainment_Wireless_Controller,304
115,15675,235,Sony_Computer_Entertainment_Wireless_Controller,304
116,13165,6751,Sony_Computer_Entertainment_Wireless_Controller,304
117,13193,6769,Sony_Computer_Entertainment_Wireless_Controller,304
118,15523,8335,Sony_Computer_Entertainment_Wireless_Controller,304
119,15614,4177,Sony_Computer_Entertainment_Wireless_Controller,304
120,15030,8848,Sony_Computer_Entertainment_Wireless_Controller,304
121,12674,3448,Sony_Computer_Entertainment_Wireless_Controller,304
122,15869,163,Sony_Computer_Entertainment_Wireless_Controller,304
123,15850,4321,Sony_Computer_Entertainment_Wireless_Controller,304
124,12351,6994,Sony_Computer_Entertainment_Wireless_Controller,304
125,15039,6778,Sony_Computer_Entertainment_Wireless_Controller,304
126,14008,5833,Sony_Computer_Entertainment_Wireless_Controller,304
127,15017,4834,Sony_Computer_Entertainment_Wireless_Controller,304
128,13315,8740,Sony_Computer_Entertainment_Wireless_Controller,304
129,13463,6382,Sony_Computer_Entertainment_Wireless_Controller,304
130,15621,3979,Sony_Computer_Entertainment_Wireless_Controller,304
131,14720,1135,Sony_Computer_Entertainment_Wireless_Controller,304
132,13371,2512,Sony_Computer_Entertainment_Wireless_Controller,304
133,15833,4159,Sony_Computer_Entertainment_Wireless_Controller,304
134,15162,8749,Sony_Computer_Entertainment_Wireless_Controller,304
135,14785,5239,Sony_Computer_Entertainment_Wireless_Controller,304
136,11868,7651,Sony_Computer_Entertainment_Wireless_Controller,304
137,12786,2854,Sony_Computer_Entertainment_Wireless_Controller,304
138,13237,6598,Sony_Computer_Entertainment_Wireless_Controller,304
139,13300,6553,Sony_Computer_Entertainment_Wireless_Controller,304
140,13385,6508,Sony_Computer_Entertainment_Wireless_Controller,304
141,13200,6760,Sony_Computer_Entertainment_Wireless_Controller,304
142,12581,7228,Sony_Computer_Entertainment_Wireless_Controller,304
143,13368,2440,Sony_Computer_Entertainment_Wireless_Controller,304
144,11788,7966,Sony_Computer_Entertainment_Wireless_Controller,304
145,11819,4015,Sony_Computer_Entertainment_Wireless_Controller,304
146,15036,4609,Sony_Computer_Entertainment_Wireless_Controller,304
147,13676,2233,Sony_Computer_Entertainment_Wireless_Controller,304
148,13291,2701,Sony_Computer_Entertainment_Wireless_Controller,304
149,14481,1369,Sony_Computer_Entertainment_Wireless_Controller,304
150,12031,3916,Sony_Computer_Entertainment_Wireless_Controller,304
