counter,latency,delayTime,Device,Button
0,39133,8758,USB_Optical_Mouse,272
1,41693,6202,USB_Optical_Mouse,272
2,40371,7471,USB_Optical_Mouse,272
3,28458,3448,USB_Optical_Mouse,272
4,31267,622,USB_Optical_Mouse,272
5,31785,136,USB_Optical_Mouse,272
6,28615,3286,USB_Optical_Mouse,272
7,40975,6985,USB_Optical_Mouse,272
8,41947,5986,USB_Optical_Mouse,272
9,31667,298,USB_Optical_Mouse,272
10,44685,3250,USB_Optical_Mouse,272
11,44157,3709,USB_Optical_Mouse,272
12,42204,5797,USB_Optical_Mouse,272
13,41614,6256,USB_Optical_Mouse,272
14,41946,5977,USB_Optical_Mouse,272
15,28410,3574,USB_Optical_Mouse,272
16,31514,199,USB_Optical_Mouse,272
17,42712,5158,USB_Optical_Mouse,272
18,30157,1783,USB_Optical_Mouse,272
19,29649,2224,USB_Optical_Mouse,272
20,30631,1036,USB_Optical_Mouse,272
21,28108,3862,USB_Optical_Mouse,272
22,39955,7876,USB_Optical_Mouse,272
23,39711,8200,USB_Optical_Mouse,272
24,42088,5284,USB_Optical_Mouse,272
25,40872,7210,USB_Optical_Mouse,272
26,44831,3052,USB_Optical_Mouse,272
27,44837,3115,USB_Optical_Mouse,272
28,41519,6373,USB_Optical_Mouse,272
29,31487,388,USB_Optical_Mouse,272
30,28683,3277,USB_Optical_Mouse,272
31,29761,2089,USB_Optical_Mouse,272
32,39177,8686,USB_Optical_Mouse,272
33,42293,5644,USB_Optical_Mouse,272
34,30474,1396,USB_Optical_Mouse,272
35,40081,7786,USB_Optical_Mouse,272
36,29361,2413,USB_Optical_Mouse,272
37,28023,3916,USB_Optical_Mouse,272
38,29908,2071,USB_Optical_Mouse,272
39,30157,1747,USB_Optical_Mouse,272
40,31628,172,USB_Optical_Mouse,272
41,42722,5122,USB_Optical_Mouse,272
42,28196,3736,USB_Optical_Mouse,272
43,29388,2485,USB_Optical_Mouse,272
44,44176,3655,USB_Optical_Mouse,272
45,29316,2629,USB_Optical_Mouse,272
46,42233,5617,USB_Optical_Mouse,272
47,41252,6589,USB_Optical_Mouse,272
48,30416,1486,USB_Optical_Mouse,272
49,40566,7300,USB_Optical_Mouse,272
50,29318,2512,USB_Optical_Mouse,272
51,31393,541,USB_Optical_Mouse,272
52,43070,4870,USB_Optical_Mouse,272
53,29351,2530,USB_Optical_Mouse,272
54,30119,1756,USB_Optical_Mouse,272
55,39755,8128,USB_Optical_Mouse,272
56,42133,5779,USB_Optical_Mouse,272
57,31376,523,USB_Optical_Mouse,272
58,31433,469,USB_Optical_Mouse,272
59,27581,4339,USB_Optical_Mouse,272
60,40934,6994,USB_Optical_Mouse,272
61,39377,8443,USB_Optical_Mouse,272
62,27944,3997,USB_Optical_Mouse,272
63,44144,3799,USB_Optical_Mouse,272
64,44240,3637,USB_Optical_Mouse,272
65,39414,8461,USB_Optical_Mouse,272
66,41037,6823,USB_Optical_Mouse,272
67,30815,1108,USB_Optical_Mouse,272
68,28846,3025,USB_Optical_Mouse,272
69,39045,8848,USB_Optical_Mouse,272
70,43258,4645,USB_Optical_Mouse,272
71,42419,5455,USB_Optical_Mouse,272
72,43599,4321,USB_Optical_Mouse,272
73,43744,4123,USB_Optical_Mouse,272
74,41834,6049,USB_Optical_Mouse,272
75,28700,3169,USB_Optical_Mouse,272
76,44005,3934,USB_Optical_Mouse,272
77,42522,5338,USB_Optical_Mouse,272
78,29571,2332,USB_Optical_Mouse,272
79,30499,1477,USB_Optical_Mouse,272
80,31167,685,USB_Optical_Mouse,272
81,39991,7921,USB_Optical_Mouse,272
82,31368,568,USB_Optical_Mouse,272
83,27056,4816,USB_Optical_Mouse,272
84,41659,6247,USB_Optical_Mouse,272
85,30884,964,USB_Optical_Mouse,272
86,41962,5887,USB_Optical_Mouse,272
87,44088,3781,USB_Optical_Mouse,272
88,44221,3754,USB_Optical_Mouse,272
89,43908,4024,USB_Optical_Mouse,272
90,31471,451,USB_Optical_Mouse,272
91,28444,3493,USB_Optical_Mouse,272
92,40755,7075,USB_Optical_Mouse,272
93,27344,4510,USB_Optical_Mouse,272
94,28380,3547,USB_Optical_Mouse,272
95,44009,3871,USB_Optical_Mouse,272
96,39698,8182,USB_Optical_Mouse,272
97,30298,1657,USB_Optical_Mouse,272
98,27199,4636,USB_Optical_Mouse,272
99,30972,946,USB_Optical_Mouse,272
100,41563,6346,USB_Optical_Mouse,272
101,29745,2134,USB_Optical_Mouse,272
102,42828,5059,USB_Optical_Mouse,272
103,31376,559,USB_Optical_Mouse,272
104,42257,5635,USB_Optical_Mouse,272
105,28412,3466,USB_Optical_Mouse,272
106,31326,595,USB_Optical_Mouse,272
107,44011,3844,USB_Optical_Mouse,272
108,39356,8605,USB_Optical_Mouse,272
109,44358,3430,USB_Optical_Mouse,272
110,29202,2260,USB_Optical_Mouse,272
111,30866,1090,USB_Optical_Mouse,272
112,40329,7489,USB_Optical_Mouse,272
113,29167,2764,USB_Optical_Mouse,272
114,42691,5176,USB_Optical_Mouse,272
115,40167,7777,USB_Optical_Mouse,272
116,44645,3241,USB_Optical_Mouse,272
117,41397,6472,USB_Optical_Mouse,272
118,42235,5653,USB_Optical_Mouse,272
119,30743,1171,USB_Optical_Mouse,272
120,30780,1135,USB_Optical_Mouse,272
121,39705,8209,USB_Optical_Mouse,272
122,29005,2971,USB_Optical_Mouse,272
123,29679,2215,USB_Optical_Mouse,272
124,43308,4564,USB_Optical_Mouse,272
125,30485,1378,USB_Optical_Mouse,272
126,29387,2467,USB_Optical_Mouse,272
127,30153,1765,USB_Optical_Mouse,272
128,28893,3016,USB_Optical_Mouse,272
129,41509,6382,USB_Optical_Mouse,272
130,42213,5716,USB_Optical_Mouse,272
131,29347,2539,USB_Optical_Mouse,272
132,40328,7561,USB_Optical_Mouse,272
