counter,latency,delayTime,Device,Button
0,2366631,1333,Logitech_Gamepad_F310,305
1,11050969,964,Logitech_Gamepad_F310,305
2,715963,7957,Logitech_Gamepad_F310,305
3,7892187,3781,Logitech_Gamepad_F310,305
4,8446,7498,Logitech_Gamepad_F310,305
5,5990,1918,Logitech_Gamepad_F310,305
6,7027,865,Logitech_Gamepad_F310,305
7,7870,4069,Logitech_Gamepad_F310,305
8,9937,1999,Logitech_Gamepad_F310,305
9,5469,2395,Logitech_Gamepad_F310,305
10,3420,4519,Logitech_Gamepad_F310,305
11,7028,4879,Logitech_Gamepad_F310,305
12,8552,7417,Logitech_Gamepad_F310,305
13,3335,4591,Logitech_Gamepad_F310,305
14,6572,1189,Logitech_Gamepad_F310,305
15,6579,5284,Logitech_Gamepad_F310,305
16,5968,1945,Logitech_Gamepad_F310,305
17,4405,7444,Logitech_Gamepad_F310,305
18,7054,8803,Logitech_Gamepad_F310,305
19,7251,685,Logitech_Gamepad_F310,305
20,5621,6292,Logitech_Gamepad_F310,305
21,6431,5446,Logitech_Gamepad_F310,305
22,6046,5887,Logitech_Gamepad_F310,305
23,6341,5572,Logitech_Gamepad_F310,305
24,3852,4123,Logitech_Gamepad_F310,305
25,4126,7786,Logitech_Gamepad_F310,305
26,7031,973,Logitech_Gamepad_F310,305
27,7741,190,Logitech_Gamepad_F310,305
28,3284,631,Logitech_Gamepad_F310,305
29,3802,8047,Logitech_Gamepad_F310,305
30,7738,289,Logitech_Gamepad_F310,305
31,3380,8515,Logitech_Gamepad_F310,305
32,3279,595,Logitech_Gamepad_F310,305
33,4438,7471,Logitech_Gamepad_F310,305
34,5843,6076,Logitech_Gamepad_F310,305
35,5749,2188,Logitech_Gamepad_F310,305
36,5378,6481,Logitech_Gamepad_F310,305
37,7236,4771,Logitech_Gamepad_F310,305
38,9134,2782,Logitech_Gamepad_F310,305
39,5759,2251,Logitech_Gamepad_F310,305
40,5140,2827,Logitech_Gamepad_F310,305
41,5114,6229,Logitech_Gamepad_F310,305
42,7691,4168,Logitech_Gamepad_F310,305
43,6181,1513,Logitech_Gamepad_F310,305
44,6023,1909,Logitech_Gamepad_F310,305
45,4958,2917,Logitech_Gamepad_F310,305
46,7169,748,Logitech_Gamepad_F310,305
47,5937,6031,Logitech_Gamepad_F310,305
48,5281,2647,Logitech_Gamepad_F310,305
49,8507,7462,Logitech_Gamepad_F310,305
50,9285,2845,Logitech_Gamepad_F310,305
51,3937,7993,Logitech_Gamepad_F310,305
52,8546,3628,Logitech_Gamepad_F310,305
53,6434,1549,Logitech_Gamepad_F310,305
54,5767,2449,Logitech_Gamepad_F310,305
55,6411,3133,Logitech_Gamepad_F310,305
56,4251,3574,Logitech_Gamepad_F310,305
57,7713,253,Logitech_Gamepad_F310,305
58,4947,6958,Logitech_Gamepad_F310,305
59,8724,3169,Logitech_Gamepad_F310,305
60,2817,937,Logitech_Gamepad_F310,305
61,5314,2611,Logitech_Gamepad_F310,305
62,7043,1081,Logitech_Gamepad_F310,305
63,6484,1405,Logitech_Gamepad_F310,305
64,4841,7030,Logitech_Gamepad_F310,305
65,6346,1585,Logitech_Gamepad_F310,305
66,3691,4222,Logitech_Gamepad_F310,305
