counter,latency,delayTime,Device,Button
0,29289,2611,USB_Optical_Mouse,272
1,29914,1972,USB_Optical_Mouse,272
2,40180,7660,USB_Optical_Mouse,272
3,28644,3331,USB_Optical_Mouse,272
4,40310,7579,USB_Optical_Mouse,272
5,31774,163,USB_Optical_Mouse,272
6,43805,4105,USB_Optical_Mouse,272
7,29257,2710,USB_Optical_Mouse,272
8,42084,5833,USB_Optical_Mouse,272
9,30353,1549,USB_Optical_Mouse,272
10,27448,4429,USB_Optical_Mouse,272
11,28056,3781,USB_Optical_Mouse,272
12,29617,2368,USB_Optical_Mouse,272
13,29819,2008,USB_Optical_Mouse,272
14,40542,7291,USB_Optical_Mouse,272
15,30073,1900,USB_Optical_Mouse,272
16,31251,649,USB_Optical_Mouse,272
17,30160,1756,USB_Optical_Mouse,272
18,30608,1270,USB_Optical_Mouse,272
19,27704,4141,USB_Optical_Mouse,272
20,30861,1072,USB_Optical_Mouse,272
21,43633,4312,USB_Optical_Mouse,272
22,29897,1999,USB_Optical_Mouse,272
23,42784,5176,USB_Optical_Mouse,272
24,39609,8317,USB_Optical_Mouse,272
25,41423,6400,USB_Optical_Mouse,272
26,28062,3871,USB_Optical_Mouse,272
27,39215,8749,USB_Optical_Mouse,272
28,28259,3700,USB_Optical_Mouse,272
29,30445,1594,USB_Optical_Mouse,272
30,39605,8245,USB_Optical_Mouse,272
31,45150,2800,USB_Optical_Mouse,272
32,41707,6148,USB_Optical_Mouse,272
33,31171,685,USB_Optical_Mouse,272
34,31724,244,USB_Optical_Mouse,272
35,28858,3025,USB_Optical_Mouse,272
36,40007,7768,USB_Optical_Mouse,272
37,43378,4564,USB_Optical_Mouse,272
38,30236,1558,USB_Optical_Mouse,272
39,31717,226,USB_Optical_Mouse,272
40,31658,307,USB_Optical_Mouse,272
41,43213,4699,USB_Optical_Mouse,272
42,30961,1000,USB_Optical_Mouse,272
43,41615,6319,USB_Optical_Mouse,272
44,38845,9064,USB_Optical_Mouse,272
45,42439,5482,USB_Optical_Mouse,272
46,45384,2503,USB_Optical_Mouse,272
47,26719,4951,USB_Optical_Mouse,272
48,29489,2341,USB_Optical_Mouse,272
49,30049,1783,USB_Optical_Mouse,272
50,40549,7399,USB_Optical_Mouse,272
51,41612,6292,USB_Optical_Mouse,272
52,43744,4186,USB_Optical_Mouse,272
53,44084,3844,USB_Optical_Mouse,272
54,43024,4807,USB_Optical_Mouse,272
55,28518,3448,USB_Optical_Mouse,272
56,28202,3628,USB_Optical_Mouse,272
57,41858,6022,USB_Optical_Mouse,272
58,30914,964,USB_Optical_Mouse,272
59,39285,8587,USB_Optical_Mouse,272
60,43305,4600,USB_Optical_Mouse,272
61,42497,5419,USB_Optical_Mouse,272
62,30547,1396,USB_Optical_Mouse,272
63,29828,2125,USB_Optical_Mouse,272
64,28679,3259,USB_Optical_Mouse,272
65,43879,4042,USB_Optical_Mouse,272
66,43929,3943,USB_Optical_Mouse,272
67,39115,8776,USB_Optical_Mouse,272
68,29974,2044,USB_Optical_Mouse,272
69,40523,7309,USB_Optical_Mouse,272
70,31042,874,USB_Optical_Mouse,272
71,41445,6508,USB_Optical_Mouse,272
72,28409,3583,USB_Optical_Mouse,272
73,29012,2872,USB_Optical_Mouse,272
74,30509,1360,USB_Optical_Mouse,272
75,41785,6184,USB_Optical_Mouse,272
76,29792,2134,USB_Optical_Mouse,272
77,28288,3646,USB_Optical_Mouse,272
78,28723,3268,USB_Optical_Mouse,272
79,40808,7066,USB_Optical_Mouse,272
80,45342,2557,USB_Optical_Mouse,272
81,31476,334,USB_Optical_Mouse,272
82,27669,4258,USB_Optical_Mouse,272
83,31629,271,USB_Optical_Mouse,272
84,41578,6355,USB_Optical_Mouse,272
85,40149,7795,USB_Optical_Mouse,272
86,30314,1621,USB_Optical_Mouse,272
87,41839,6067,USB_Optical_Mouse,272
88,31165,775,USB_Optical_Mouse,272
89,39854,8047,USB_Optical_Mouse,272
90,42386,5500,USB_Optical_Mouse,272
91,42166,5716,USB_Optical_Mouse,272
92,30077,1864,USB_Optical_Mouse,272
93,40433,7444,USB_Optical_Mouse,272
94,44689,3232,USB_Optical_Mouse,272
95,29900,2071,USB_Optical_Mouse,272
96,40847,7111,USB_Optical_Mouse,272
97,39837,8101,USB_Optical_Mouse,272
