counter,latency,delayTime,Device,Button
0,31776,118,USB_Optical_Mouse,272
1,39915,7993,USB_Optical_Mouse,272
2,31397,469,USB_Optical_Mouse,272
3,40278,7651,USB_Optical_Mouse,272
4,29604,2350,USB_Optical_Mouse,272
5,28460,3493,USB_Optical_Mouse,272
6,31365,586,USB_Optical_Mouse,272
7,31333,613,USB_Optical_Mouse,272
8,42337,5644,USB_Optical_Mouse,272
9,30411,1522,USB_Optical_Mouse,272
10,29882,2071,USB_Optical_Mouse,272
11,41906,6058,USB_Optical_Mouse,272
12,29998,1981,USB_Optical_Mouse,272
13,31824,154,USB_Optical_Mouse,272
14,27930,3925,USB_Optical_Mouse,272
15,43123,4762,USB_Optical_Mouse,272
16,28359,3556,USB_Optical_Mouse,272
17,41594,6364,USB_Optical_Mouse,272
18,39396,8524,USB_Optical_Mouse,272
19,31811,145,USB_Optical_Mouse,272
20,41131,6796,USB_Optical_Mouse,272
21,42062,5851,USB_Optical_Mouse,272
22,31785,163,USB_Optical_Mouse,272
23,28085,3799,USB_Optical_Mouse,272
24,43085,4870,USB_Optical_Mouse,272
25,41570,6256,USB_Optical_Mouse,272
26,30900,1099,USB_Optical_Mouse,272
27,31325,577,USB_Optical_Mouse,272
28,40857,7084,USB_Optical_Mouse,272
29,30295,1612,USB_Optical_Mouse,272
30,30422,1513,USB_Optical_Mouse,272
31,30087,1846,USB_Optical_Mouse,272
32,26956,4978,USB_Optical_Mouse,272
33,29080,2854,USB_Optical_Mouse,272
34,43553,4393,USB_Optical_Mouse,272
35,40277,7669,USB_Optical_Mouse,272
36,42872,4996,USB_Optical_Mouse,272
37,41663,6238,USB_Optical_Mouse,272
38,30745,1225,USB_Optical_Mouse,272
39,26396,5554,USB_Optical_Mouse,272
40,30898,1000,USB_Optical_Mouse,272
41,43716,4150,USB_Optical_Mouse,272
42,43921,3961,USB_Optical_Mouse,272
43,28494,3502,USB_Optical_Mouse,272
44,31133,802,USB_Optical_Mouse,272
45,41691,6211,USB_Optical_Mouse,272
46,29792,2152,USB_Optical_Mouse,272
47,41623,6292,USB_Optical_Mouse,272
48,42211,5734,USB_Optical_Mouse,272
49,30002,1972,USB_Optical_Mouse,272
50,43816,4087,USB_Optical_Mouse,272
51,29375,2458,USB_Optical_Mouse,272
52,30799,604,USB_Optical_Mouse,272
53,31635,361,USB_Optical_Mouse,272
54,29003,2953,USB_Optical_Mouse,272
55,31475,496,USB_Optical_Mouse,272
56,31340,676,USB_Optical_Mouse,272
57,29249,2656,USB_Optical_Mouse,272
58,29190,2746,USB_Optical_Mouse,272
59,31389,541,USB_Optical_Mouse,272
60,43622,4285,USB_Optical_Mouse,272
61,39056,8866,USB_Optical_Mouse,272
62,27420,4501,USB_Optical_Mouse,272
63,30722,1342,USB_Optical_Mouse,272
64,43034,4600,USB_Optical_Mouse,272
65,42557,5185,USB_Optical_Mouse,272
66,30234,1684,USB_Optical_Mouse,272
67,39513,8398,USB_Optical_Mouse,272
68,31109,856,USB_Optical_Mouse,272
69,26899,5023,USB_Optical_Mouse,272
70,40114,7813,USB_Optical_Mouse,272
71,42914,5005,USB_Optical_Mouse,272
