counter,latency,delayTime,Device,Button
0,1523,3376,Empirisoft_Corporation_Analog_Scale_Device,305
1,1520,1396,Empirisoft_Corporation_Analog_Scale_Device,305
2,1747,7147,Empirisoft_Corporation_Analog_Scale_Device,305
3,1281,2620,Empirisoft_Corporation_Analog_Scale_Device,305
4,1685,6292,Empirisoft_Corporation_Analog_Scale_Device,305
5,1687,5230,Empirisoft_Corporation_Analog_Scale_Device,305
6,2030,5887,Empirisoft_Corporation_Analog_Scale_Device,305
7,1369,3583,Empirisoft_Corporation_Analog_Scale_Device,305
8,1894,6940,Empirisoft_Corporation_Analog_Scale_Device,305
9,2101,3763,Empirisoft_Corporation_Analog_Scale_Device,305
10,1204,1774,Empirisoft_Corporation_Analog_Scale_Device,305
11,1999,5923,Empirisoft_Corporation_Analog_Scale_Device,305
12,1394,4501,Empirisoft_Corporation_Analog_Scale_Device,305
13,1228,6751,Empirisoft_Corporation_Analog_Scale_Device,305
14,1780,4168,Empirisoft_Corporation_Analog_Scale_Device,305
15,1533,3349,Empirisoft_Corporation_Analog_Scale_Device,305
16,1370,8398,Empirisoft_Corporation_Analog_Scale_Device,305
17,1680,2260,Empirisoft_Corporation_Analog_Scale_Device,305
18,1298,8632,Empirisoft_Corporation_Analog_Scale_Device,305
19,1354,3466,Empirisoft_Corporation_Analog_Scale_Device,305
20,1983,3970,Empirisoft_Corporation_Analog_Scale_Device,305
21,1999,4888,Empirisoft_Corporation_Analog_Scale_Device,305
22,1845,4204,Empirisoft_Corporation_Analog_Scale_Device,305
23,1920,946,Empirisoft_Corporation_Analog_Scale_Device,305
24,1375,3520,Empirisoft_Corporation_Analog_Scale_Device,305
25,2086,7867,Empirisoft_Corporation_Analog_Scale_Device,305
26,2187,721,Empirisoft_Corporation_Analog_Scale_Device,305
27,1910,955,Empirisoft_Corporation_Analog_Scale_Device,305
28,1209,4654,Empirisoft_Corporation_Analog_Scale_Device,305
29,1364,1621,Empirisoft_Corporation_Analog_Scale_Device,305
30,1361,1594,Empirisoft_Corporation_Analog_Scale_Device,305
31,2055,8011,Empirisoft_Corporation_Analog_Scale_Device,305
32,1699,253,Empirisoft_Corporation_Analog_Scale_Device,305
33,2086,6877,Empirisoft_Corporation_Analog_Scale_Device,305
34,1188,1729,Empirisoft_Corporation_Analog_Scale_Device,305
35,1868,4096,Empirisoft_Corporation_Analog_Scale_Device,305
36,1987,5734,Empirisoft_Corporation_Analog_Scale_Device,305
37,1434,7516,Empirisoft_Corporation_Analog_Scale_Device,305
38,1426,496,Empirisoft_Corporation_Analog_Scale_Device,305
39,2061,910,Empirisoft_Corporation_Analog_Scale_Device,305
40,1030,5725,Empirisoft_Corporation_Analog_Scale_Device,305
41,1981,6967,Empirisoft_Corporation_Analog_Scale_Device,305
42,2138,4789,Empirisoft_Corporation_Analog_Scale_Device,305
43,1339,1702,Empirisoft_Corporation_Analog_Scale_Device,305
44,1199,4672,Empirisoft_Corporation_Analog_Scale_Device,305
45,1272,667,Empirisoft_Corporation_Analog_Scale_Device,305
46,1678,7228,Empirisoft_Corporation_Analog_Scale_Device,305
47,1911,3322,Empirisoft_Corporation_Analog_Scale_Device,305
48,1674,5194,Empirisoft_Corporation_Analog_Scale_Device,305
49,1429,3556,Empirisoft_Corporation_Analog_Scale_Device,305
50,1358,6598,Empirisoft_Corporation_Analog_Scale_Device,305
51,1309,4618,Empirisoft_Corporation_Analog_Scale_Device,305
52,1349,4519,Empirisoft_Corporation_Analog_Scale_Device,305
53,1582,1405,Empirisoft_Corporation_Analog_Scale_Device,305
54,1193,1765,Empirisoft_Corporation_Analog_Scale_Device,305
55,1302,8614,Empirisoft_Corporation_Analog_Scale_Device,305
56,1663,2287,Empirisoft_Corporation_Analog_Scale_Device,305
57,1824,2089,Empirisoft_Corporation_Analog_Scale_Device,305
58,2059,4825,Empirisoft_Corporation_Analog_Scale_Device,305
59,1984,4924,Empirisoft_Corporation_Analog_Scale_Device,305
60,2004,2818,Empirisoft_Corporation_Analog_Scale_Device,305
61,2092,7831,Empirisoft_Corporation_Analog_Scale_Device,305
62,2073,1855,Empirisoft_Corporation_Analog_Scale_Device,305
63,1628,1279,Empirisoft_Corporation_Analog_Scale_Device,305
64,1690,7165,Empirisoft_Corporation_Analog_Scale_Device,305
65,1347,577,Empirisoft_Corporation_Analog_Scale_Device,305
66,1589,370,Empirisoft_Corporation_Analog_Scale_Device,305
67,1740,1261,Empirisoft_Corporation_Analog_Scale_Device,305
68,1497,2611,Empirisoft_Corporation_Analog_Scale_Device,305
69,1981,8866,Empirisoft_Corporation_Analog_Scale_Device,305
70,1610,4339,Empirisoft_Corporation_Analog_Scale_Device,305
71,1221,4690,Empirisoft_Corporation_Analog_Scale_Device,305
