#Mode:;3
#Device:;Adafruit_Feather_32u4
#Button:;5
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;148835;991
1;146447;2494
2;145226;3691
3;148846;1126
4;144017;4897
5;142105;7867
6;143073;5833
7;140238;8695
8;142595;7318
9;142135;6751
10;149368;514
11;146307;2575
12;143218;5689
13;143160;6769
14;146771;2188
15;149381;559
16;146238;2728
17;146828;1990
18;144440;5464
19;148445;532
20;148645;1279
21;146186;2737
22;140160;8857
23;148235;1639
24;143684;5230
25;143957;5959
26;142955;5923
27;140071;8839
28;149670;307
29;141943;7003
30;142016;7876
31;143688;5320
32;148677;289
33;149803;163
34;147475;1486
35;142486;7444
36;141478;7462
37;147756;1162
38;148724;1207
39;148357;595
40;147186;1801
41;144125;5806
42;141028;7957
43;147472;2476
44;147357;1612
45;147895;1072
46;143518;6400
47;147571;1324
48;141938;8038
49;141865;7093
50;147140;1756
51;147590;2404
52;145510;3430
53;147030;2899
54;146058;2926
55;140245;8686
56;146924;2953
57;148126;784
58;142145;7813
59;146200;2755
60;148348;604
61;149247;721
62;146960;1981
63;145325;4672
64;147992;946
65;140575;8335
66;146357;3565
67;141259;7723
68;141587;8326
69;144848;4069
70;140983;7975
71;147598;2350
72;143925;4987
73;148994;1000
74;145638;3295
75;144930;4006
76;146398;3511
77;142181;6787
78;141556;8398
79;144871;4033
80;145894;3106
81;142874;7039
82;142876;6112
83;148854;1108
84;143459;5509
85;142531;6445
86;144261;5716
87;146122;2809
88;146570;3331
89;147889;1081
90;145499;3493
91;147100;2845
92;145727;3232
93;147642;1252
94;143642;6310
95;140803;8101
96;146968;2962
97;141848;7048
98;140655;8254
99;148165;1837
100;143232;5707
101;147513;2377
102;143742;5167
103;143868;5113
104;147752;2224
105;144512;4438
106;148389;1603
107;145080;3853
108;143552;5410
109;141338;8605
110;148497;388
111;146561;3376
112;143929;5023
113;147999;928
114;147044;2890
115;147044;1918
116;144854;5077
117;143217;5743
118;143323;5653
119;143428;6553
120;144702;4249
121;145195;4762
122;142928;5995
123;144356;4582
124;148131;1765
125;144635;4258
126;146848;3097
127;146629;2332
128;143580;5374
129;142703;7228
130;142249;6733
131;148500;1459
132;145398;3547
133;144156;4780
134;147149;2818
135;145201;3754
136;144126;5770
137;142923;5968
138;147271;1657
139;148454;1477
140;147576;1360
141;144405;5491
142;144114;4753
143;145185;3772
144;141045;8902
145;147783;1180
146;141755;8245
147;147603;1387
148;144476;4492
149;145671;4321
150;141242;7687
151;143262;6706
152;144903;4078
153;142580;6418
154;147690;2269
155;145094;3880
156;149034;1315
157;148496;838
158;145875;2134
159;144712;4123
160;143481;3943
161;142872;7057
162;140266;8632
163;147246;1675
164;146098;5149
165;140805;7588
166;145359;3574
167;144129;5842
168;146995;2008
169;145656;4267
170;146805;2089
171;145727;3241
172;149849;145
173;144092;4861
174;143741;6166
175;146566;2395
176;147771;1198
177;141749;8155
178;142399;6481
179;147629;2260
180;148734;172
181;141777;7147
182;149487;487
183;140782;8227
184;147557;2485
185;141082;7795
186;145594;3304
187;146591;3286
188;148295;613
189;149222;676
190;144748;4150
191;144441;4519
192;144870;5059
193;145199;3736
194;145355;4600
195;145673;3250
196;146742;2206
197;141832;8074
198;143279;5680
199;142592;7354
200;141601;7282
201;141553;7336
202;148291;1648
203;144891;4087
204;144062;5905
205;145537;3448
206;142958;6013
207;146036;3934
208;146848;2071
209;146744;2179
210;142348;7561
211;140341;8614
212;149199;802
213;148023;910
214;143069;5824
215;141150;8812
216;148365;622
217;145425;4465
218;142728;6157
219;145209;3727
220;142770;7192
221;141518;7408
222;146560;3439
223;146154;2773
224;146381;2521
225;143386;6535
226;144711;4285
227;146211;3781
228;145166;3799
229;144403;4573
230;145120;4816
231;142288;6562
232;141878;7993
233;143546;5401
234;146011;2980
235;143273;6625
236;141965;6931
237;144139;5779
238;145578;3313
239;142717;6175
240;141725;8200
241;148871;127
242;146797;3169
243;145751;3196
244;140849;8110
245;143923;5941
246;147570;1351
247;147512;2359
248;145868;3070
249;140274;8677
250;146912;3007
251;145297;3646
252;144019;5932
253;146367;2593
254;143938;4996
255;147352;2530
256;148251;631
257;145420;4483
258;144646;4339
259;143910;5041
260;145063;4924
261;141337;7642
262;147427;2512
263;145422;3466
264;145028;3898
265;144667;5248
266;145906;3052
267;145316;4636
268;141918;7021
269;148718;217
270;143811;6130
271;141112;7804
272;145578;4357
273;146183;2746
274;148124;820
275;142176;7696
276;142225;6670
277;147160;1774
278;146110;3844
279;145706;3277
280;143237;6688
281;140692;8263
282;145040;3916
283;142601;7219
284;143634;5275
285;146272;3619
286;146918;2017
287;147935;1027
288;146765;3205
289;144659;4240
290;146580;3349
291;140903;8029
292;140414;8569
293;148685;1297
294;141813;7156
295;147049;2935
296;140314;8659
297;145530;3403
298;144795;5131
299;144707;4222
300;145025;4942
301;140450;8479
302;143992;4888
303;149794;118
304;140867;8056
305;146198;3673
306;144385;4546
307;140162;8794
308;146866;3088
309;140746;8092
310;148189;1720
311;146909;1963
312;144273;4690
313;142021;7858
314;146503;2413
315;149579;334
316;148614;325
317;147750;1171
318;147049;2827
319;141165;7759
320;149053;883
321;144485;4474
322;142211;6724
323;148947;982
324;147459;1495
325;143492;6337
326;145664;3259
327;145152;3763
328;141155;8776
329;140497;8308
330;141117;7750
331;144596;5329
332;143516;5437
333;143205;6715
334;140923;7984
335;148231;640
336;145676;4231
337;141834;7111
338;149663;280
339;140218;8704
340;144733;4114
341;141016;8884
342;141961;6913
343;142008;7849
344;143548;5365
345;144148;4735
346;143601;6292
347;146471;2449
348;144284;5617
349;144971;3970
350;142734;6121
351;148017;1882
352;146122;2800
353;148058;1792
354;143584;5284
355;144177;4798
356;141498;8434
357;147083;1783
358;149422;496
359;141388;7507
360;141461;7399
361;147045;2854
362;147510;1396
363;147486;2422
364;142395;6508
365;140128;8749
366;147503;2458
367;142126;6796
368;143572;6328
369;146757;2152
370;145035;3826
371;146378;3484
372;142314;6571
373;143649;6238
374;143831;5050
375;142703;6148
376;147679;2170
377;144427;4447
378;143088;6760
379;143297;5626
380;140763;8173
381;145309;4591
382;142476;6391
383;145482;4393
384;140507;8362
385;144511;4384
386;145058;4852
387;143114;5752
388;143013;6832
389;147931;964
390;144309;4654
391;142242;7705
392;147562;1342
393;145918;3979
394;146772;2116
395;143602;5311
396;143846;6049
397;143425;5428
398;139857;9001
399;144539;5383
400;141392;7489
401;145186;4699
402;144012;4825
403;145718;3133
404;144686;5203
405;143840;5086
406;142012;7831
407;141308;7579
408;142700;6184
409;148542;1306
410;142289;6607
411;141014;8821
412;147783;1135
413;143675;5221
414;143880;6031
415;141741;7165
416;146687;3178
417;140194;8758
418;143089;5815
419;144897;4969
420;148549;370
421;143827;6067
422;141993;6877
423;147408;1504
424;144303;5554
425;142574;6319
426;141763;8137
427;140540;8344
428;140909;8002
429;144894;5005
430;146728;2197
431;142944;6976
432;148739;154
433;148408;550
434;143148;6778
435;146769;2125
436;143587;6283
437;146317;2602
438;139978;8974
439;146183;3700
440;147320;1576
441;143303;6598
442;140469;8506
443;140071;8830
444;142658;7273
445;145726;3124
446;148847;1063
447;143734;5158
448;142688;6211
449;145865;4042
450;141665;7291
451;141394;7552
452;149431;505
453;140333;8596
454;143771;6193
455;143746;5176
456;147382;1513
457;145197;4681
458;144494;4420
459;141347;8560
460;141399;7525
461;141532;7381
462;149626;361
463;140588;8299
464;144442;5482
465;141469;7471
466;143783;5095
467;149613;271
468;140211;8650
469;147596;2305
470;141450;7480
471;143049;5851
472;145757;4141
473;148378;523
474;141052;8866
475;141785;7102
476;147972;919
477;143909;5986
478;141266;7633
479;145153;4744
480;145703;3160
481;143611;5239
482;146758;3142
483;142444;6526
484;143884;6022
485;146225;2656
486;142439;6499
487;143935;5914
488;148210;658
489;141957;7930
490;148449;478
491;146609;2296
492;141870;8083
493;140717;8218
494;144748;5122
495;140909;7939
496;146906;1954
497;144359;5536
498;145472;3412
499;146632;2215
500;145088;4834
501;140288;8587
502;145267;4717
503;147797;1090
504;147483;1432
505;144335;5590
506;142437;6517
507;142024;7921
508;142667;6220
509;146294;2692
510;142242;7651
511;146256;2674
512;147477;2386
513;142464;6463
514;147206;1693
515;142676;7264
516;139940;8920
517;148026;1846
