#Mode:;3
#Device:;Adafruit_Feather_32u4
#Button:;5
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;144136;4663
1;141575;8290
2;147296;1648
3;143969;4933
4;140899;8992
5;140991;7966
6;148952;901
7;146684;2215
8;143820;5050
9;147606;2251
10;148548;370
11;147815;2125
12;144598;4276
13;143848;4996
14;147062;2854
15;143691;5212
16;149541;379
17;146584;2404
18;144993;3880
19;141284;8641
20;143175;5734
21;148272;649
22;145194;4699
23;143725;5167
24;148156;1774
25;143758;5122
26;147473;1477
27;142813;7057
28;147593;1333
29;147042;2863
30;144567;4366
31;146847;2080
32;145920;3970
33;148676;262
34;148834;1090
35;142005;6949
36;145590;3304
37;145643;4213
38;147254;1684
39;141306;8578
40;143408;5527
41;145703;3187
42;142470;7462
43;140634;8254
44;145292;4618
45;146796;2071
46;144382;4564
47;144377;5581
48;145327;3583
49;149252;658
50;148676;199
51;144134;4798
52;141162;8758
53;140721;8209
54;141063;8821
55;148446;424
56;146447;2449
57;142642;7210
58;144881;4015
59;145156;4726
60;147968;928
61;147584;1306
62;148039;1855
63;144013;4951
64;147517;2395
65;146657;2242
66;140214;8659
67;148191;1711
68;148254;667
69;146658;3313
70;143614;5329
71;140917;8020
72;147706;2260
73;142236;6706
74;148629;1351
75;147106;1837
76;142419;6517
77;141856;8119
78;141659;7318
79;146134;3817
80;142653;6256
81;142265;6697
82;141405;8515
83;144065;4924
84;148218;712
85;142241;7651
86;142294;6643
87;148839;1072
88;146195;2737
89;145338;3637
90;141427;8506
91;142172;6742
92;145425;4474
93;143193;5752
94;144388;4582
95;146705;3259
96;142243;6670
97;146921;3025
98;144248;4681
99;147783;1162
100;146141;3799
101;144065;4861
102;145900;4006
103;147267;1621
104;145165;3736
105;142227;7678
106;145990;2935
107;147293;2584
108;142885;6013
109;144130;4753
110;145482;4438
111;145401;3520
112;142072;7867
113;141751;7201
114;143356;5617
115;147443;2485
116;147521;1387
117;142462;7399
118;147929;1000
119;147577;1315
120;149659;280
121;146385;2521
122;147988;1936
123;147313;1585
124;141591;7354
125;146534;3448
126;146493;2503
127;146059;3916
128;145536;3385
129;142310;6580
130;146343;3502
131;140717;8191
132;143035;6796
133;141448;7489
134;147571;1414
135;149586;388
136;148107;883
137;148784;1153
138;146911;1963
139;144740;4177
140;141655;8200
141;144774;4168
142;141724;7237
143;146279;3673
144;144357;4573
145;146963;2953
146;145381;3529
147;147466;1450
148;149307;685
149;143278;5698
150;145534;4393
151;147801;1081
152;140467;8470
153;145847;4105
154;146427;2512
155;145084;4843
156;146857;2062
157;145349;3574
158;140990;8920
159;147488;1396
160;141927;7939
161;145149;3727
162;141299;7642
163;144278;5635
164;148309;640
165;149299;604
166;141210;7714
167;145217;3646
168;146872;3034
169;144394;4591
170;145915;4051
171;144325;4555
172;147764;1144
173;148244;1657
174;148457;505
175;141860;8047
176;143773;5113
177;145749;3196
178;144593;5302
179;140784;8137
180;147927;2008
181;148158;766
182;148253;703
183;146821;3151
184;143156;5806
185;148462;1459
186;140108;8812
187;147004;1864
188;144531;5383
189;146575;2350
190;149619;271
191;148082;829
192;145998;2962
193;144915;5005
194;141773;7102
195;149079;856
196;144343;4600
197;141067;7876
198;145768;4087
199;141801;7138
200;140741;8155
201;148181;1747
202;142792;6130
203;145227;4708
204;144121;4834
205;144101;4888
206;142119;7840
207;147938;991
208;141958;7903
209;142837;6103
210;145681;3223
211;144471;5419
212;142121;6760
213;149800;145
214;140910;8011
215;146894;2053
216;142501;7372
217;140643;8227
218;146614;3268
219;140466;8443
220;146664;2188
221;142764;7147
222;141275;7606
223;143363;6508
224;140644;8272
225;145684;3250
226;147303;2683
227;141603;7363
228;144392;5545
229;139889;9019
230;143552;5401
231;149624;325
232;140708;8164
233;145646;4231
234;142042;6913
235;143654;5266
236;147797;2161
237;146126;2800
238;145175;4735
239;148624;316
240;143964;5014
241;141470;8461
242;146408;2530
243;148302;1630
244;147608;1261
245;146684;2197
246;145803;4123
247;147209;1738
248;144780;5176
249;141689;7291
250;142881;6022
251;148254;1675
252;147088;1819
253;141081;8803
254;141393;7525
255;145104;3826
256;147907;1999
257;148397;478
258;143881;5059
259;142607;7345
260;148079;847
261;145966;3934
262;142496;6481
263;144208;4744
264;145197;4690
265;139854;9082
266;143404;6463
267;141248;7696
268;146139;2791
