#Mode:;3
#Device:;Adafruit_Feather_32u4
#Button:;5
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;141478;7390
1;140845;8047
2;148875;1072
3;145110;3853
4;149794;136
5;146680;2314
6;146248;2656
7;142939;7003
8;147998;946
9;143456;6445
10;140591;8299
11;146165;2746
12;148095;1855
13;142778;6166
14;145398;4555
15;140009;9019
16;146209;2620
17;147041;2935
18;148484;478
19;142984;5914
20;146805;3061
21;140842;8146
22;146136;3772
23;146661;2296
24;147120;1774
25;141575;8335
26;141607;7372
27;148330;1648
28;142233;6760
29;146876;2080
30;149763;118
31;144593;4348
32;145451;4528
33;140149;8812
34;143966;4924
35;146535;3421
36;148112;820
37;147930;2017
38;145856;3151
39;145180;3817
40;144608;5401
41;146154;2818
42;149380;595
43;147702;1207
44;142058;6886
45;145613;4339
46;146590;2278
47;149223;676
48;140054;8839
49;140413;8533
50;143427;6490
51;143999;4969
52;146209;3763
53;141377;7615
54;147647;1333
55;145409;4510
56;142835;6076
57;144753;5239
58;141929;6994
59;142864;6022
60;144349;5563
61;141635;7300
62;147865;1936
63;140874;8128
64;148291;622
65;141663;8254
66;140938;7975
67;145277;3646
68;148145;1819
69;146594;2341
70;148610;1279
71;146757;2134
72;148599;316
73;148298;1603
74;145592;3322
75;142139;7777
76;140284;8632
77;144050;4888
78;145149;4789
79;145882;3070
80;141448;8524
81;144025;4951
82;144739;4213
83;143281;6661
84;140731;8191
85;149641;307
86;141027;7948
87;144145;4834
88;145643;4276
89;143660;5266
90;148184;1756
91;148236;739
92;143664;5320
93;142125;7858
94;145561;3394
95;141991;7867
96;146114;2809
97;142553;6427
98;149816;181
99;148333;577
100;148935;982
101;145031;3781
102;145776;3223
103;142764;7192
104;146049;2845
105;149226;757
106;144390;4618
107;141251;7696
108;142198;7669
109;140284;8623
110;146779;3133
111;140335;8542
112;148135;793
113;147765;2071
114;143074;5815
115;148313;1630
116;144367;4573
117;145173;3718
118;143528;6364
119;142881;6031
120;145045;4942
121;146667;2197
122;145208;3691
123;148239;1657
124;140037;8866
125;141931;7039
126;140928;9001
127;148734;154
128;144564;5383
129;141761;7237
130;142075;6850
131;147035;2899
132;148144;775
133;142391;7489
134;140587;8290
135;142861;6049
136;141777;8173
137;142035;6958
138;146872;3034
139;148038;856
140;144915;3988
141;149742;217
142;147087;1801
143;149804;100
144;144332;4600
145;141459;7471
146;147790;2125
147;141853;7120
148;147747;2242
149;141060;7903
150;142660;6319
151;145954;3952
152;140975;7894
153;145567;4303
154;141237;7660
155;140659;8200
156;149253;658
157;144903;4069
158;144409;5554
159;147108;1837
160;148640;352
161;149589;379
162;143017;5761
163;141193;8731
164;144940;3997
165;142442;6463
166;141037;8848
167;144480;4438
168;149270;703
169;145823;3124
170;145733;3169
171;145241;4690
172;145934;3025
173;147511;2485
174;146272;2701
175;146719;2224
176;147044;2908
177;141660;7291
178;148782;1171
179;148802;127
180;144088;4843
181;149455;487
182;146255;2674
183;145951;3007
184;149462;514
185;148069;919
186;143647;6310
187;142773;6139
188;148081;784
189;148703;1189
190;147261;1675
191;144390;5590
192;144736;4168
193;144092;4798
194;141470;8389
195;146687;2233
196;146701;3250
197;146612;2305
198;142891;6058
199;146168;3808
200;147702;1288
201;147578;2152
202;139972;8974
203;142544;6409
204;146257;3745
205;143361;5572
206;145850;4078
207;146832;2143
208;148355;568
209;149756;199
210;141564;7399
211;149132;847
212;142764;6202
213;148332;604
214;143497;6391
215;148077;865
216;143757;6148
217;147385;1495
218;142341;6580
219;144734;5185
220;146366;2593
221;144623;5284
222;143002;5869
223;144485;4429
224;145201;4663
225;143739;5158
226;140349;8515
227;144827;5095
228;141559;7363
229;142748;7156
230;145531;3340
231;146314;2575
232;144879;5032
233;142225;6742
234;147000;2953
235;148477;460
236;146177;2737
237;145597;4393
238;144753;4204
239;143007;6922
240;141619;7273
241;140876;8065
242;146091;3826
243;146180;2728
244;146717;3196
245;142349;6607
246;144428;4501
247;144322;5617
248;142617;6301
249;146063;3862
250;146700;2287
251;143105;5878
252;148595;1369
253;141889;7093
254;148948;1054
255;146355;2584
256;147993;955
257;145731;4195
258;143383;5536
259;143159;6778
260;145975;2962
261;146749;2215
262;148574;1387
263;143629;5311
264;146988;2971
265;146569;2350
266;141226;7723
267;145244;4699
268;146161;2755
269;142830;7138
270;147311;1684
271;142334;6616
272;145186;4807
273;145067;3880
274;140227;8758
275;141921;8011
276;141579;7354
277;147540;2422
278;141686;7282
279;148743;226
280;148913;1018
281;140339;8668
282;143711;6193
283;146397;2476
284;147477;1459
285;144317;5626
286;145304;3610
287;144840;5086
288;143819;5122
289;143146;5779
290;144808;5176
291;148695;235
292;146947;2989
293;148316;631
294;147188;1747
295;148558;1414
296;145639;3313
297;144315;5599
298;143845;5041
299;143758;5149
300;146798;3097
301;145068;3844
302;142598;7318
303;147304;1702
304;143615;5347
305;142949;7030
306;145569;3403
307;149537;397
308;148469;523
309;144116;4825
310;149748;244
311;148463;496
312;147698;2269
313;148108;811
314;141600;7381
315;145039;4906
316;146583;2404
317;139994;8929
318;143349;6634
319;142505;6400
320;141547;8362
321;143746;5212
322;141803;7129
323;147663;2206
324;146465;2467
325;143626;6337
326;145305;3673
327;146937;2035
328;146723;3241
329;144216;4780
330;143079;6859
331;140903;7984
332;144615;4312
333;141104;8821
334;147371;1522
335;143939;5923
336;145644;3277
337;141724;7219
338;145223;4717
339;144797;4096
340;142718;7201
341;144888;4114
342;145536;3376
343;147468;2440
344;147155;1846
345;141586;8326
346;142457;6499
347;144379;4546
348;149687;298
349;145248;3736
350;145218;4708
351;145449;3484
352;145492;3475
353;142998;6976
354;148556;370
355;146867;3043
356;141949;6931
357;145149;3727
358;144808;5104
359;143497;5365
360;146093;2854
361;146400;3583
362;146121;2836
363;143494;6382
364;141266;7633
365;143290;5644
366;146566;3367
367;142711;6157
368;145554;4384
369;144131;4744
370;143859;5059
371;144008;5887
372;146286;2683
373;144000;5968
374;142191;6715
375;144534;4402
376;144694;5257
377;144406;4492
378;148342;1594
379;140861;8029
380;147416;1576
381;142331;7624
382;145245;3700
383;144362;5527
384;144032;4960
385;145032;3925
386;141922;8056
387;146400;2566
388;142804;7183
389;146360;2539
390;144544;4375
391;146877;3016
392;142643;6292
393;145749;4186
394;140399;8470
395;144811;4105
396;142072;7822
397;141899;6985
398;144072;5833
399;141768;7228
400;148291;649
401;148732;1162
402;143273;5608
403;145538;4357
404;143048;5860
405;142563;6328
406;149767;172
407;146037;2827
408;146548;2359
409;141842;8137
410;145176;3682
411;143522;6436
412;145214;3754
413;144157;4852
414;149661;334
415;148389;559
416;148471;1396
417;143500;5464
418;143653;5293
419;144469;5473
420;143000;5941
421;141861;8074
422;140179;8794
423;144912;3979
424;140880;9073
425;140445;8461
426;148486;1405
427;148181;712
428;143656;5275
429;143856;6094
430;139839;9091
431;143790;6112
432;141639;7264
433;146516;2368
434;148606;1315
435;142949;5986
436;148955;973
437;147038;1954
438;145552;3430
439;144114;5797
440;144941;4006
441;143993;6004
442;142196;6733
443;143661;5248
444;145750;4159
445;144730;4150
446;142329;7588
447;141141;7732
448;142229;6688
449;145512;4420
450;148702;271
451;141202;8749
452;146875;1981
453;146181;2719
454;147993;1891
455;148340;550
456;146963;2926
457;143841;5113
458;145369;3556
459;148524;1423
460;144463;4447
461;143985;4933
462;146470;3538
463;145768;3178
464;145876;4042
465;144934;4033
466;145018;3898
467;142487;7462
468;140539;8407
469;145683;4222
470;144850;4123
471;141449;7516
472;144539;5428
473;145674;3286
474;147446;2557
475;146767;2170
476;145473;3511
477;142420;7552
478;141445;7543
479;142185;7786
480;145475;3520
481;145713;3214
482;149626;325
483;141057;7912
484;149014;901
485;144096;4897
486;147092;1864
487;141880;8119
488;145522;3457
489;141016;8911
490;143965;4978
491;146182;2800
492;149402;532
493;141163;7741
494;145797;4177
495;144729;4258
496;145532;3385
497;143242;6670
498;147570;1324
499;144801;5194
500;144173;4753
501;143603;5329
502;144868;5068
503;142066;6823
504;139989;8893
505;149714;208
506;146789;2161
507;141642;8263
508;148600;343
509;140547;8398
510;143731;6220
511;143097;5851
512;145649;4267
513;146079;2863
514;141540;7426
515;146307;3664
516;144264;4672
517;144909;5005
518;147518;1441
519;139968;8920
520;142103;7768
521;148567;388
522;148917;1009
523;142445;6517
524;148210;730
525;141188;8713
526;143565;5374
527;143146;6805
528;145067;3916
529;142687;6238
530;142084;7831
531;141935;7021
532;144375;5518
533;143776;5140
534;145329;3619
535;141003;9010
536;145404;3493
537;148560;1351
538;140320;8569
539;140685;8317
540;147821;2107
541;148087;802
542;143098;6841
543;144082;4879
544;146561;2386
545;143137;6796
546;141655;7327
547;143430;6472
548;142233;6652
549;144065;4870
550;146155;3790
551;147888;1000
552;141105;7759
553;141878;8038
554;140900;8002
555;148974;937
556;139973;8947
557;144674;4285
558;147985;1882
559;140454;8506
560;141424;8551
561;143439;5500
562;141193;7678
563;141783;8101
564;145129;3799
565;142137;7840
566;147804;1180
567;140662;8281
568;148398;1513
569;147867;1090
570;143707;6247
571;139917;9028
572;145601;3358
573;149330;667
574;142616;6355
575;147511;2431
576;142376;6553
577;143199;5734
578;146057;3871
579;143400;5545
580;145283;4654
581;147715;1225
582;145757;3142
583;146084;3835
584;148495;469
585;148856;1153
586;142455;6481
587;141538;7408
588;143554;6373
589;143561;5437
590;142847;7111
591;142954;5959
592;147182;1693
593;149284;640
594;146274;2629
595;147251;2638
596;142640;6265
597;140679;8218
598;147344;2602
599;146084;2890
600;144868;5050
601;142780;6184
602;148596;361
603;146550;3412
604;144423;4537
605;148485;1468
606;147211;1738
607;146938;2008
608;146932;2998
609;145415;3547
610;148265;685
611;145680;4231
612;144382;4582
613;143962;6040
614;142361;6508
615;148505;442
616;143043;6904
617;146299;2665
618;148094;1900
619;143934;5023
620;140123;8857
621;144575;5338
622;144659;4240
623;142814;7165
624;148222;748
625;147369;1612
626;142429;7525
627;148410;613
628;144682;5230
629;146937;2026
630;140415;8488
631;145192;4762
632;147743;1234
633;142490;7444
634;147441;1450
635;146145;2782
636;147595;2395
637;140767;8209
638;141756;8155
639;145387;3565
640;142435;6571
641;148033;1945
642;147168;1765
643;140827;9082
644;144451;4519
645;148284;721
646;142877;7075
647;145824;3115
648;140915;9055
649;142174;6787
650;140391;8578
651;142054;7930
652;143324;5662
