#Mode:;3
#Device:;Adafruit_Feather_32u4
#Button:;5
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;12;6580
1;9;4204
2;13;2485
3;11;5437
4;10;5833
5;10;4015
6;14;7741
7;11;8416
8;1156;3988
9;537;235
10;12;4249
11;11;2674
12;21;6058
13;14;2278
14;15;5428
15;12;3682
16;926;7417
17;14;2116
18;13;4294
19;12;5077
20;9;4420
21;7;5698
22;8;3340
23;1817;6499
24;11;2440
25;7;2152
26;8;1504
27;12;5140
28;7;568
29;10;8722
30;7;1756
31;7;577
32;13;3322
33;10;3952
34;8;5878
35;11;8218
36;8;4267
37;12;7282
38;13;1000
39;9;4717
40;7;766
41;7;1603
42;7;2611
43;12;4879
44;12;5590
45;8;1324
46;8;4231
47;12;7075
48;14;2503
49;12;7111
50;10;3304
51;10;3916
52;6;2377
53;19;6949
54;3;424
55;3;451
56;8;4222
57;12;5887
58;97;460
59;10;5977
60;7;5122
61;6;2233
62;11;8281
63;9;3511
64;10;1576
65;10;6535
66;7;2449
67;6;3691
68;6;2530
69;9;7507
70;12;8344
71;8;3205
72;7;4168
73;6;1666
74;5;3700
75;9;9046
76;9;2962
77;10;5851
78;8;6778
79;6;4915
80;9;6436
81;5;1234
82;7;2899
83;10;1675
84;8;4690
85;4;433
86;7;4339
87;6;7777
88;7;7246
89;3;109
90;8;2206
91;12;6877
92;3;667
93;11;1801
94;7;4456
95;8;6112
96;10;2881
97;12;5896
98;9;5770
99;8;3637
100;7;1387
101;7;3007
102;4;5248
103;23;2314
104;20;7489
105;9;3772
106;7;2017
107;3;1153
108;4;253
109;10;2107
110;8;7039
111;11;4771
112;10;7669
113;8;2935
114;14;7237
115;7;5491
116;7;4744
117;9;6679
118;12;7525
119;9;2431
120;7;7696
121;6;5500
122;12;8254
123;8;3070
124;7;1369
125;10;7732
126;7;2305
127;8;7318
128;3;685
129;27;1828
130;6;307
131;10;5095
132;13;2062
133;8;5158
134;9;8668
135;8;5329
136;22;2395
137;4;388
138;20;6202
139;8;1999
140;13;8263
141;7;4528
142;9;5401
143;11;7156
144;5;1531
145;13;4186
146;9;4159
147;12;5725
148;9;3124
149;28;5527
150;5;613
151;13;7633
152;3;325
153;10;5509
154;8;2845
155;10;3277
156;10;7309
157;19;3565
158;1242;7300
159;12;6391
160;10;5482
161;7;2422
162;10;2638
163;9;2809
164;15;5707
165;11;1900
166;8;4213
167;8;8002
168;6;946
169;10;8461
170;13;2926
171;11;5662
172;11;7264
173;8;8227
174;4;784
175;10;4429
176;24;5635
177;7;100
178;14;2665
179;16;6652
180;17;3448
181;17;5815
182;29;5869
183;112;8362
184;22;7876
185;7;649
186;24;9055
187;28;6130
188;15;6634
189;7;1099
190;12;3412
191;17;4618
192;18;3781
193;1138;8497
194;8;3817
195;11;6508
196;12;6310
197;10;7597
198;8;2980
199;7;2044
200;7;631
201;7;5824
202;12;6148
203;23;7093
204;10;7993
205;9;3457
206;12;7471
207;10;7552
208;14;3934
209;7;5302
210;12;4978
211;11;6958
212;11;6553
213;6;496
214;8;7939
215;11;8866
216;10;5446
217;10;6904
218;9;7516
219;7;2071
220;3;334
221;10;4645
222;14;4960
223;3;937
224;7;2458
225;7;4969
226;9;2908
227;9;2998
228;5;811
229;9;3313
230;11;2125
231;13;7048
232;8;4933
233;8;3349
234;6;1486
235;8;7003
236;11;7534
237;11;7255
238;3;172
239;7;4834
240;7;3889
241;7;1333
242;14;7786
243;12;6265
244;8;4177
245;8;7606
246;7;2332
247;19;3997
248;8;1135
249;12;7750
250;9;7408
251;8;7858
252;8;6598
253;6;901
254;11;3943
255;9;964
256;7;3061
257;9;3133
258;10;6247
259;5;406
260;20;7210
261;13;6283
262;7;856
263;12;5473
264;9;8758
265;5;1117
266;5;1873
267;9;7138
268;9;4258
269;11;4681
270;10;5275
271;10;6706
272;7;3466
273;38;3502
274;7;3970
275;11;3439
276;11;1693
277;1278;3745
278;8;8290
279;8;2593
280;11;5572
281;8;1225
282;5;820
283;12;3619
284;10;5923
285;7;1450
286;9;6976
287;12;3430
288;8;1927
289;8;3142
290;13;5392
291;9;2827
292;13;6751
293;47;4906
294;26;4078
295;17;5968
296;11;3484
297;10;7129
298;9;2602
299;7;2089
300;6;838
301;28;6193
302;8;4708
303;13;4600
304;14;5653
305;6;1009
306;10;6661
307;9;4897
308;7;1027
309;8;4375
310;8;3898
311;13;6319
312;11;6886
313;8;1378
314;8;4006
315;36;2854
316;12;8434
317;9;4123
318;10;8587
319;7;3826
320;11;8992
321;10;1513
322;8;1621
323;10;3034
324;11;4303
325;9;3556
326;10;2296
327;7;3610
328;4;883
329;10;7759
330;9;2719
331;8;2143
332;11;4465
333;5;982
334;10;4843
335;17;8839
336;13;1558
337;15;8443
338;4;208
339;8;2098
340;10;8425
341;13;8893
342;7;3718
343;8;1882
344;13;5626
