#Mode:;3
#Device:;Adafruit_Feather_32u4
#Button:;11
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;12;3619
1;7;235
2;10;2953
3;13;6112
4;13;2575
5;11;5995
6;11;4006
7;1590;7849
8;17;6940
9;12;6211
10;7;154
11;11;8119
12;11;2305
13;9;1171
14;527;7966
15;12;1936
16;9;883
17;177;703
18;12;5158
19;11;1999
20;9;595
21;10;1702
22;12;8551
23;9;1621
24;7;838
25;18;3610
26;12;2827
27;23;8029
28;20;5464
29;16;4879
30;18;2764
31;14;1765
32;16;6364
33;12;1099
34;32;3421
35;10;8758
36;9;1288
37;13;7921
38;13;6841
39;11;1513
40;11;5896
41;10;3448
42;9;6346
43;8;1396
44;5;604
45;14;6283
46;10;7480
47;7;2647
48;9;2044
49;9;3358
50;10;7687
51;7;7354
52;5;2089
53;13;3142
54;5;2728
55;13;5887
56;4;316
57;10;4231
58;11;8695
59;10;8461
60;14;8245
61;10;8902
62;12;6850
63;15;8938
64;10;5779
65;11;8020
66;11;7723
67;9;1909
68;14;7489
69;12;4663
70;10;4798
71;7;2773
72;15;8875
73;11;1495
74;23;4834
75;15;1639
76;9;3304
77;10;5293
78;7;2674
79;10;1666
80;6;3268
81;13;4807
82;7;1018
83;12;5257
84;12;6220
85;11;8857
86;8;2161
87;8;2683
88;11;4942
89;11;4924
90;8;2017
91;9;4294
92;10;6859
93;3;910
94;15;7462
95;13;7039
96;15;1864
97;16;7507
98;5;1369
99;8;6625
100;27;5374
101;8;1459
102;11;4420
103;8;2341
104;8;3673
105;12;1468
106;4;181
107;16;6877
108;7;3061
109;33;3520
110;4;379
111;14;8065
112;8;1306
113;12;7282
114;8;5491
115;22;6634
116;10;6661
117;6;667
118;10;5005
119;12;5851
120;8;4519
121;26;6517
122;8;2269
123;1129;4078
124;11;4627
125;9;2179
126;10;8992
127;18;5914
128;7;1684
129;10;4429
130;10;3412
131;9;3439
132;12;5788
133;8;4303
134;7;1342
135;28;6229
136;7;1675
137;7;1567
138;8;5023
139;9;8677
140;9;2548
141;29;7408
142;16;8110
143;12;8812
144;10;2116
145;8;7741
146;22;4474
147;14;7894
148;8;2062
149;8;2053
150;11;4645
151;8;3772
152;10;8911
153;14;5761
154;10;3115
155;10;2890
156;3;406
157;8;2998
158;10;1855
159;9;2485
160;8;1918
161;12;4780
162;16;7264
163;6;469
164;11;6175
165;10;1963
166;11;7570
167;8;2296
168;30;3592
169;12;5977
170;10;2386
171;10;4609
172;9;7453
173;27;8632
174;11;4933
175;12;4096
176;8;2539
177;8;3016
178;10;2395
179;9;1774
180;8;2215
181;8;5050
182;11;5968
183;4;514
184;14;6787
185;10;991
186;16;2431
187;9;658
188;18;9019
189;20;4582
190;20;5815
191;17;7858
192;16;4114
193;1738;2917
194;18;3511
195;17;1981
196;17;3376
197;15;4753
198;17;5554
199;16;7102
200;19;1945
201;18;2413
202;15;4249
203;16;2971
204;23;2134
205;14;4168
206;11;7444
207;13;3808
208;3;145
209;13;8947
210;9;3259
211;8;2035
212;12;613
213;12;7732
214;11;4987
215;11;7426
216;10;6310
217;11;6922
218;12;6967
219;10;3889
220;7;1729
221;11;3556
222;5;721
223;8;1657
224;18;5950
225;14;829
226;12;4222
227;12;2809
228;9;3187
229;11;7471
230;10;2458
231;9;3754
232;10;8074
233;12;1351
234;13;2692
235;11;3826
236;8;1801
237;9;7309
238;7;3862
239;2;478
240;7;1558
241;5;1027
242;14;2521
243;9;2008
244;12;3151
245;6;964
246;9;3160
247;12;4771
248;9;6913
249;7;2476
250;15;5167
251;14;6760
252;12;7660
