#Mode:;3
#Device:;Adafruit_Feather_32u4
#Button:;4
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;11;6085
1;10;4105
2;6;271
3;8;802
4;7;487
5;11;5950
6;9;1648
7;130;2422
8;11;6355
9;8;1531
10;9;3205
11;12;2017
12;10;550
13;18;6310
14;20;6400
15;13;6742
16;16;7453
17;12;6967
18;9;8749
19;24;1774
20;7;1378
21;7;6490
22;8;3358
23;8;4177
24;4;244
25;7;6274
26;10;5914
27;11;739
28;1864;5122
29;9;6958
30;19;3502
31;9;3322
32;12;2602
33;86;7741
34;9;4078
35;14;5050
36;5;667
37;8;8524
38;10;2755
39;12;2368
40;10;8173
41;8;2872
42;9;5374
43;18;8470
44;10;1873
45;8;1423
46;15;6112
47;8;4429
48;9;7156
49;3;334
50;13;5194
51;13;3727
52;8;2962
53;7;2170
54;8;6301
55;8;2224
56;19;8326
57;9;1000
58;14;7948
59;4;514
60;10;5860
61;8;4267
62;11;6724
63;11;7237
64;7;964
65;10;4231
66;10;3601
67;9;8299
68;6;2449
69;8;2260
70;8;5455
71;10;3439
72;14;5932
73;3;226
74;9;7750
75;4;901
76;9;1819
77;10;3106
78;36;1342
79;9;2818
80;10;3097
81;9;1054
82;12;6850
83;10;4744
84;13;8020
85;16;6220
86;11;5338
87;13;6418
88;8;5815
89;12;8047
90;13;7246
91;10;8452
92;9;6382
93;10;7300
94;6;8776
95;7;2485
96;7;4960
97;11;3277
98;11;3871
99;13;7021
100;9;7813
101;8;2674
102;8;3133
103;13;6427
104;14;7903
105;7;8686
106;4;577
107;3;235
108;14;8146
109;10;6985
110;7;757
111;9;5266
112;7;5320
113;13;4204
114;13;9073
115;3;1144
116;15;6769
117;14;6004
118;12;4762
119;9;5563
120;9;1738
121;8;2863
122;8;3403
123;7;2233
124;9;6202
125;11;8074
126;8;2980
127;11;5230
128;9;6571
129;12;3142
130;12;2062
131;8;3007
132;4;1018
133;7;1261
134;9;3637
135;12;7795
136;8;2989
137;9;4645
138;9;5770
139;12;4195
140;2;109
141;11;6265
142;9;5824
143;18;7768
144;9;415
145;15;8506
146;12;5437
147;8;4222
148;8;874
149;7;3970
150;4;1234
151;4;1558
152;13;5896
153;12;6292
154;7;919
155;12;7651
156;8;4402
157;12;6040
158;13;6778
159;11;1297
160;10;217
161;12;8515
162;8;8632
163;10;5752
164;14;6346
165;138;3799
166;611;8974
167;16;5518
168;33;6589
169;13;2188
