#Mode:;3
#Device:;Empirisoft_Corporation_Analog_Scale_Device
#Button:;305
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;1523;3376
1;1520;1396
2;1747;7147
3;1281;2620
4;1685;6292
5;1687;5230
6;2030;5887
7;1369;3583
8;1894;6940
9;2101;3763
10;1204;1774
11;1999;5923
12;1394;4501
13;1228;6751
14;1780;4168
15;1533;3349
16;1370;8398
17;1680;2260
18;1298;8632
19;1354;3466
20;1983;3970
21;1999;4888
22;1845;4204
23;1920;946
24;1375;3520
25;2086;7867
26;2187;721
27;1910;955
28;1209;4654
29;1364;1621
30;1361;1594
31;2055;8011
32;1699;253
33;2086;6877
34;1188;1729
35;1868;4096
36;1987;5734
37;1434;7516
38;1426;496
39;2061;910
40;1030;5725
41;1981;6967
42;2138;4789
43;1339;1702
44;1199;4672
45;1272;667
46;1678;7228
47;1911;3322
48;1674;5194
49;1429;3556
50;1358;6598
51;1309;4618
52;1349;4519
53;1582;1405
54;1193;1765
55;1302;8614
56;1663;2287
57;1824;2089
58;2059;4825
59;1984;4924
60;2004;2818
61;2092;7831
62;2073;1855
63;1628;1279
64;1690;7165
65;1347;577
66;1589;370
67;1740;1261
68;1497;2611
69;1981;8866
70;1610;4339
71;1221;4690
72;1906;3916
73;1743;163
74;1745;5167
75;1504;406
76;1683;307
77;2071;7813
78;1189;2737
79;1668;5257
80;1523;7435
81;1907;4987
82;1350;5572
83;1997;973
84;1720;4177
85;1841;1063
86;1372;3565
87;2139;3808
88;1640;8254
89;2147;7768
90;1923;8002
91;1195;6580
92;1999;8857
93;1583;1387
94;1644;5185
95;1344;3646
96;1702;7237
97;2042;7858
98;1981;5932
99;2087;4762
100;1738;4249
101;1538;433
102;1272;622
103;1741;4195
104;2096;7849
105;1470;2440
106;1659;3232
107;1270;1585
108;1192;712
109;1421;478
110;1482;8479
111;1590;4321
112;1762;4213
113;1630;6400
114;1749;4933
115;1355;7525
116;1662;3286
117;2177;3799
118;2069;8749
119;1899;2071
120;1764;3187
121;1516;4303
122;1538;2350
123;1983;6931
124;2023;2962
125;1512;7381
126;1536;6337
127;1904;2062
128;1395;2512
129;1509;7345
130;1293;1603
131;2002;928
132;1120;5788
133;1701;8137
134;1832;109
135;1695;8227
136;1366;5428
137;1912;8956
138;1274;1693
139;1853;1090
140;1219;451
141;1912;7957
142;1774;4150
143;1898;8101
144;1284;1630
145;1587;2278
146;1193;4717
147;2077;5878
148;1212;6697
149;1272;2674
150;1510;3448
151;1887;3961
152;1371;6544
153;1670;3250
154;1986;2953
155;1759;6112
156;1371;1513
157;1675;6202
158;1667;217
159;1313;3619
160;1826;2107
161;1595;3394
162;1602;289
163;2072;4879
164;1720;4132
165;1750;6211
166;2163;5752
167;1942;3943
168;1515;4393
169;1826;100
170;1428;2494
171;1370;2602
172;1719;6148
173;1672;8317
174;1382;2557
175;2147;3790
176;1596;8236
177;1829;6130
178;1975;4087
179;1673;8164
180;1907;9010
181;1452;8425
182;1758;208
183;1992;919
184;1351;5590
185;1672;5266
186;2083;3889
187;2004;6814
188;1914;3061
189;1268;3655
190;1431;2467
191;1933;3952
192;2063;2863
193;1740;2305
194;1833;3052
195;2135;2782
196;1166;6670
197;1692;2269
198;1360;7444
199;1530;7417
200;2177;2755
201;1445;7453
202;1362;2503
203;1528;4420
204;1314;3673
205;1534;5311
206;1995;6922
207;1359;8578
208;1525;3385
209;1698;3205
210;1276;1684
211;2063;3826
212;2084;1909
213;1564;8281
214;1682;4186
215;1792;2125
216;1461;4465
217;1750;3169
218;1290;5644
219;1252;8641
220;1671;4276
221;1746;1252
222;1778;8191
223;1425;2395
224;1830;5005
225;1509;1441
226;2058;3853
227;1865;5023
228;2065;3817
229;1823;1162
230;1509;2377
231;1159;7804
232;1537;6364
233;1352;4582
234;1983;1954
235;1279;7633
236;2088;5842
237;1513;5401
238;1808;7111
239;1739;190
240;2032;3925
241;1202;694
242;1616;8389
243;1271;5563
244;1660;5275
245;1617;1288
246;2117;1810
247;1483;4375
248;2074;8794
249;1850;2053
250;1425;4645
251;1516;5419
252;1514;6427
253;1677;4357
254;1773;7219
255;1530;3367
256;1532;8407
257;1517;3295
258;1514;5482
259;2159;6742
260;2133;4798
261;1511;3430
262;1668;5212
263;2108;7840
264;1281;3601
265;1828;3160
266;1573;6373
267;1950;3124
268;1677;1198
269;1979;1891
270;1351;595
271;1638;8335
272;1597;8299
273;1908;4969
274;1668;5221
275;2034;6913
276;1205;8623
277;1903;1054
278;1985;8938
279;2095;3907
280;1924;1918
281;1229;5743
282;1711;1117
283;1806;3151
284;1611;343
285;1857;2098
286;1209;8713
287;1210;6724
288;1822;5095
289;1801;5104
290;1618;235
291;2090;1837
292;1588;3358
293;1437;7489
294;1939;6976
295;2141;820
296;2151;7750
297;1759;2206
298;1232;4600
299;1317;6634
300;1371;7570
301;1180;2431
302;1853;6031
303;2079;793
304;1330;8722
305;1444;7471
306;1363;3637
307;1691;8245
308;1121;6715
309;1663;7273
310;1882;3025
311;1651;3214
312;1852;9028
313;1521;3421
314;1566;7390
315;1872;5977
316;2076;856
317;1860;6049
318;1237;5671
319;1781;4069
320;1202;7705
321;1080;3736
322;2108;8785
323;1202;748
324;1445;1540
325;1638;6310
326;1911;4042
327;1776;8065
328;1660;6256
329;1525;5374
330;2140;5698
331;2055;7048
332;1770;6193
333;1597;325
334;1524;379
335;1784;7174
336;2141;487
337;1846;4123
338;1681;262
339;1182;4699
340;1708;1234
341;1244;2656
342;1925;8983
343;1235;7678
344;1644;8263
345;1921;7030
346;1551;8542
347;1459;6508
348;1458;460
349;1924;4015
350;1764;7039
351;2076;892
352;1964;1927
353;1367;559
354;1128;5779
355;1718;6175
356;1532;5347
357;1774;7084
358;1888;4060
359;1840;4051
360;1199;649
361;1928;4006
362;2009;4861
363;2005;4834
364;1606;6319
365;1222;3754
366;1770;9091
367;1765;8200
368;1761;199
369;1247;7651
370;1942;1990
371;1285;6607
372;1448;1477
373;1236;1612
374;2058;6805
375;1767;2152
376;1285;1675
377;1687;4231
378;2162;1711
379;1523;4384
380;1858;6985
381;1973;1072
382;2090;5770
383;2171;6778
384;1392;4510
385;2006;8767
386;2078;7786
387;1390;1576
388;1848;7966
389;1358;2593
390;1838;4033
391;1604;3439
