#Mode:;3
#Device:;Adafruit_Feather_32u4
#Button:;5
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;8;6751
1;11;5122
2;10;3241
3;9;3394
4;11;5788
5;18;8920
6;10;9010
7;8;3052
8;7;1936
9;8;3349
10;20;8983
11;13;3205
12;15;2530
13;15;4186
14;25;7399
15;13;4006
16;18;6346
17;18;6949
18;17;3844
19;20;7363
20;15;1684
21;7;127
22;14;7696
23;12;1333
24;32;8038
25;27;2908
26;12;3781
27;9;5986
28;10;2332
29;11;6814
30;4;235
31;6;1045
32;38;4168
33;15;3610
34;9;7795
35;8;2701
36;9;2917
37;11;3088
38;9;5428
39;16;1819
40;11;8047
41;9;6049
42;9;4546
43;5;2152
44;6;5860
45;14;5095
46;16;4627
47;11;1954
48;9;1306
49;13;8686
50;7;973
51;11;5086
52;12;8317
53;4;784
54;16;5185
55;11;3619
56;8;1972
57;13;8380
58;14;8110
59;7;2125
60;12;7642
61;12;8470
62;12;6247
63;31;3007
64;12;2539
65;10;4870
66;7;5617
67;17;4681
68;13;3511
69;10;8137
70;10;8740
71;9;6292
72;6;2071
73;13;4960
74;1568;2962
75;9;928
76;17;3718
77;9;7039
78;9;4303
79;15;8353
80;33;5545
81;11;6805
82;9;3142
83;10;5149
84;8;2737
85;11;6742
86;15;8776
87;10;8506
88;10;7102
89;7;2872
90;7;3484
91;9;514
92;8;3871
93;24;5158
94;14;7210
95;10;3997
96;7;2215
97;8;3196
98;11;2764
99;11;1801
100;25;2134
101;11;2692
102;13;8281
103;13;4231
104;12;9064
105;9;7993
106;7;3772
107;17;3538
108;9;2089
109;12;2260
110;9;5932
111;11;5302
112;13;6778
113;9;7966
114;9;3223
115;14;5878
116;12;5608
117;26;1882
118;12;7192
119;9;5698
120;6;4339
121;11;6670
122;27;6076
123;4;208
124;10;3889
125;15;1216
126;10;3799
127;9;7867
128;7;3925
129;7;2647
130;20;7615
131;9;2935
132;14;1846
133;8;3448
134;10;5887
135;10;4978
136;9;2566
137;12;8533
138;12;2755
139;10;7075
140;11;7876
141;8;3790
142;10;541
143;12;3601
144;9;6454
145;16;6616
146;11;3547
147;11;5941
148;16;6337
149;9;4213
150;10;7057
151;5;1792
152;15;4951
153;8;4411
154;10;8497
155;3;325
156;7;1531
157;8;6283
158;6;1477
159;16;6175
160;10;1405
161;12;2944
162;10;2359
163;30;5248
164;9;901
165;11;3034
166;7;2602
167;9;4465
168;8;5005
169;4;163
170;9;3808
171;3;613
172;23;5446
173;29;4996
174;8;1198
175;10;6886
176;8;4276
177;8;4402
178;17;8848
179;4;388
180;11;7687
181;12;7570
182;5;1081
183;10;6706
184;25;4375
185;5;487
186;13;4816
187;16;6643
188;9;2512
189;10;8866
190;7;1054
191;13;2404
192;10;6355
193;6;2584
194;9;2062
195;14;8641
196;10;7588
197;24;6265
198;897;6688
199;6;1909
200;16;7300
201;11;3340
202;73;640
203;574;361
204;22;5743
205;11;6724
206;7;1774
207;7;1945
208;7;3700
209;9;8758
210;19;5518
211;10;1612
212;12;5833
213;10;8605
214;6;5806
215;29;7723
216;7;190
217;11;8731
218;11;7453
219;4;415
220;7;3898
221;8;2458
222;30;1414
223;13;4141
224;5;982
225;13;8596
226;12;3682
227;12;5077
228;11;4492
229;23;4897
230;8;5554
231;7;3187
232;12;3979
233;11;6220
234;7;1828
235;11;3835
236;10;3250
237;11;1387
238;10;6985
239;14;6922
240;11;7840
241;12;9091
242;4;343
243;10;4573
244;8;8524
245;15;6562
246;7;1009
247;22;8056
248;4;172
249;13;3466
250;8;1504
