#Mode:;3
#Device:;Adafruit_Feather_32u4
#Button:;5
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;12;2017
1;7;1531
2;15;3295
3;11;3916
4;11;6634
5;10;1459
6;112;2773
7;13;8200
8;5;1378
9;11;1549
10;26;6013
11;13;7057
12;13;1081
13;9;1117
14;12;4105
15;11;2710
16;17;1576
17;19;1522
18;22;8812
19;20;5932
20;13;3907
21;13;2629
22;23;2512
23;53;2386
24;14;7939
25;19;5959
26;1000;7345
27;537;388
28;12;1054
29;20;5779
30;38;4591
31;17;5266
32;19;7390
33;13;1954
34;16;7354
35;25;4492
36;18;8506
37;16;6436
38;15;3052
39;9;370
40;16;1207
41;17;7093
42;19;2935
43;22;5806
44;18;5482
45;20;5842
46;13;1657
47;20;8461
48;21;5995
49;9;172
50;16;6742
51;15;3223
52;1456;2845
53;19;4942
54;24;7642
55;11;748
56;10;829
57;14;2494
58;15;3952
59;11;2206
60;14;2890
61;15;2683
62;24;6310
63;15;4348
64;13;3340
65;15;2377
66;17;3250
67;19;8542
68;12;550
69;24;7039
70;10;316
71;16;8902
72;15;1243
73;18;5365
74;15;3853
75;20;3520
76;15;3718
77;21;8335
78;16;4096
79;20;2737
80;14;2035
81;15;2674
82;15;1252
83;12;1495
84;28;4240
85;19;8182
86;13;2224
87;16;2422
88;17;2539
89;12;3043
90;16;2989
91;17;5059
92;16;2395
93;1029;4321
94;15;3475
95;15;4969
96;20;8263
97;25;6958
98;17;8524
99;7;433
100;15;6751
101;13;1927
102;21;5914
103;16;6121
104;16;6571
105;13;3664
106;14;6238
107;15;3457
108;20;8479
109;20;1432
110;19;3376
111;12;2728
112;10;1342
113;18;5104
114;17;5860
115;10;1009
116;13;1414
117;17;3403
118;26;5500
119;13;3214
120;16;8281
121;17;3673
122;1379;6049
123;17;8272
124;13;4312
125;11;2098
126;18;5896
127;7;235
128;13;1396
129;15;1504
130;11;676
131;27;4258
132;15;4609
133;15;3682
134;15;5374
135;15;4789
136;13;2899
137;13;1675
138;28;6535
139;22;4879
140;15;3133
141;17;8560
142;14;4357
143;28;5194
144;1399;7498
145;14;2170
146;15;4618
147;14;4339
148;21;4006
149;18;1567
150;26;5329
151;12;2071
152;18;5662
153;13;1702
154;15;2440
155;15;6139
156;14;3358
157;17;6805
158;9;451
159;17;4978
160;22;7246
161;16;2008
162;14;3007
163;13;2089
164;16;1828
165;12;1891
166;21;5167
167;22;7480
168;1242;6094
169;622;352
170;290;739
171;9;1135
172;17;6085
173;34;4654
174;16;4816
175;13;3070
176;12;1774
177;15;3502
178;9;478
179;22;8848
180;17;5410
181;17;6355
182;12;1819
183;15;1225
184;14;3979
185;37;6931
186;30;6463
187;16;8173
188;15;5041
189;13;1765
190;11;901
191;7;109
192;42;6877
193;32;7066
194;12;4024
195;10;1918
196;18;8857
197;31;6409
198;22;8011
199;1393;2962
200;12;1036
201;14;1945
202;14;3304
203;19;5428
204;15;6103
205;13;2188
206;14;4015
207;14;7633
208;18;5599
209;13;2341
210;15;2548
