#Mode:;3
#Device:;Sony_Computer_Entertainment_Wireless_Controller
#Button:;304
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;15227;676
1;15605;4294
2;15285;8587
3;14482;1387
4;13223;1216
5;15391;505
6;14328;1468
7;14212;1630
8;14675;1135
9;15004;811
10;12660;3169
11;12642;3205
12;14948;712
13;12840;3052
14;12518;3448
15;12049;7849
16;13964;5986
17;15666;262
18;14722;1207
19;14068;6130
20;14830;9064
21;14690;1243
22;13182;2683
23;15715;4123
24;15194;8785
25;14678;1270
26;14651;5257
27;12250;3547
28;14900;964
29;14304;1405
30;13611;6229
31;13377;6346
32;15400;4528
33;15291;4582
34;14355;1801
35;15302;685
36;15659;307
37;15504;4384
38;15013;4843
39;12869;6832
40;13339;2566
41;15251;4672
42;13223;2728
43;13245;6778
44;14023;2026
45;15286;595
46;13443;6436
47;12653;7201
48;15644;3961
49;12137;3529
50;15328;4519
51;15316;703
52;13491;6652
53;13211;2620
54;12471;3520
55;13090;2764
56;14701;1234
57;13167;2845
58;12100;7750
59;15034;8704
60;12419;3484
61;13408;6472
62;15039;8803
63;14971;1009
64;13204;6598
65;14253;5617
66;12746;7174
67;12074;3871
68;15378;631
69;14056;6085
70;14314;1639
71;13977;6121
72;15097;784
73;13739;6031
74;11823;3979
75;14756;955
76;14759;4897
77;15514;469
78;14806;5059
79;14833;1261
80;14793;5023
81;12864;2989
82;15181;8578
83;13644;1981
84;15632;8128
85;15513;415
86;15442;4510
87;15597;8182
88;12886;2908
89;14608;5347
90;11954;3952
91;15399;568
92;14950;775
93;15480;8344
94;12140;4024
95;15223;4681
96;14364;1747
97;15772;172
98;14964;8911
99;13891;5968
100;12347;3583
101;14254;5599
102;13779;6157
103;14930;8884
104;14006;1837
105;15372;4546
106;15161;4789
107;14535;1369
108;12019;3898
109;14688;1306
110;14593;1414
111;13737;2224
112;13324;2593
113;12068;100
114;14133;5770
115;14593;1378
116;13127;2791
117;12514;3376
118;12327;3511
119;11951;3889
120;15272;8677
121;13729;6175
122;15084;892
123;12313;3664
124;15069;910
125;13396;2638
126;14867;9019
127;15342;8515
128;12424;3538
129;13313;6634
130;14560;5302
131;14690;1297
132;13211;6724
133;12893;7030
134;15831;8200
135;15110;4753
136;13289;2602
137;12705;3313
138;13906;2062
139;14439;1594
140;15431;4537
141;13905;2035
142;11845;4078
143;11933;8083
144;12362;7417
145;13788;5977
146;14082;1783
147;15480;8335
148;13472;2503
149;14696;1198
150;12335;3637
151;14880;1036
152;15152;8767
153;12717;2944
154;14658;5266
155;11856;8101
156;13902;2089
157;12209;3718
158;13251;6661
159;15694;181
160;12228;7597
161;13181;6409
162;15652;4258
163;14847;1162
164;13871;2098
165;14332;1702
166;14485;1504
167;14046;5941
168;15348;640
169;13248;2665
170;12818;3025
171;15552;8371
172;14848;1225
173;12962;2917
174;12921;3016
175;13822;2152
176;13582;6373
177;12404;3799
178;15443;8416
179;14483;5374
180;13073;6733
181;15280;4618
182;13048;2890
183;12272;7588
184;12226;3781
185;15355;8353
186;12243;3682
187;13817;1864
188;13617;2134
189;15118;4726
190;12754;7165
191;12632;7318
192;15565;8263
193;14348;5491
194;14839;5041
195;13286;6679
196;15147;4807
197;12591;7255
198;15460;370
199;14081;5752
200;12006;7840
201;14309;5545
202;15635;8290
203;12822;3160
204;15109;4816
205;15378;451
206;14660;5194
207;15631;4231
208;12042;7831
209;15433;8470
210;15135;820
211;15262;8632
212;14310;5365
213;11843;8065
214;13285;6697
215;14529;1450
216;12144;7795
217;14270;1612
218;14618;5167
219;12292;7516
220;11939;7921
221;13561;6400
222;13352;6553
223;14886;9073
224;12500;3367
225;13581;2242
226;12564;3295
227;12163;7507
228;13945;2017
229;15649;4276
230;12193;7714
231;12223;3655
232;13326;2575
233;14072;1882
234;13623;2260
235;12770;7102
236;13539;2269
237;15181;487
238;14219;1441
239;15703;4168
240;11816;8038
241;15053;856
242;15631;379
243;15421;766
244;13422;2701
245;12976;3214
246;13974;5914
247;13261;6643
248;14185;5428
249;13028;6931
250;14859;5095
251;15189;4798
252;15712;8155
253;12859;6940
254;13953;1909
255;13020;2881
256;14251;5671
257;11978;7912
258;12644;3439
259;15536;397
260;14558;1396
261;13135;6769
262;14885;1090
263;13796;1990
264;12216;3646
265;13066;6535
266;13334;6589
267;14734;5239
268;12147;3934
269;11798;8110
270;12120;3727
271;15242;8560
272;13648;6040
273;12592;7327
274;15167;793
275;15448;496
