#Mode:;3
#Device:;Empirisoft_Corporation_Analog_Scale_Device
#Button:;305
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;1440;6499
1;1991;1927
2;1197;1738
3;1763;2062
4;1860;2089
5;2023;7975
6;1597;298
7;1221;4708
8;1701;2251
9;1834;4042
10;2160;1837
11;1606;4321
12;1993;1963
13;1676;307
14;2099;3853
15;1708;5212
16;1838;4105
17;1365;2548
18;1331;4645
19;1584;5293
20;1640;343
21;2123;3871
22;1170;6805
23;2035;1936
24;1375;7516
25;1962;8029
26;1877;4006
27;1141;5752
28;1682;4195
29;2101;4879
30;1487;2359
31;1199;3700
32;1459;2539
33;1928;4906
34;1110;1819
35;1372;5473
36;1943;6949
37;1533;1378
38;1768;7129
39;1761;7237
40;1781;1144
41;2068;8776
42;1207;5653
43;2162;5770
44;1409;8452
45;1516;415
46;1280;4699
47;1756;3205
48;1371;586
49;1965;163
50;1229;5716
51;1914;973
52;1283;622
53;1210;5779
54;2092;2809
55;1145;2746
56;2154;1810
57;1833;5041
58;1934;3016
59;1528;3430
60;1629;2233
61;1836;5059
62;1552;8425
63;1857;8047
64;1929;6031
65;2095;7795
66;2179;8794
67;1370;3547
68;1828;3052
69;1288;2611
70;1626;5311
71;1543;5410
72;1640;2269
73;1279;1576
74;1837;2080
75;1514;433
76;1945;3007
77;2101;847
78;1169;1603
79;1924;3988
80;2075;5905
81;2279;4897
82;2004;4861
83;1999;8911
84;2179;2791
85;1936;7930
86;1280;1621
87;1127;2773
88;1200;757
89;2004;3835
90;1847;6013
91;1360;1567
92;1600;2377
93;1575;5383
94;1376;7543
95;1436;1495
96;1560;8380
97;2102;1774
98;2017;2890
99;2004;4924
100;1280;667
101;1208;7696
102;1234;6652
103;1439;2485
104;1510;6589
105;1845;8038
106;1538;5401
107;1697;4240
108;1696;4951
109;1758;2179
110;1527;6454
111;1313;613
112;1801;5023
113;1677;2215
114;1605;5347
115;2080;3844
116;1977;3889
117;1686;5248
118;2005;2926
119;1534;4429
120;2083;2665
121;2165;5743
122;1842;5086
123;1606;4339
124;1769;5014
125;1914;2026
126;1361;640
127;1922;3043
128;1966;1873
129;1691;8155
130;2084;7840
131;1446;496
132;1477;3232
133;2160;4798
134;2094;7912
135;1192;766
136;1236;3637
137;1934;4933
138;2104;6823
139;2000;8731
140;1931;9019
141;1541;6967
142;1667;8920
143;1991;7849
144;1905;4987
145;1389;6517
146;1331;7615
147;2037;7831
148;1742;3088
149;1842;8092
150;1965;3961
151;1763;4150
152;1208;1747
153;1889;1054
154;1915;6958
155;1656;8263
156;1606;1306
157;1690;3313
158;1734;7066
159;1338;5554
160;1507;7417
161;1119;3682
162;1731;4186
163;1330;1594
164;2049;4888
165;1189;559
166;2047;4717
167;1766;3151
168;2018;1954
169;1440;2476
170;1188;487
171;1421;4456
172;2044;1909
173;1755;5131
174;2007;4762
