#Mode:;3
#Device:;Adafruit_Feather_32u4
#Button:;5
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;9;1540
1;8;4645
2;10;6760
3;10;1711
4;8;3601
5;6;388
6;7;8668
7;7;2998
8;15;7687
9;9;2665
10;14;5140
11;11;4942
12;7;541
13;13;1675
14;15;5455
15;14;2683
16;22;4465
17;14;5437
18;11;2305
19;23;9055
20;12;8758
21;10;1153
22;9;4420
23;4;802
24;8;3205
25;10;8677
26;19;3034
27;23;3754
28;11;3646
29;10;7678
30;7;2413
31;10;3007
32;13;4609
33;10;9073
34;10;4852
35;11;5248
36;10;2539
37;10;2323
38;9;4924
39;11;2737
40;11;5518
41;10;5464
42;7;3079
43;9;4222
44;16;7705
45;9;2152
46;13;1279
47;14;3628
48;8;1216
49;12;6265
50;5;442
51;9;3466
52;11;5023
53;16;7795
54;12;3394
55;7;2017
56;20;7372
57;12;8245
58;10;2404
59;10;3970
60;16;4888
61;10;3187
62;10;8488
63;7;2530
64;11;3358
65;9;2620
66;9;1927
67;21;5428
68;11;7462
69;4;505
70;12;2863
71;8;2062
72;8;9010
73;17;4384
74;21;5131
75;10;7444
76;11;3835
77;10;4168
78;9;2467
79;4;640
80;10;4429
81;9;6193
82;14;8281
83;13;7660
84;13;7327
85;10;8092
86;6;883
87;13;5608
88;12;6643
89;3;127
90;10;1495
91;13;7084
92;21;2179
93;13;8263
94;10;7039
95;10;2278
96;13;4798
97;13;5356
98;15;4456
99;10;2800
100;3;109
101;13;4744
102;10;3403
103;9;1063
104;9;5752
105;14;8434
106;18;4285
107;12;8695
108;11;7597
109;9;4231
110;7;1936
111;10;5662
112;16;4492
113;13;5320
114;14;7381
115;10;3475
116;16;4312
117;11;5635
118;7;3664
119;2;181
120;9;3952
121;15;5266
122;8;1090
123;12;8011
124;11;8398
125;12;7390
126;16;7516
127;18;7894
128;17;1765
129;12;6040
130;9;1837
131;10;4366
132;9;5473
133;6;2350
134;6;2125
135;13;3142
136;16;4600
137;10;8029
138;4;550
139;10;7768
140;11;5572
141;13;2440
142;11;6229
143;9;775
144;14;8821
145;4;577
146;9;5932
147;16;7489
148;16;532
149;11;7723
150;7;3223
151;13;5554
152;5;1918
153;5;253
154;12;892
155;14;7111
156;17;487
157;10;3151
158;10;2836
159;8;1855
160;12;6976
161;8;6562
162;7;3925
163;11;3844
164;17;4861
165;13;7696
166;9;4087
167;10;2674
168;6;1504
169;11;6004
170;10;6886
171;8;2989
172;9;1297
173;10;3916
174;13;6544
175;11;5671
176;15;5104
177;10;4717
178;9;2566
179;11;4519
180;7;6751
181;15;6220
182;18;5617
183;13;9028
184;11;1945
185;9;1315
186;9;5032
187;9;1441
188;8;3790
189;10;5050
190;12;3745
191;6;1801
192;12;3907
193;9;4159
194;4;658
195;10;3592
196;11;5923
197;15;5977
198;7;4033
199;10;5365
200;14;6679
201;11;4636
202;20;6328
203;11;5068
204;9;7525
205;16;5725
206;14;4654
207;9;3817
208;9;6319
209;7;784
210;10;4078
211;8;5446
212;8;4240
213;2;901
214;8;3484
215;4;478
216;12;4915
217;26;2881
218;705;6535
219;11;3934
220;9;7075
221;8;6031
222;19;4843
223;10;6013
