#Mode:;3
#Device:;Adafruit_Feather_32u4
#Button:;5
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;9;2953
1;8;7048
2;7;6949
3;7;1243
4;8;1891
5;7;4015
6;8;7066
7;15;9001
8;8;1450
9;8;730
10;9;3799
11;19;7921
12;86;298
13;6;1918
14;7;2773
15;6;4024
16;8;577
17;5;9073
18;5;3151
19;11;5248
20;4;361
21;1856;8281
22;9;1972
23;10;5122
24;8;2350
25;4;811
26;9;5545
27;8;1189
28;11;8362
29;6;3277
30;10;7444
31;13;8605
32;11;6472
33;22;7336
34;9;3331
35;9;8047
36;2;1144
37;3;136
38;9;7453
39;18;7858
40;9;1828
41;11;5050
42;18;7021
43;17;6553
44;13;3979
45;9;1063
46;14;1333
47;32;4762
48;14;4150
49;16;6355
50;1033;4078
51;14;5986
52;19;7012
53;17;5005
54;16;1693
55;13;7660
56;12;2926
57;11;2071
58;18;6526
59;16;6850
60;7;163
61;15;8308
62;15;5626
63;11;1963
64;20;8551
65;14;2944
66;14;5788
67;12;4537
68;15;5887
69;23;6715
70;12;5869
71;21;1675
72;15;5842
73;14;6103
74;1417;4906
75;12;1549
76;30;3511
77;17;4690
78;7;316
79;7;442
80;16;8893
81;16;6337
82;7;541
83;9;928
84;27;4816
85;13;8155
86;12;3223
87;10;2431
88;15;3826
89;11;2485
90;12;1747
91;11;1459
92;22;4051
93;30;7264
94;16;7426
95;9;847
96;14;7138
97;17;2728
98;23;3907
99;21;4411
100;11;676
101;9;766
102;14;2467
103;10;550
104;14;8929
105;14;3034
106;14;3547
107;12;2377
108;10;2260
109;12;2080
110;21;7804
111;11;2539
112;7;433
113;20;6823
114;15;2800
115;22;6094
116;9;964
117;16;2746
118;13;2602
119;15;5437
120;13;1990
121;12;3583
122;14;3322
123;12;2125
124;977;6508
125;13;4564
126;10;2917
127;18;7786
128;13;2647
129;21;6814
130;22;5806
131;15;4942
132;11;4114
133;9;1036
134;13;2233
135;15;6166
136;10;1558
137;9;595
138;14;5518
139;10;748
140;20;2323
141;13;3916
142;12;4591
143;11;2053
144;11;2962
145;13;7291
146;23;5104
147;20;1432
148;13;6292
149;14;2458
150;15;7777
151;1550;2845
152;953;181
153;354;649
154;335;469
155;15;5320
156;13;5221
157;11;2998
158;12;2566
159;12;2161
160;15;5059
161;11;2755
162;14;8020
163;11;4420
164;12;3934
165;8;559
166;18;7282
167;11;2332
168;14;6283
169;19;5527
170;11;2242
171;13;4510
172;12;2980
173;8;460
174;13;2179
175;12;2107
176;7;172
177;14;2314
178;15;3088
179;29;5968
180;12;3142
181;15;4933
182;13;2881
183;10;2764
184;9;2116
185;14;6256
186;17;6580
187;995;3385
188;17;5446
189;15;4060
190;15;3025
191;19;3133
192;30;5536
193;16;6571
194;14;3349
195;16;6274
196;7;757
197;13;2557
198;27;2674
199;21;1171
200;19;7993
201;11;3538
202;13;3196
203;12;2206
204;17;3898
205;32;8785
206;14;2710
207;14;3556
208;12;1018
209;17;8866
210;12;2620
211;14;1405
212;13;1774
213;14;3970
214;25;2134
215;14;2035
216;11;4861
217;14;5563
218;11;2305
219;15;8632
220;11;1756
221;8;1162
222;21;5752
223;13;1729
224;1142;8875
225;15;7192
226;19;7129
227;16;7705
228;14;5077
229;13;7093
230;20;5275
231;21;6247
232;11;1981
233;11;3727
234;16;7696
235;13;2422
236;12;2890
237;11;1351
238;16;6643
239;19;3475
240;9;829
241;13;7309
242;14;5941
243;33;8848
244;995;5959
245;13;5851
246;10;2611
247;6;910
248;15;7867
249;22;3628
250;18;5707
251;14;2737
252;14;1873
253;11;1621
254;11;1000
255;16;8074
256;11;1081
257;13;1369
258;27;8029
259;16;5815
260;16;8083
261;6;658
262;16;5716
263;27;1945
264;16;8461
265;14;7624
266;17;7750
267;17;5140
268;20;3169
269;18;1540
270;16;8245
271;503;3763
272;11;982
273;16;4879
274;23;8389
275;16;1054
276;98;604
277;19;8956
278;17;7876
279;15;5383
280;22;7795
281;11;3061
282;23;8200
283;13;2863
284;14;3457
285;23;4951
286;23;1126
287;17;3502
288;15;6193
289;14;3691
290;16;2530
291;15;2818
292;14;3943
293;955;7930
294;14;4546
295;16;7255
296;14;3781
297;38;6706
298;13;451
299;17;8686
300;14;3880
301;13;5338
302;13;1630
303;21;6031
304;23;6913
305;15;5653
306;12;1648
307;11;289
308;14;3484
309;11;919
310;14;5500
311;7;856
312;19;7732
313;18;1468
314;16;6013
315;1234;6679
316;22;6589
317;20;2782
318;29;6130
319;12;3286
320;14;2701
321;13;2872
322;16;2197
323;15;7687
324;16;7651
325;15;7822
326;13;8425
327;14;2656
328;14;5068
329;19;1783
330;17;9055
331;7;145
332;17;5923
333;17;7462
334;25;5266
335;17;8992
336;12;874
337;14;8146
338;17;6868
339;11;1045
340;21;3466
341;29;7120
342;1056;5509
343;23;8236
344;18;4726
345;25;8191
346;12;892
347;16;5680
348;17;3205
349;14;7201
350;14;8767
351;12;2593
352;14;7489
353;15;8650
354;24;6778
355;17;4915
356;17;5158
357;13;4177
358;9;1342
359;8;406
360;17;7714
361;13;1216
362;17;6886
363;16;1909
364;17;1234
365;16;5698
366;502;3961
367;19;5995
368;18;4825
369;24;7417
370;13;6373
371;19;7831
372;21;6229
373;14;1306
374;17;3493
375;13;1864
376;17;3700
377;23;3016
378;13;1612
379;14;6040
380;18;6562
381;11;991
382;15;1900
383;24;1846
384;17;7534
385;15;7354
386;16;7597
387;1126;7372
388;651;253
389;11;3214
390;13;3367
391;18;6697
392;14;2143
393;13;1108
394;15;5230
395;26;4429
396;13;3664
397;21;5644
398;13;2854
399;15;2251
400;14;4618
401;21;4285
402;24;6211
403;15;8524
404;661;5725
405;16;7768
406;19;4519
407;26;5473
408;19;6625
409;16;7498
410;27;8488
411;7;262
412;16;7678
413;16;8011
414;18;5860
415;13;2494
416;12;685
417;23;6148
418;14;3808
419;17;4582
420;19;8533
421;849;4384
422;16;4852
423;12;1702
424;15;4996
425;13;4672
426;15;6346
427;16;4042
428;14;1720
429;20;4708
430;14;8497
431;15;6184
432;18;6490
433;12;1801
434;17;5797
435;14;3421
436;10;1225
437;18;9064
438;13;4132
439;7;226
440;22;7057
