#Mode:;3
#Device:;USB_Optical_Mouse
#Button:;272
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;39133;8758
1;41693;6202
2;40371;7471
3;28458;3448
4;31267;622
5;31785;136
6;28615;3286
7;40975;6985
8;41947;5986
9;31667;298
10;44685;3250
11;44157;3709
12;42204;5797
13;41614;6256
14;41946;5977
15;28410;3574
16;31514;199
17;42712;5158
18;30157;1783
19;29649;2224
20;30631;1036
21;28108;3862
22;39955;7876
23;39711;8200
24;42088;5284
25;40872;7210
26;44831;3052
27;44837;3115
28;41519;6373
29;31487;388
30;28683;3277
31;29761;2089
32;39177;8686
33;42293;5644
34;30474;1396
35;40081;7786
36;29361;2413
37;28023;3916
38;29908;2071
39;30157;1747
40;31628;172
41;42722;5122
42;28196;3736
43;29388;2485
44;44176;3655
45;29316;2629
46;42233;5617
47;41252;6589
48;30416;1486
49;40566;7300
50;29318;2512
51;31393;541
52;43070;4870
53;29351;2530
54;30119;1756
55;39755;8128
56;42133;5779
57;31376;523
58;31433;469
59;27581;4339
60;40934;6994
61;39377;8443
62;27944;3997
63;44144;3799
64;44240;3637
65;39414;8461
66;41037;6823
67;30815;1108
68;28846;3025
69;39045;8848
70;43258;4645
71;42419;5455
72;43599;4321
73;43744;4123
74;41834;6049
75;28700;3169
76;44005;3934
77;42522;5338
78;29571;2332
79;30499;1477
80;31167;685
81;39991;7921
82;31368;568
83;27056;4816
84;41659;6247
85;30884;964
86;41962;5887
87;44088;3781
88;44221;3754
89;43908;4024
90;31471;451
91;28444;3493
92;40755;7075
93;27344;4510
94;28380;3547
95;44009;3871
96;39698;8182
97;30298;1657
98;27199;4636
99;30972;946
100;41563;6346
101;29745;2134
102;42828;5059
103;31376;559
104;42257;5635
105;28412;3466
106;31326;595
107;44011;3844
108;39356;8605
109;44358;3430
110;29202;2260
111;30866;1090
112;40329;7489
113;29167;2764
114;42691;5176
115;40167;7777
116;44645;3241
117;41397;6472
118;42235;5653
119;30743;1171
120;30780;1135
121;39705;8209
122;29005;2971
123;29679;2215
124;43308;4564
125;30485;1378
126;29387;2467
127;30153;1765
128;28893;3016
129;41509;6382
130;42213;5716
131;29347;2539
132;40328;7561
133;31525;424
134;29797;2062
135;39574;8389
136;42154;5725
137;44775;3088
138;30040;1828
139;30271;1693
140;42594;5302
141;40169;7687
142;39976;7912
143;28181;3691
144;29256;2611
145;31324;658
146;30205;1666
147;29831;2026
148;44232;3583
149;41899;5905
150;31269;694
151;42304;5662
152;28802;3061
153;31072;865
154;40127;7804
155;40101;7768
156;31772;154
157;26313;5626
158;39970;7948
159;41073;6832
160;39319;8623
161;29969;1927
162;43862;4042
163;38761;9064
164;30994;919
165;39254;8632
166;39900;8011
167;38958;8947
168;41679;5815
169;39422;8542
170;28179;3682
171;28616;3268
172;31358;550
173;43450;5266
174;42252;5608
175;41253;6643
176;40059;7705
177;29834;2053
178;39359;8569
179;39492;8380
180;31107;784
181;42174;5734
182;41741;6148
183;39876;8002
184;40545;7372
185;30659;1225
186;41195;6670
187;31514;379
188;31244;721
189;39163;8695
190;40982;6931
191;44878;3007
192;40531;7336
193;44940;2989
194;40734;7138
195;29699;2179
196;29665;2314
197;31766;127
198;39147;8776
199;42858;5005
200;30187;1729
201;29359;2494
202;42985;4933
203;43385;4492
204;39712;8164
205;41313;6598
206;42671;5203
207;29183;2701
208;29268;2710
209;27211;4672
210;41092;6859
211;40646;7246
212;43800;4258
213;42057;5806
214;42738;5131
215;41134;6580
216;28988;2890
217;38911;9010
218;29980;1900
219;39019;8839
220;41421;6490
221;40847;7021
222;40318;7552
223;41482;6436
224;29433;2395
225;28949;2944
226;29858;1990
227;39370;8497
228;27365;4501
229;31001;973
230;44062;3808
231;40314;7570
232;39849;8074
233;42478;5401
234;31032;856
235;26719;5248
236;31236;703
237;29252;2647
238;31702;163
239;26542;5311
240;30576;1450
241;30085;1882
242;44565;3259
243;44470;3394
244;42240;5689
245;43397;4429
246;31547;307
247;28712;3340
248;43132;4699
249;42412;5554
250;31745;109
251;30971;991
252;28071;3475
253;27821;4285
254;40647;7201
255;28611;3223
256;39185;8749
257;31379;496
258;28783;3070
259;28891;3142
260;39774;8092
261;30622;1234
262;39422;8650
263;40718;7066
264;40986;6850
265;31296;766
266;42348;5518
267;29612;2242
268;31493;460
269;44439;3403
270;42620;5212
271;31176;811
272;28382;3457
273;30840;1153
274;43875;3979
275;29659;2143
276;41813;5959
277;27815;4249
278;27629;4222
279;30784;1081
280;40773;7165
281;31254;613
282;42329;5527
283;29176;2836
284;43152;4690
285;39444;8407
286;30237;1864
287;39629;8137
288;40812;7057
289;41163;6760
290;30221;1558
291;38912;8938
292;41038;6877
293;28150;3700
294;31524;361
295;40140;7795
296;31016;937
297;40711;7255
298;41459;6337
299;27359;4537
300;28905;2926
301;43086;4843
302;43431;4420
303;41766;6085
304;43824;4105
305;29078;2773
306;42379;5482
307;38840;9091
308;29217;2638
309;30692;1261
310;39205;8659
311;40865;7354
312;42396;5869
313;41143;6499
314;43661;4168
315;34767;4627
316;44405;3520
317;40049;7831
318;40609;7264
319;29608;2233
320;27725;4159
321;42767;5104
322;28080;3826
323;40195;7651
324;42440;5437
325;30187;1162
326;27344;4546
327;30838;1063
328;41123;6796
329;39681;8191
330;30279;1612
331;44571;3349
332;26629;5257
333;27259;4618
334;41681;6238
335;41773;6139
336;29514;2359
337;41722;6166
338;40829;7039
339;44346;3538
340;27993;3943
341;28804;3106
342;28938;2953
343;43660;4312
344;29833;2044
345;39424;8488
346;40969;7003
347;27252;4609
348;30909;1018
349;43726;4114
350;43428;4456
351;42446;5446
352;42084;5851
353;39300;8560
354;44957;2935
355;42510;5356
356;42490;5392
357;29527;2323
358;31479;487
359;40268;7642
360;44028;3889
361;42106;5752
362;42312;5509
363;43360;4555
364;44573;3322
365;41686;6184
366;29776;2161
367;27300;4654
368;39077;8830
369;27685;4195
370;29006;2998
371;41013;6886
372;44124;3763
373;40466;7435
374;40903;6958
375;27806;4132
376;41085;6805
377;40332;7525
378;40664;7228
379;42749;5149
380;43425;4483
381;29294;2602
382;29579;2377
383;27815;4078
384;30321;1621
385;31066;676
386;39944;7939
387;42132;5770
388;29976;1999
389;27501;4402
390;42101;5788
391;31284;667
392;40200;7669
393;43080;4825
394;31514;433
395;31586;406
396;31531;397
397;28107;3817
398;39635;8218
399;30694;1216
400;30043;1918
401;30869;1009
402;42887;4951
403;39995;7993
404;40526;7363
405;43525;4303
406;39235;8704
407;42975;4915
408;30026;1936
409;31683;271
410;31259;631
411;41653;6292
412;43041;4879
413;41748;6130
414;43395;4447
415;43169;4780
416;29949;1891
417;40047;7858
418;39470;8425
419;29870;2008
420;42369;5590
421;41829;6121
422;40663;7156
423;39461;8416
424;30800;1144
425;39063;8812
426;41125;6733
427;42244;5680
428;39605;8308
429;26947;4897
430;39367;8551
431;27321;4591
432;41986;5878
433;43093;4798
434;29188;2665
435;44426;3439
436;38818;9082
437;42899;4987
438;27183;4726
439;29917;2035
440;43704;4177
441;39520;8371
442;30304;1648
443;41390;6481
444;30363;1513
445;41116;6724
446;31290;649
447;40187;7453
448;28715;3232
449;29968;1909
450;43679;4231
451;29435;2557
452;43011;4861
453;27448;4411
454;39859;8056
455;40799;7129
456;30523;1333
457;30282;1594
458;27353;4528
459;41440;6517
460;39391;8515
461;42024;5833
462;43392;4474
463;28962;2980
464;39518;8299
465;41600;6265
466;44223;3718
467;28189;3727
468;27214;4663
469;42358;5581
470;29715;2197
471;29969;1954
472;31126;838
473;40224;7615
474;29896;1972
475;31581;370
476;44298;3601
477;43738;4150
478;40732;7174
479;39777;8065
480;43178;4771
481;41856;6022
482;40615;7327
483;29613;2278
484;28338;3556
485;39130;8740
486;42162;5707
487;31125;847
488;31172;730
489;30194;1711
490;30698;1252
491;44446;3421
492;30114;1810
493;43110;4834
494;40828;6976
495;40192;7723
496;40900;7048
497;30944;910
498;40145;7750
499;42555;5347
500;28132;3772
501;44518;3358
502;31645;262
503;29207;2656
504;40254;7588
505;40540;7345
506;40913;6868
507;29883;1981
508;30716;1288
509;41819;6103
510;45224;2620
511;27271;4735
512;30872;1045
513;39206;8668
514;40322;7633
515;39504;8362
516;29566;2341
517;42721;5167
518;31537;334
519;40877;7012
520;29830;2152
521;40414;7498
522;41763;6112
523;31031;928
524;43621;4267
525;42889;5023
526;41920;6013
527;29433;2422
528;31502;415
529;41394;6544
530;30856;1027
531;43404;4465
532;44425;3502
533;30352;1531
534;27299;4573
535;39052;8893
536;29486;2431
537;43526;4393
538;38982;8965
539;31105;793
540;27084;4807
541;40289;7660
542;29389;2584
543;30632;1279
544;43133;4762
545;40248;7606
546;41415;6454
547;41165;6769
548;39416;8533
549;41595;6283
550;40864;7111
551;40738;7219
552;38985;8866
553;40989;6841
554;40984;6895
555;31694;253
556;28321;3565
557;29801;2080
558;29490;2404
559;40820;7102
560;40755;7120
561;31716;235
562;30493;1459
563;30069;1855
564;40074;7885
565;42331;5572
566;40674;7291
567;31022;901
568;42185;5743
569;40026;7975
570;29741;2107
571;44104;3835
572;43864;3970
573;45301;2566
574;29119;2854
575;28215;3646
576;40029;7957
577;43158;4708
578;30445;1468
579;41125;6661
580;43967;3952
581;41682;6193
582;43858;4015
583;29175;2746
584;42341;5545
585;43587;4717
586;43322;5140
587;30444;1522
588;40133;7822
589;39545;8335
590;39636;8173
591;29233;2692
592;41319;6571
593;30038;1837
594;27710;4204
595;40356;7543
596;30127;1774
597;41671;6229
598;42930;4969
599;28704;3196
600;41539;6355
601;28263;3673
602;39154;8722
603;39377;8470
604;41277;6634
605;39602;8272
606;42051;5824
607;30554;1369
608;30024;1873
609;41647;6211
610;39958;8227
611;31096;883
