#Mode:;3
#Device:;Empirisoft_Corporation_Analog_Scale_Device
#Button:;305
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;3849006;973
1;722068;6868
2;1734893;5068
3;15399938;3016
4;543396;3520
5;8532832;1063
6;1917;5041
7;1542;3394
8;1281;595
9;1284;4663
10;1489;1423
11;1288;4636
12;2019;1882
13;1757;4186
14;1615;4357
15;1375;8488
16;1758;6229
17;1961;6949
18;1298;568
19;2086;6823
20;1464;8425
21;1209;8749
22;1517;3430
23;1687;6238
24;1854;2143
25;1990;820
26;1786;1126
27;1448;6517
28;1746;8227
29;1852;2125
30;1232;5689
31;1592;3277
32;1183;2719
33;1374;1585
34;1368;4546
35;1322;2593
36;1446;7471
37;1321;541
38;2095;5887
39;1922;7966
40;2123;802
41;1339;5527
42;1922;7030
43;1710;4231
44;1579;1405
45;1868;3088
46;1849;2089
47;1848;6076
48;1518;6427
49;1385;5518
50;1171;748
51;1641;298
52;1984;2998
53;1699;307
54;1809;4087
55;1303;649
56;1920;6013
57;1237;4744
58;1169;1720
59;1725;5149
60;1574;1369
61;1168;829
62;1987;1954
63;1455;6499
64;1786;4114
65;1917;7039
66;2087;5932
67;1307;658
68;1918;1000
69;2053;5896
70;1348;4528
71;2139;838
72;1991;1936
73;1303;5626
74;2043;4969
75;1251;7642
76;1441;1540
77;1574;1396
78;1622;8281
79;1315;2620
80;1517;3457
81;1437;4492
82;1643;1324
83;1671;5257
84;1722;3187
85;1583;8344
86;1390;6589
87;1931;6940
88;1165;2755
89;1232;2701
90;2091;1765
91;2075;4870
92;1375;6598
93;1786;3169
94;1662;8209
95;1239;1675
96;1236;5662
97;1307;2638
98;1182;2737
99;1523;3412
100;1238;2683
101;1378;7579
102;1178;7660
103;1785;6148
104;2060;901
105;1775;5140
106;2136;8821
107;1439;2521
108;1425;5536
109;1591;3358
110;1378;2530
111;1240;4708
112;1888;7075
113;1314;703
114;1647;8308
115;1709;2260
116;1935;8947
117;2029;4888
118;1522;388
119;1919;5032
120;1169;1657
121;1684;2269
122;1771;163
123;1699;3241
124;1361;2575
125;2195;3790
126;1619;4285
127;1880;7975
128;2194;4780
129;1884;856
130;1987;937
131;2055;3889
132;1413;6535
133;1751;1009
134;1312;1612
135;1713;3232
136;1589;3313
137;1449;4501
138;1645;5239
139;1721;262
140;2137;7759
141;1199;5743
142;1416;505
143;1182;6706
144;1716;5212
145;1659;6346
146;1523;2404
147;1307;4645
148;1985;2944
149;1691;4195
150;1791;208
151;1853;3115
152;1646;5284
153;1951;8020
154;1589;8290
155;1709;2224
156;1370;1621
157;1860;1117
158;1641;4276
159;1779;4123
160;1846;6103
161;1797;7093
162;2828;6679
163;1730;3205
164;4401;1270
165;1711;3214
166;1662;6211
167;1307;1630
168;1852;1081
169;1659;6220
170;2091;5788
171;1995;5923
172;1477;8470
173;1130;3817
174;1430;1513
175;1383;7516
176;1945;5986
177;1641;5275
178;1601;343
179;1866;3070
180;1918;3043
181;1422;3511
182;1592;1342
183;1527;4384
184;1814;2062
185;1253;2674
186;21337;8578
187;1645;1297
188;2029;4906
189;1902;9019
190;1318;622
191;1864;7048
192;1370;3583
193;2005927;3853
194;1814;2152
195;2050;1891
196;1897;6967
197;1700;4330
198;4331063;7840
199;1335;5644
200;1168;3700
201;1167;6751
202;1169;982
203;1810;8128
204;1845;7057
205;1974;6265
206;1354;604
207;12089206;5608
208;1513;2476
209;1487;2296
210;1739;6157
211;1184;4204
212;1976;8875
213;1884;3079
214;1948;7921
215;1325;2539
216;1780;172
217;1699;3223
218;1691;217
219;1229;6580
220;1655;5230
221;1422;4483
222;1622;7309
223;1548;325
224;1197;7696
225;2107;793
226;1196;4672
227;1731;8137
228;1650;5293
229;1300;5635
230;1884;7003
231;1513;2377
232;2116;2809
233;2039;7948
234;1582;2323
235;1791;2053
236;1644;289
237;1701;3250
238;1598;4339
239;1659;4258
240;1720;7156
241;1989;919
242;1480;478
243;1716;2242
244;1642;2287
245;1378;1531
246;1301;4627
247;1627;3304
248;1893;6031
249;1237;8713
250;2109;847
251;1793;7165
252;1725;2179
253;1237;4681
254;1418;4573
255;1647;6283
256;1786;1198
257;1854;4078
258;1218;7723
259;1804;9082
260;1375;6571
261;1988;8956
262;1660;4294
263;1165;3745
264;1619;5338
265;1248;6652
266;2057;5824
267;1297;3637
268;2067;1846
269;1510;1450
270;1381;7507
271;1169;4771
272;1396;6553
273;1436;487
274;1525;2413
275;2058;2854
276;1323;6634
277;1318;5554
278;1568;1351
279;1204;6733
280;1807;7111
281;1595;6292
282;2057;1828
283;1592;8371
284;1730;4177
285;1309;631
286;1716;4240
287;1236;739
288;1469;4447
289;1624;3322
290;1243;8650
291;2040;1909
292;2075;4852
293;2130;2836
294;1590;7381
295;1697;190
296;1245;6697
297;1587;7345
298;1623;4366
299;1166;4762
300;1860;5077
301;1850;4051
302;1905;4069
303;1452;4474
304;2065;2872
305;1241;8677
306;1717;7201
307;1642;1234
308;1921;8983
309;1593;3268
310;1854;1108
311;2058;2800
312;1298;3628
313;1337;8596
314;1758;1144
315;1721;1171
316;1582;3295
317;1484;3475
318;1602;7282
319;2008;6904
320;1926;4951
321;2188;4807
322;1347;7597
323;1676;7291
324;1191;3736
325;2021;7849
326;1913;4060
327;1202;3682
328;1315;3574
329;2127;3826
330;1346;4600
331;1576;352
332;1142;1711
333;1575;397
334;2550;7102
335;1991;1900
336;4966;991
337;2387;8083
338;1846;8092
339;1945;7876
340;1502;2440
341;1567;5410
342;1759;7543
343;2000;3907
344;2004;892
345;1796;2314
346;1975;8857
347;1349;5581
348;2047;4942
349;1572;5347
350;1866;6049
351;1646;4213
352;2012;5959
353;1932;3970
354;1806;5113
355;1949;5050
356;1129;5770
357;2003;1927
358;1794;7138
359;1403;7534
360;1465;460
361;1736;4159
362;1317;6643
363;1903;6877
364;1536;406
365;1986;8938
366;2115;1747
367;11005;2215
368;1372;4591
369;2079;8866
370;1521;2359
371;1239;2710
372;1849;2953
373;1357;5509
374;2205;757
375;2032;2908
376;1984;964
377;1572;4402
378;1322;8569
379;1234;694
380;1441;6490
381;1229;1729
382;1721;1216
383;1933;2926
384;1435;5437
385;1572;370
386;1650;8317
387;1736;6166
388;1720;5194
389;1780;1153
390;1242;8659
391;2070;2890
392;2058;4861
393;1337;3547
394;1590;7399
395;1510;4411
396;2053;7885
397;1971;6922
398;1959;4960
399;1539;3367
400;1449;7453
401;1863;5095
402;1616;6328
403;1454;5446
404;1519;2368
405;2054;1873
406;2003;7930
407;1945;5878
408;1644;271
409;1817;6112
410;1757;3142
411;1175;8695
412;1740;4150
413;1595;5392
414;1644;334
415;1523;8353
416;1799;3052
417;1274;7732
418;1319;8587
419;2053;5860
420;1256;4555
421;1704;235
422;2037;6841
423;1582;7336
424;1100;3808
425;1116;2791
426;1788;9064
427;1911;2017
428;1413;6481
429;1922;1981
430;2059;5869
431;2066;8830
432;2080;5806
433;1503;5428
434;1779;6184
435;2004;1918
436;1476;6436
437;1637;5311
438;2118;2827
439;1525;1378
440;1184;8704
441;1441;3493
442;1986;6859
443;1243;3691
444;1785;5158
445;1572;3349
446;2065;8848
447;1647;1306
448;1978;5968
449;1526;8335
450;2062;6814
451;1362;7480
452;1390;8551
453;1882;6085
454;1610;7273
455;1793;145
456;1302;640
457;1236;6688
458;1222;3754
459;1458;1495
460;1460;3466
461;2014;5950
462;1926;3997
463;1580;8380
464;1407;7489
465;1921;2044
466;2056;874
467;2065;6850
468;1187;811
469;2170;6787
470;1936;6022
471;1371;586
472;1437;496
473;2041;2899
474;1495;7462
475;1988;4978
476;1721;8200
477;1328;8605
478;1923;3034
479;1248;3709
480;1991;4933
481;1921;3961
482;1511;469
483;1999;2917
484;1375;5563
485;1505;1441
486;1451;6463
487;1582;2341
488;1311;2629
489;1448;5455
490;1324;2566
491;2071;4879
492;1304;2611
493;1444;8479
494;1173;1702
495;2064;3835
496;1373;559
497;1261;8722
498;1646;8245
499;1782;4132
500;1659;6274
501;1861;9073
502;1354;8515
503;1877;1999
504;1698;8155
505;1683;8173
506;1776;2098
507;1211;5653
508;1327;8524
509;1852;4987
510;1536;3421
511;1382;3403
512;1384;3538
513;1932;5023
514;1714;5221
515;1382;2467
516;2100;5815
517;1297;8668
518;2071;5797
519;1217;7705
520;1713;5266
521;1938;6913
522;1099;2782
523;1855;6067
524;1721;6247
525;2008;2818
526;1513;6355
527;1397;7525
528;1587;6337
529;2061;7858
530;1889;6004
531;1317;3565
532;1926;4033
533;1306;7669
534;2065;4843
535;1456;6400
536;1509;2386
537;1972;5914
538;2003;8911
539;2060;3898
540;1710;2233
541;1990;6886
542;1916;1018
543;1860;1054
544;1234;676
545;1435;523
546;2156;7768
547;1166;775
548;1304;1603
549;1930;4996
550;1314;5617
551;1455;7408
552;1917;4006
553;1739;5185
554;1656;7246
555;1928;8992
556;2089;3763
557;1585;5302
558;1445;8461
559;1716;7183
560;1865;6040
561;1488;2458
562;1989;5941
563;1444;2485
564;1368;361
565;1375;7498
566;2278;5599
567;1752;5122
568;2138;6760
569;2503;6373
570;2001;8929
571;1908;4042
572;1427;8560
573;2008;1963
574;1786;9091
575;2050;3862
576;1642;280
577;1375;2584
578;1244;8614
579;2195;6472
580;1592;5374
581;1219;7714
582;2015;928
583;2007;6976
584;1179;2692
585;1508;7444
586;1463;5473
587;1318;3601
588;1431;6526
589;1768;1225
590;1429;8506
591;1181;712
592;1669;8272
593;1805;1099
594;1305;1090
595;2085;7822
596;1852;7084
597;1748;3502
598;1415;4510
599;1976;8920
600;1217;2989
601;1970;5779
602;2152;8740
603;1936;1972
604;1399;5491
605;1771;7147
606;1964;9010
607;1542;2350
608;1479;3529
609;1355;1576
610;1313;2647
611;1460;3484
612;1451;4456
613;2036;7867
614;1660;8182
615;1479;8407
616;1264;6661
617;1806;1135
618;1730;1207
619;1301;7606
620;1207;5707
621;1816;3160
622;1647;244
623;1781;118
624;1643;1333
625;1272;1666
626;1575;5356
627;1115;8803
628;1653;1288
629;1708;7210
630;2120;865
631;1873;6058
632;1882;5104
633;1418;4519
634;1799;9046
635;1837;2134
636;1226;2656
637;1855;3025
638;1183;4654
639;1982;3934
640;2108;5059
641;1601;2395
642;1986;7957
643;2091;6778
644;1586;316
645;1730;2197
646;1704;226
647;1303;7633
648;1422;4465
649;1931;8965
650;1121;2746
651;2154;7813
652;1377;1567
653;2128;8812
654;1709;2206
655;1588;7363
656;1790;3061
657;1587;2332
658;1972;3925
659;1786;6202
660;1858;9001
661;1929;8056
662;1596;8326
663;1942;5005
664;1424;1522
665;2030;685
666;1226;8641
667;1627;4321
668;1230;4699
669;1390;1504
670;1171;1783
671;1381;5590
672;1632;4303
673;1105;4798
674;1795;3124
675;1437;451
676;1164;6715
677;1172;7741
678;1402;2494
679;1919;2026
680;2042;4915
681;1447;5464
682;1251;3619
683;1510;7435
684;1499;2449
685;1204;5995
686;1454;6382
687;2935;7894
688;2047;910
689;1247;8623
690;1777;8164
691;1577;3340
692;1969;7912
693;2432;7372
694;1373;1486
695;2068;3799
696;1711;5176
697;1860;9037
698;1177;7687
699;1980;4924
700;1770;109
701;2106;136
702;1174;3781
703;1300;1648
704;1810;3106
705;2173;6724
706;1938;8002
707;1445;442
708;2520;8263
709;1445;1459
710;2001;4897
711;1448;3439
712;2120;7264
713;1238;3727
714;1994;2962
715;1298;613
716;2099;2845
717;1785;6175
718;1453;2431
719;1579;6364
720;1716;6193
721;1789;8146
722;1704;7192
723;1962;1801
724;1801;7066
725;1989;2980
726;1903;5014
727;1488;8452
728;1399;5500
729;1153;1792
730;1265;7678
731;2019;4834
732;1502;6418
733;1663;8236
734;1182;5734
735;1903;3979
736;1983;6958
737;1311;2602
738;1175;5725
739;1506;7426
740;2084;3871
741;1931;4015
742;1727;4249
743;1708;5248
744;1441;3655
745;1868;2008
746;1234;721
747;1304;577
748;1300;6625
749;1443;6409
750;2089;6769
751;1496;1432
752;1358;4438
753;1730;4168
754;2129;1756
755;2125;4789
756;2151;1261
757;1862;6994
758;1855;4024
759;2200;6544
760;1174;5716
761;1549;8362
762;1483;424
763;1924;3007
764;1658;3286
765;1683;7300
766;2138;8776
767;2055;1855
768;1281;8632
769;2091;7786
770;2069;8893
771;1964;1990
772;1227;5203
773;1794;8047
774;1369;7570
775;1495;1414
776;1482;7354
777;1169;5752
778;2040;8533
779;1320;6562
780;1982;6931
781;1430;2503
782;2066;8839
783;1504;433
784;2048;5842
785;1467;4393
786;1276;1639
787;1731;5167
788;1645;7255
789;1439;6445
790;1780;1162
791;1184;1738
792;1362;2548
793;1841;7120
794;1735;6121
795;2123;7795
796;1884;2116
797;1863;2080
798;1616;8299
799;2122;6310
800;1870;9055
801;1501;8443
802;1867;8101
803;1249;4609
804;1964;1945
805;2553;4222
806;1576;5329
807;1368;550
808;1853;1036
809;1646;2305
810;2202;8794
811;1805;8065
812;1647;1279
813;1496;8389
814;1728;1252
815;2125;2764
816;1753;1180
817;2083;7804
818;1733;3196
819;2060;3844
820;2843;7984
821;1170;2773
822;1733;5131
823;1843;100
824;1835;4096
825;1509;5401
826;1463;8416
827;1377;514
828;1224;1693
829;1944;9028
830;1862;7021
831;2123;7327
832;2015;2881
833;1271;6616
834;1430;3448
835;2161;3772
836;1291;1684
837;2046;6805
838;1839;4141
839;1861;6094
840;1638;7219
841;1792;6139
842;1216;8758
843;1648;1315
844;2082;4816
845;1196;8686
846;1204;8731
847;120018;8902
848;2431;6832
849;1365;3556
850;2035;3952
851;1912;7012
852;1572;379
853;1442;8542
854;1183;2728
855;1451;5482
856;1772;7174
857;1321;7588
858;1850;7129
859;1160;1819
860;1924;2935
861;1187;3646
862;1306;3610
863;1363;1549
864;2152;2170
865;1296;3673
866;1518;4420
867;1154;784
868;1702;3178
869;1738;2278
870;1579;1387
871;1824;8119
872;2561;4312
873;1457;8434
874;1769;199
875;1513;8398
876;1900;6256
877;1720;3151
878;1651;8218
879;1653;5320
880;2136;4735
881;1235;7651
882;1437;3385
883;1796;6130
884;1788;2161
885;1995;8974
886;1659;4267
887;1254;5680
888;1883;1045
889;1157;5671
890;1170;4726
891;1177;6742
892;2034;3880
893;2146;181
894;1408;2512
895;1379;2557
896;1571;7390
897;2413;1360
898;2154;4717
899;1820;8029
900;1924;7993
901;1337;5572
902;1163;1774
903;1233;4690
904;1132;6796
905;1867;8074
906;1509;415
907;1179;8254
908;1513;4429
909;1309;6607
910;2110;1837
911;2857;946
912;1242;7624
913;1568;6319
914;1846;2107
915;1827;2071
916;4702;4618
917;2085;5761
918;2215;4537
919;1271;7552
920;1644;253
921;1805;5545
922;1816;1558
923;1898;5086
924;1519;5419
925;2141;2971
926;1686;1189
927;1843;4105
928;1297;6670
929;1490;1468
930;1983;3916
931;1898;1027
932;1583;4348
933;1446;7417
934;1294;1594
935;1384;7561
936;3054;2035
937;2069;8785
938;1929;6895
939;1187;7777
940;1181;7750
941;1577;6301
942;2017;5905
943;2131;7831
944;1975;5977
945;1246;5698
946;1516;4375
947;2049;1864
948;2039;1810
949;2435;2422
950;1658;8191
951;1906;8038
952;2047;2188
953;1220;730
954;1663;1072
955;1835;127
956;1814;3133
957;2167;4753
958;1958;7939
959;2029;2863
960;1637;1243
961;1916;8011
962;1251;7615
963;1299;667
964;1431;532
965;1207;3592
966;1527;5383
967;1578;5365
968;2182;7237
969;1932;6985
970;2053;5833
971;1778;154
972;2010;3943
973;2077;883
974;1374;4582
975;1231;2665
976;2193;3331
977;1796;8110
978;1709;3259
979;1661;2251
980;1907;3097
981;1385;6508
982;1308;4564
983;1462;8497
984;2038;955
985;1515;6391
986;1701;7228
987;2059;4825
988;1171;3718
989;1567;7318
