#Mode:;3
#Device:;Logitech_Gamepad_F310
#Button:;305
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;4957;7012
1;4906;7021
2;3581;4339
3;7418;514
4;5578;6346
5;7306;559
6;4807;3169
7;7854;118
8;3725;7147
9;8045;3934
10;5109;6832
11;5472;2467
12;4008;7957
13;4977;2872
14;7538;433
15;9738;2314
16;6390;1549
17;8130;3826
18;7702;280
19;6652;1342
20;5013;6877
21;3888;4087
22;5971;5995
23;5429;2521
24;7344;8668
25;5779;6184
26;8961;6769
27;5801;2161
28;4325;7633
29;7567;4330
30;6960;901
31;6325;5554
32;5390;2404
33;2926;9028
34;5523;2395
35;5502;2377
36;8104;3799
37;6748;5284
38;5581;6292
39;6612;1396
40;5457;2413
41;8571;7363
42;6862;9064
43;7318;694
44;6764;1135
45;4544;3637
46;4157;3754
47;6016;1927
48;5047;6850
49;4507;3475
50;5452;2503
51;6753;1288
52;4179;7678
53;6086;5842
54;5701;6229
55;7552;379
56;7147;4780
57;4847;7066
58;4677;3241
59;6196;5671
60;5693;2296
61;7483;4447
62;3411;523
63;5851;2089
64;3816;8200
65;6660;5248
66;3924;3997
67;6656;1234
68;8073;3907
69;6737;1189
70;5974;5941
71;6688;1261
72;6196;5707
73;5773;6166
74;2818;9082
75;4272;3655
76;5521;2386
77;6731;1171
78;6684;1315
79;6457;5482
80;5735;6211
81;7201;4762
82;3623;8254
83;7115;829
84;6144;1729
85;7044;8551
86;7257;4627
87;4502;3466
88;5365;6517
89;4353;3610
90;6874;5059
91;5042;2881
92;9443;6472
93;5062;1837
94;6531;5338
95;6698;7768
96;7616;361
97;6510;5212
98;4615;7255
99;3930;7975
100;5745;6148
101;5101;2818
102;7126;8767
103;7104;4726
104;7045;8884
105;7737;199
106;6273;1648
107;4750;6976
108;4317;7705
109;6122;1774
110;3238;8713
111;6286;5680
112;6158;1801
113;6544;1351
114;4708;3160
115;6591;5329
116;4474;7471
117;6671;1225
118;5853;6310
119;7831;8164
120;5665;6301
121;3600;343
122;6020;1945
123;5855;2035
124;7792;4186
125;7144;775
126;5852;2242
127;4835;3052
128;4812;3061
129;9030;6841
130;6580;1333
131;6656;8947
132;7248;8695
133;3497;8479
134;7623;217
135;4407;3520
136;6117;1846
137;8263;3664
138;3573;8416
139;6761;1153
140;6234;1702
141;5937;1990
142;4954;6994
143;6352;1558
144;6019;5905
145;5444;2431
146;4142;7786
147;4486;7552
148;7168;5041
149;5132;6778
150;5672;6256
151;3489;451
152;3747;4168
153;6642;1252
154;6810;5014
155;2893;8785
156;6969;874
157;4476;3457
158;9612;2323
159;7230;730
160;7089;4825
161;6385;1531
162;6389;5527
163;3148;748
164;6988;4933
165;5392;2539
166;10146;6040
167;4701;3196
168;6920;982
169;6495;1450
170;3414;4501
171;4615;7318
172;4604;7561
173;6021;1900
174;7488;4420
175;6861;1081
176;6226;5878
177;4265;7615
178;4734;3214
179;5530;6373
180;3074;8866
181;4044;3844
182;3730;244
183;3600;8290
184;7102;766
185;4581;3331
186;5983;2224
187;7937;3943
188;4282;3727
189;7830;109
190;3167;8839
191;4818;3097
192;6573;1405
193;3475;8434
194;4830;7093
195;4719;3178
196;8086;4069
197;4875;3034
198;4595;7291
199;5857;2053
200;3979;7894
201;6613;1306
202;3692;271
203;5124;2854
204;4372;7912
