#Mode:;3
#Device:;Sony_Computer_Entertainment_Wireless_Controller
#Button:;304
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;15718;4150
1;14416;1585
2;13193;2683
3;12618;7534
4;14972;8947
5;14686;3898
6;13549;2332
7;14033;5680
8;12874;7039
9;13978;1990
10;13674;2323
11;15566;415
12;15145;4780
13;12517;7291
14;13069;6733
15;12885;7084
16;12791;3151
17;14883;1108
18;13164;2782
19;15259;4699
20;12114;7741
21;12885;7003
22;15486;8452
23;15454;703
24;12555;3430
25;15091;820
26;14782;9037
27;15593;8362
28;12166;7696
29;15082;901
30;14732;1216
31;13172;2746
32;14477;5491
33;14211;5734
34;15616;289
35;14505;5338
36;11999;3871
37;12926;3007
38;12658;3214
39;11833;4024
40;14004;1855
41;15358;514
42;14967;8848
43;15414;4501
44;12208;3682
45;13492;2458
46;12259;3601
47;14732;5194
48;15331;595
49;14193;1684
50;12569;3277
51;12300;7444
52;12505;7399
53;12594;3367
54;15451;8479
55;14093;5797
56;12051;7777
57;15035;8875
58;12679;3232
59;14841;1198
60;15272;667
61;13766;6193
62;13394;2548
63;14088;5842
64;13534;2368
65;15132;748
66;14340;5464
67;14324;1612
68;11963;3961
69;12925;2980
70;13066;2908
71;14285;1702
72;15022;4924
73;13814;2134
74;14817;1081
75;15637;271
76;11754;4123
77;15208;4636
78;12073;7642
79;14633;1288
80;11999;3997
81;11934;4033
82;12805;7147
83;15353;4528
84;14658;5257
85;12861;3034
86;15507;4366
87;13910;1936
88;14837;4978
89;15049;8920
90;12459;3493
91;13612;2386
92;13779;6103
93;14085;1801
94;13386;2512
95;15612;4204
96;14416;1450
97;11975;7876
98;12412;7579
99;12178;3709
100;14187;5725
101;14572;1396
102;12344;7606
103;15433;478
104;13887;1864
105;15041;883
106;15584;370
107;15425;4420
108;14892;5005
109;14769;1162
110;13086;6904
111;14484;1513
112;13187;2773
113;13544;2413
114;13388;6427
115;14648;5077
116;13823;2125
117;13301;2593
118;12690;3187
119;12514;7345
120;15046;8839
121;11932;7966
122;13977;6031
123;12166;7714
124;15009;8893
125;15474;433
126;12358;7543
127;12658;7300
128;14790;5149
129;13677;2251
130;13014;2845
131;15172;739
132;13081;2809
133;15264;4618
134;12169;3673
135;12977;6859
136;14320;1675
137;15168;4753
138;15355;8524
139;13096;2665
140;14980;8956
141;15255;4708
142;13018;6895
143;15029;4870
144;14338;1567
145;13851;1954
146;14227;5788
147;13952;5941
148;14826;1090
149;13181;6769
150;12091;7786
151;13267;2692
152;15645;8299
153;13143;2791
154;12322;7615
155;15162;721
156;13082;6805
157;15235;4663
158;13278;6679
159;12916;7012
160;12944;6922
161;13095;2764
162;15103;4762
163;15651;8209
164;14064;5824
165;14960;973
166;13825;2017
167;15420;4456
168;13394;2440
169;14546;5329
170;13191;6715
171;12921;3061
172;14195;1765
173;15497;4510
174;14743;5158
175;15251;4645
176;13011;6913
177;15368;496
178;12583;3268
179;11788;8065
180;15471;8416
181;11870;8101
182;12194;7597
183;12116;3646
184;12120;6589
185;15593;4105
186;15580;8335
187;13804;6112
188;13300;2647
189;13263;2701
190;15609;343
191;11793;172
192;13605;2296
193;13943;5923
194;13858;1900
195;11980;7894
196;14773;5140
197;15597;4339
198;15165;4852
199;12894;6094
200;13054;6751
201;13286;2467
202;14108;5536
203;15035;4798
204;14469;5446
205;12613;7318
206;12901;3016
207;11821;8047
208;12943;6931
209;12344;7516
210;12287;3619
211;12779;7120
212;14382;5545
213;15013;946
214;13987;5896
215;13483;6400
216;15484;325
217;15460;361
218;12906;6958
219;14552;1333
220;15351;550
221;14726;1153
222;13724;2233
223;15281;4654
224;12214;3754
225;12651;3574
226;15212;8713
227;14072;1819
228;13255;2602
229;15196;8677
230;13406;6364
231;12304;3583
232;14758;1135
233;13961;5968
234;14979;8911
235;14518;1018
236;13452;2377
237;12578;3097
238;12786;2917
239;14035;1837
240;12948;2899
241;11771;109
242;15105;811
243;14804;1144
244;11879;7993
245;12422;3439
246;13197;2674
247;13840;2053
248;14554;5374
249;14744;5239
250;12103;3826
251;13358;6580
252;14602;5311
253;15618;316
254;13695;6292
255;14503;5554
256;12910;6949
257;14340;1576
258;14160;1738
259;14884;9064
260;13542;2476
261;12010;3943
262;15443;4474
263;12601;3349
264;14609;1315
265;15344;8587
266;14395;5365
267;11679;3835
268;15532;8263
269;12134;3736
270;15120;8830
271;12127;7561
272;12101;3547
273;11899;3853
274;14668;5023
275;12547;3241
276;12176;7705
277;15416;4465
278;12997;3043
279;13695;2287
280;13651;2197
281;15743;4240
282;14628;1243
283;11800;7768
284;15255;8614
285;14367;5590
286;14430;1522
287;14230;5482
288;14021;1891
289;15712;4276
290;14691;5122
291;13909;5716
292;14006;5950
293;14722;5185
294;14055;1918
295;11905;4069
296;15734;244
297;12729;7219
298;11722;3844
299;14397;1405
300;13204;2629
