#Mode:;3
#Device:;Empirisoft_Corporation_Analog_Scale_Device
#Button:;305
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;1438;1504
1;1835;6058
2;1833;1117
3;1919;7012
4;1991;2989
5;1607;406
6;1548;2341
7;1282;5581
8;1295;8605
9;1593;1306
10;1209;694
11;2017;3925
12;1757;2125
13;1836;1072
14;1519;2413
15;1586;6400
16;1611;280
17;1459;4402
18;1847;9064
19;1380;1630
20;1493;2440
21;1759;6166
22;1602;3250
23;1451;1477
24;1890;973
25;1766;1207
26;1286;631
27;1315;7570
28;1439;1468
29;1716;5176
30;2135;4681
31;1983;2935
32;1439;4492
33;1304;1585
34;1177;3709
35;1713;6184
36;1163;766
37;1438;2503
38;1802;3151
39;1851;2071
40;1781;4123
41;1855;6094
42;1306;658
43;1659;1189
44;1373;3520
45;1164;3745
46;1693;4294
47;2005;2962
48;1852;8047
49;1817;6112
50;1853;1009
51;2090;4834
52;1577;6346
53;2088;8704
54;1374;6517
55;1913;3070
56;1265;7561
57;1379;3484
58;1921;8011
59;1528;8344
60;1445;2476
61;1167;6823
62;1572;415
63;1749;8857
64;1601;8308
65;1629;3961
66;1614;3295
67;1805;3142
68;1479;5446
69;1653;8173
70;2109;6814
71;1775;6247
72;1393;2557
73;2079;7813
74;1572;8407
75;1819;5068
76;1465;2458
77;1646;2287
78;1643;325
79;1918;2179
80;1642;3268
81;2017;2863
82;1952;2971
83;1304;1666
84;1366;3556
85;1791;1315
86;1950;6949
87;1390;2539
88;1914;2035
89;2013;9028
90;1637;307
91;1185;2755
92;1506;2449
93;1733;5455
94;1322;4582
95;1553;361
96;3453;5905
97;2114;1801
98;1784;3169
99;2003;3898
100;1585;6301
101;2057;3493
102;1601;1360
103;1409;532
104;2005;901
105;2048;3844
106;1982;1891
107;1138;4798
108;1700;3214
109;2319;3880
110;1172;2719
111;1335;2584
112;1724;199
113;2132;6805
114;1917;2026
115;1232;4735
116;1291;7642
117;2027;1864
118;1885;5977
119;2032;1810
120;1271;703
121;1126;6778
122;1508;6391
123;1985;4843
124;1366;3547
125;2153;5842
126;1864;4024
127;1627;8254
128;2121;6922
129;2015;3907
130;1504;1450
131;1920;4060
132;1361;613
133;1693;2278
134;1671;2251
135;1999;3889
136;1902;6967
137;2059;8848
138;2133;1792
139;1990;874
140;1754;3106
141;1511;442
142;1372;1414
143;1948;6931
144;1289;6643
145;1808;7102
146;1269;8641
147;1910;1018
148;1470;6697
149;1585;5302
150;1342;1648
151;1842;2062
152;1194;676
153;1370;1540
154;2190;1522
155;1212;7660
156;1723;6220
157;2027;3097
158;1221;757
159;1523;4366
160;1482;7426
161;1839;4978
162;1859;1981
163;1992;8902
164;1254;2665
165;2146;7714
166;1423;2485
167;1279;4663
168;1687;5257
