#Mode:;3
#Device:;Logitech_Gamepad_F310
#Button:;305
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;2366631;1333
1;11050969;964
2;715963;7957
3;7892187;3781
4;8446;7498
5;5990;1918
6;7027;865
7;7870;4069
8;9937;1999
9;5469;2395
10;3420;4519
11;7028;4879
12;8552;7417
13;3335;4591
14;6572;1189
15;6579;5284
16;5968;1945
17;4405;7444
18;7054;8803
19;7251;685
20;5621;6292
21;6431;5446
22;6046;5887
23;6341;5572
24;3852;4123
25;4126;7786
26;7031;973
27;7741;190
28;3284;631
29;3802;8047
30;7738;289
31;3380;8515
32;3279;595
33;4438;7471
34;5843;6076
35;5749;2188
36;5378;6481
37;7236;4771
38;9134;2782
39;5759;2251
40;5140;2827
41;5114;6229
42;7691;4168
43;6181;1513
44;6023;1909
45;4958;2917
46;7169;748
47;5937;6031
48;5281;2647
49;8507;7462
50;9285;2845
51;3937;7993
52;8546;3628
53;6434;1549
54;5767;2449
55;6411;3133
56;4251;3574
57;7713;253
58;4947;6958
59;8724;3169
60;2817;937
61;5314;2611
62;7043;1081
63;6484;1405
64;4841;7030
65;6346;1585
66;3691;4222
67;5290;2629
68;5594;6346
69;4665;3259
70;5020;6904
71;4604;3241
72;7784;136
73;3147;8767
74;7802;8155
75;7382;8569
76;4946;6967
77;6568;703
78;4345;7597
79;5633;6319
80;6299;1603
81;5051;2926
82;2761;1162
83;6569;5374
84;4508;3430
85;4373;3556
86;7108;4960
87;5181;6733
88;6426;5509
89;7585;4339
90;4432;3484
91;6791;5185
92;6181;1729
93;5919;2026
94;6541;1396
95;7150;874
96;4522;3403
97;5288;2656
98;6587;5311
99;5782;6265
100;7254;4663
101;5956;5950
102;4936;3079
103;5380;2557
104;5329;2584
105;6447;1315
106;4239;7687
107;2921;991
108;5820;2107
109;3454;8416
110;5265;6643
111;7060;8875
112;5110;6868
113;6733;5095
114;7687;226
115;6681;9037
116;4332;7588
117;7975;7948
118;6391;5491
119;8001;7966
120;3525;8389
121;6962;8920
122;6597;5383
123;6792;1135
124;3600;8425
125;6568;5338
126;6864;5059
127;4807;3187
128;5354;2575
129;5359;2566
130;5884;2053
131;7069;4843
132;8780;7138
133;5500;2422
134;3482;8317
135;3634;4294
136;7424;4510
137;4252;3673
138;6782;5077
139;4615;3304
140;6114;5797
141;5532;2602
142;5774;6121
143;7092;4870
144;8121;3808
145;5093;6724
146;4603;7345
147;6825;1072
148;3364;8650
149;3792;8092
150;5977;2116
151;3535;4411
152;8035;3709
153;5211;6751
154;6783;1036
155;5699;6211
156;4920;2989
157;8329;7633
158;9087;2890
159;5186;2728
160;7107;883
161;7739;4195
162;5409;2512
