#Mode:;3
#Device:;Sony_Computer_Entertainment_Wireless_Controller
#Button:;304
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;14151;5734
1;12637;3358
2;15508;577
3;12172;3970
4;14325;1774
5;15686;289
6;14470;5491
7;15451;541
8;12585;3313
9;15434;4447
10;15105;604
11;12286;3673
12;13550;8065
13;12689;7237
14;15078;8857
15;12126;3700
16;14866;991
17;15220;4600
18;15231;739
19;12443;7147
20;14261;1693
21;15200;658
22;14729;5401
23;15625;8335
24;13155;6661
25;15362;4258
26;13873;1837
27;11855;7894
28;15451;523
29;12096;7867
30;12465;7471
31;15075;4780
32;14226;1675
33;15222;8434
34;15329;514
35;12823;3241
36;12542;7453
37;14539;1450
38;14578;1414
39;14302;1603
40;15674;4294
41;15497;352
42;12731;3097
43;14027;5806
44;12933;2782
45;13832;2062
46;15639;8281
47;14181;1981
48;15476;8497
49;14698;5293
50;15712;8119
51;15224;4654
52;14626;5338
53;15542;4420
54;15423;4402
55;13433;2494
56;14996;8875
57;11985;7849
58;14266;5626
59;15186;748
60;14289;1657
61;15723;4456
62;14894;5005
63;13479;6184
64;13194;6508
65;15300;4555
66;15765;307
67;12073;8029
68;13063;7012
69;15322;8506
70;15521;4321
71;14411;5518
72;13897;2098
73;15294;8614
74;14019;1864
75;13122;6895
76;14292;1585
77;13014;2701
78;14225;1522
79;15408;4132
80;13368;2476
81;13909;1972
82;15160;784
83;14132;5788
84;12326;7543
85;15592;397
86;15482;4717
87;15786;181
88;14256;1621
89;15073;838
90;13324;6535
91;12705;3088
92;13464;6391
93;15168;4564
94;14062;5887
95;12961;6967
96;13791;2197
97;15893;316
98;14815;9064
99;14797;1099
100;13260;2404
101;15466;424
102;14563;1270
103;12808;3079
104;12720;6976
105;15603;4357
106;13135;6769
107;14483;1387
108;15294;730
109;11929;4006
110;14943;973
111;15074;811
112;13462;2413
113;13295;2467
114;13471;6355
115;13056;2890
116;15716;4249
117;14574;5347
118;13914;6103
119;13182;2710
120;14127;1999
121;13413;2440
122;12748;3160
123;14809;5032
124;13779;1855
125;11745;4069
126;14128;5743
127;13599;2323
128;13339;2611
129;12941;6922
130;12225;3763
131;15109;8785
132;13644;6220
133;14920;4933
134;15152;4627
135;15359;8605
136;15178;4816
137;13629;2242
138;14392;1558
139;12366;3493
140;13838;2017
141;13300;2575
142;15472;8326
143;13861;2035
144;12502;7462
145;15448;496
146;13164;6787
147;12643;7219
148;14799;928
149;15512;8299
150;13398;2557
151;15276;8578
152;15641;4393
153;15672;4168
154;14933;8947
155;14912;1045
156;14801;5185
157;12054;7822
158;14679;1297
159;12927;3016
160;13858;6112
161;15347;4528
162;14591;5302
163;15072;883
164;13323;6643
165;15252;4726
166;15603;415
167;14853;1117
168;15151;8488
169;12038;3889
170;12795;3052
171;12983;2917
172;12372;7480
173;14724;5203
174;11811;8146
175;12161;3718
176;14075;5779
177;12537;3439
178;13101;2674
179;12940;6841
180;12252;3628
181;12815;3007
182;12851;3070
183;14369;1540
184;14262;1765
185;12819;3205
186;14389;5455
187;13519;2548
188;13754;2251
189;12991;6931
190;14973;4924
191;14923;9001
192;15513;433
193;14724;1306
194;15941;4519
195;11896;8038
196;13439;2449
197;12089;7696
198;12008;3619
199;12778;2845
200;12665;3034
201;11962;3826
202;15696;8218
203;12847;3115
204;12178;3817
205;14818;1198
206;12375;3547
207;15359;4618
208;13645;6211
209;13724;6121
210;13286;2566
211;15030;8758
212;15886;3196
213;12021;5221
214;12809;7120
215;15426;559
216;11996;7912
217;11870;3979
218;15212;4663
219;14225;5689
220;15457;8461
221;12284;3664
222;12193;3727
223;12179;3736
224;12820;7066
225;12863;7030
226;14207;1576
227;15075;4735
228;13624;2233
229;15312;595
230;14757;5149
231;15363;4546
232;13219;6679
233;12786;7093
234;12769;3061
235;14857;955
236;12876;3043
237;12989;2953
238;12002;3907
239;15663;8164
240;13593;2341
241;13311;2620
242;13903;6085
243;14496;5437
244;12029;3880
245;12353;7570
246;13116;6733
247;12919;2989
248;15442;8515
249;13724;6274
250;15613;8245
251;15561;8290
252;13776;2071
253;13954;5986
254;11895;8074
255;12863;7003
256;14484;1459
257;13994;5869
258;15385;487
259;14188;5680
260;13781;2134
261;15702;226
262;14547;5311
263;12241;3691
264;14872;1108
265;15096;8740
266;13111;2638
267;11862;7993
268;13317;2602
269;13264;6652
270;15607;298
271;12027;3871
272;14201;5770
273;15630;4267
274;13529;6436
275;13380;2539
276;14462;1513
277;12421;7507
278;14964;4960
279;11766;217
280;12894;7048
281;15080;4834
282;11915;8056
283;14919;1036
284;14433;5410
285;14377;1531
286;11728;208
287;13113;2872
288;13631;6202
289;12743;3169
290;15454;8452
291;12173;3835
292;14812;1171
293;15082;8812
294;12714;3178
295;12739;7111
296;14764;5059
297;13115;2809
298;14103;1828
299;13070;2764
300;15529;8317
301;13534;2377
302;13115;6760
303;14196;1819
304;13087;2854
305;15147;4690
306;12504;3331
307;14574;5329
308;15330;613
309;15228;4672
310;13497;2458
311;13869;5995
312;12612;7318
313;15114;4798
314;11936;145
315;13843;6022
316;13504;2314
317;15537;280
318;12609;3250
319;14573;1234
320;13304;6526
321;12132;3754
322;14610;1288
323;15687;4222
324;15559;8371
325;12801;3106
326;12155;3682
327;13427;6418
328;14988;820
329;12455;7246
330;12608;7228
331;12349;3565
332;14431;5482
333;14323;1711
334;13981;1936
335;12214;3745
336;13397;2521
337;14715;1243
338;14641;5266
339;15074;4771
340;14820;4996
341;15097;4762
342;12598;3394
343;15075;874
344;12562;7408
345;14994;4861
346;15050;8920
347;15285;586
348;14510;1252
349;14788;1135
350;15474;4339
351;14885;9028
352;13418;6454
353;14612;5194
354;12307;3367
355;15731;8128
356;11811;154
357;14153;5842
358;14596;5446
359;13018;6940
360;14458;1477
361;15570;8272
362;14918;964
363;14418;5473
364;15406;8533
365;12564;3448
366;12558;7309
367;12570;7354
368;15632;4204
369;15687;190
370;12820;7075
371;15435;4474
372;14281;5644
373;14096;5878
374;15449;370
375;11797;3961
376;14978;8866
377;14977;8893
378;12762;7084
379;15539;4303
380;12574;7210
381;13921;5941
382;13325;6580
383;15176;793
384;11866;8047
385;12388;3502
386;14269;1630
387;13969;1918
388;13462;6319
389;12579;3223
390;15507;8344
391;13062;6868
392;13782;2161
393;13155;6778
394;12962;6850
395;14843;4951
396;12508;3412
397;13597;2260
398;12602;3124
399;13644;6166
400;15352;8407
401;15647;8191
402;14956;4843
403;12413;3484
404;13618;6193
405;12219;3709
406;12684;3187
407;15765;8182
408;13112;6724
409;13961;5851
410;14753;5068
411;12539;3385
412;12025;3862
413;14230;5725
414;15249;8596
415;15410;4492
416;14241;5572
417;14505;5383
418;13437;2530
419;14947;5023
420;15584;4285
421;15458;8443
422;14794;5086
423;12486;7363
424;12006;7939
425;13918;2026
426;12125;3781
427;15172;757
428;13013;6823
429;14060;5824
430;14244;5662
431;11823;4042
432;12643;3214
433;14531;1378
434;11814;4060
435;14847;5050
436;13938;2044
437;12978;2935
438;15694;8209
439;11824;4087
440;15512;271
441;11969;7921
442;12566;3304
443;13354;6481
444;15098;8749
445;13406;6517
446;13225;6670
447;15483;478
448;14387;5428
449;14900;8956
450;13355;2683
451;12409;7588
452;12839;7039
453;14760;1144
454;14053;5923
455;14545;1369
456;11987;3997
457;14157;5797
458;14848;1000
459;13347;2584
460;12318;3601
461;13844;6058
462;14236;1702
463;13437;6409
464;14467;1441
465;12061;7948
466;12149;7795
467;15598;4312
468;12266;3610
469;15511;8398
470;13173;2836
471;12260;3637
472;15087;865
473;13633;6265
474;12638;7201
475;13205;6634
476;14272;5608
477;13799;6076
478;14118;1801
479;15155;829
480;14808;1126
481;12905;2998
482;13288;2647
483;14229;5716
484;15351;4501
485;13537;2215
486;13111;6742
487;15023;8839
488;14713;5230
489;12667;7174
490;15409;568
491;11843;3952
492;13285;6616
493;13706;6139
494;14566;5419
495;14768;1216
496;15486;451
497;14593;5392
498;13694;2287
499;14709;1315
500;15709;4114
501;12938;6904
502;13155;2773
503;12954;6949
504;14320;5617
505;12707;7165
506;11984;7840
507;12049;3799
508;15566;8416
509;14557;5122
510;13021;2863
511;15157;4753
512;13391;6571
513;13154;2791
514;11990;4150
515;15268;5914
516;15603;4024
517;14519;5653
518;14955;8992
519;14477;1405
520;12097;7741
521;12185;3322
522;14189;5599
523;15120;775
524;12846;2980
525;14976;919
526;12244;7669
527;14509;5365
528;14866;9073
529;11683;3925
530;14110;1594
531;12472;7399
532;15052;4852
533;15544;442
534;12294;3943
535;15115;946
536;15771;8200
537;13168;2944
538;15039;802
539;14645;5158
540;13386;6562
541;12956;2908
542;15471;8353
543;12231;7777
544;13700;6157
545;12510;7129
546;12951;2899
547;14697;1189
548;12388;3583
549;12976;6814
550;14464;1495
551;13854;6013
552;12763;3151
553;15108;4807
554;13275;2728
555;15581;334
556;12495;7417
557;12231;7633
558;14829;9046
559;13399;2512
560;12391;3772
561;15194;8713
562;15723;4123
563;12940;2665
564;13967;1900
565;11887;7930
566;14933;1180
567;15291;712
568;12394;7615
569;14436;5590
570;15338;649
571;13590;2485
572;11785;118
573;15118;1090
574;14931;8929
575;12521;6994
576;14009;1720
577;12308;3556
578;13612;6256
579;14129;1963
580;13132;6886
581;14109;2008
582;15479;8587
583;12341;3511
584;13346;6382
585;13491;6130
586;13656;6247
587;15819;172
588;14929;9019
589;14604;1423
590;12517;7336
591;12229;7579
592;13489;4537
593;14988;8965
594;13926;2080
595;12009;7984
596;15726;8101
597;15377;4411
598;13664;6049
599;13825;6238
600;12252;7597
601;13452;6427
602;14797;4978
603;14295;5320
604;15001;910
605;13406;2503
606;13527;2368
607;13159;2719
608;14476;5356
609;15193;8731
610;14621;5284
611;13452;2359
612;12688;6958
