#Mode:;3
#Device:;Logitech_Gamepad_F310
#Button:;305
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;6789;5059
1;7503;487
2;4308;7696
3;7149;847
4;6762;1252
5;4227;7705
6;4190;7777
7;2696;1306
8;5710;2179
9;4905;2989
10;6855;8983
11;6490;1540
12;5041;2800
13;3089;793
14;6720;5221
15;4992;2980
16;3153;820
17;5397;2539
18;6882;1045
19;6081;1837
20;6072;1882
21;2666;1261
22;5311;2620
23;6316;1657
24;6068;1918
25;6218;5860
26;5313;2593
27;7571;433
28;5932;2017
29;5685;2233
30;5727;2215
31;2880;9001
32;7446;4456
33;7017;4888
34;6315;1666
35;6851;5104
36;6093;5752
37;6496;1477
38;6134;1819
39;6002;1927
40;4387;3529
41;6745;1207
42;7596;4357
43;3483;8425
44;5530;2368
45;7693;181
46;3683;8245
47;6456;5500
48;4984;7030
49;4704;7273
50;4927;7012
51;7293;4627
52;4906;2998
53;8055;3916
54;7332;550
55;6520;1423
56;4601;7264
57;7946;3988
58;6187;5689
59;5781;2152
60;7241;4663
61;4755;7120
62;6779;1063
63;4642;3349
64;7527;451
65;5126;6850
66;6842;1144
67;6431;1558
68;4810;7102
69;3356;4546
70;4708;3196
71;4800;3070
72;3484;8443
73;7315;8587
74;3019;982
75;6346;5608
76;4187;7732
77;7296;4645
78;4247;3691
79;3684;199
80;7390;4564
81;5864;6040
82;6897;9028
83;4413;3511
84;3492;8407
85;7246;676
86;3427;8488
87;7398;4492
88;7137;8839
89;5055;2845
90;3580;8380
91;5116;6778
92;6359;1549
93;7567;307
94;4546;3394
95;6700;5266
96;5818;2134
97;5260;6589
98;4116;7858
99;4845;3097
100;3359;8551
101;7091;4843
102;3490;397
103;3140;721
104;5683;6229
105;7162;8830
106;6115;5815
107;5143;6751
108;3917;7975
109;4360;7615
110;6561;1450
111;4648;3232
112;6176;1801
113;6226;1702
114;6256;5887
115;4226;3646
116;5557;2350
117;4986;6805
118;4998;2908
119;7610;4267
120;5920;4654
121;8061;8974
122;6613;5293
123;4232;3727
124;7612;2962
125;3587;316
126;5926;1999
127;4846;3259
128;6248;5626
129;6050;5914
130;8258;3673
131;6347;1639
132;5728;6184
133;6735;1234
134;6794;5140
135;7037;910
136;4371;7525
137;6869;9046
138;6054;5842
139;6209;1738
140;4382;3520
141;3187;8875
142;4920;3007
143;5611;2332
144;6154;5743
145;6955;8866
146;4094;3817
147;4906;7075
148;5728;6175
149;4821;3088
150;7569;4339
151;4629;3304
152;6835;9064
153;6528;1279
154;3098;8794
155;5000;2890
156;5371;2548
157;5038;6922
158;7205;4726
159;7261;4672
160;5742;2305
161;7314;631
162;3451;8524
163;4530;3484
164;3385;8533
165;3975;3934
166;6745;1189
167;6686;1036
168;7209;4690
169;3004;8893
170;7166;4762
171;4437;3493
172;5254;2836
173;5278;2647
174;7737;217
175;4447;7390
176;5355;2566
177;2941;1000
178;3733;8164
179;6362;5311
180;3870;8038
181;6595;5275
182;4454;3457
183;3030;730
184;6645;1288
185;5989;2143
186;2994;928
187;5981;1810
188;5279;6625
189;3793;8137
190;5180;2719
191;4112;7678
192;6821;1090
193;6052;1873
194;5658;2260
195;4526;3385
196;5532;6310
197;5325;2584
198;6054;5590
199;7311;604
200;7165;748
201;5921;2008
202;5055;2899
203;4402;7498
204;4743;3187
205;6598;5320
206;4147;3835
207;7587;352
208;5378;6544
209;6023;1720
210;3721;8173
211;6562;5338
212;7138;5005
213;5358;2530
214;4429;3475
215;5512;6337
216;8202;3754
217;7183;4717
218;7561;514
219;6504;1432
220;3638;298
221;5115;6724
222;7627;8299
223;4045;7840
224;5372;2575
225;4572;3331
226;6394;1567
227;3426;496
228;7569;4348
229;5848;2053
230;6888;5302
231;4912;3034
232;3276;667
233;3400;469
234;5469;2449
235;6121;1981
236;5893;2026
237;4772;7129
238;6246;1711
239;7879;4105
240;6435;5527
241;6095;1864
242;3618;8236
243;5928;5977
244;5979;5995
245;5368;2611
246;7282;658
247;6404;1513
248;7381;8281
249;5732;2161
250;6551;1351
251;6999;4897
252;7133;4780
253;5387;2557
254;6530;5392
255;5110;6796
256;4569;3340
257;4551;7345
258;4349;7489
259;5058;7039
260;6452;1441
261;5896;6103
262;4849;7111
263;4020;6418
264;7553;4555
265;3939;7957
266;4978;5374
267;5756;6139
268;5476;2467
269;7992;3907
270;4755;2044
271;6454;1468
272;4432;1684
273;5376;2521
274;8079;1522
275;5683;2224
276;4351;3772
277;5272;2665
278;4810;3106
279;6811;8911
280;4745;7165
281;5355;6517
282;6822;9010
283;2615;1342
284;5670;6211
285;7151;4753
286;5279;6670
287;3881;4060
288;7431;523
289;3915;100
290;7532;4375
291;5976;6004
292;8244;7687
293;7215;577
