counter,latency,delayTime,Device,Button
0,813,109,Adafruit_Feather_32u4,2
1,10,6868,Adafruit_Feather_32u4,2
2,14,6814,Adafruit_Feather_32u4,2
3,15,6085,Adafruit_Feather_32u4,2
4,942,7156,Adafruit_Feather_32u4,2
5,16,7885,Adafruit_Feather_32u4,2
6,13,2566,Adafruit_Feather_32u4,2
7,16,3511,Adafruit_Feather_32u4,2
8,16,4393,Adafruit_Feather_32u4,2
9,15,7327,Adafruit_Feather_32u4,2
10,20,7066,Adafruit_Feather_32u4,2
11,15,7282,Adafruit_Feather_32u4,2
12,8,577,Adafruit_Feather_32u4,2
13,8,4420,Adafruit_Feather_32u4,2
14,13,6283,Adafruit_Feather_32u4,2
15,8,7147,Adafruit_Feather_32u4,2
16,13,5986,Adafruit_Feather_32u4,2
17,9,8542,Adafruit_Feather_32u4,2
18,14,586,Adafruit_Feather_32u4,2
19,8,6895,Adafruit_Feather_32u4,2
20,10,7759,Adafruit_Feather_32u4,2
21,14,5536,Adafruit_Feather_32u4,2
22,12,6859,Adafruit_Feather_32u4,2
23,15,2098,Adafruit_Feather_32u4,2
24,13,3124,Adafruit_Feather_32u4,2
25,9,1306,Adafruit_Feather_32u4,2
26,10,1567,Adafruit_Feather_32u4,2
27,11,7957,Adafruit_Feather_32u4,2
28,5,433,Adafruit_Feather_32u4,2
29,9,1027,Adafruit_Feather_32u4,2
30,9,4843,Adafruit_Feather_32u4,2
31,5,1297,Adafruit_Feather_32u4,2
32,10,1756,Adafruit_Feather_32u4,2
33,5,154,Adafruit_Feather_32u4,2
34,10,649,Adafruit_Feather_32u4,2
35,10,6103,Adafruit_Feather_32u4,2
36,10,3466,Adafruit_Feather_32u4,2
37,9,4600,Adafruit_Feather_32u4,2
38,16,9001,Adafruit_Feather_32u4,2
39,10,910,Adafruit_Feather_32u4,2
40,11,1063,Adafruit_Feather_32u4,2
41,12,6796,Adafruit_Feather_32u4,2
42,9,4213,Adafruit_Feather_32u4,2
43,8,2656,Adafruit_Feather_32u4,2
44,7,3133,Adafruit_Feather_32u4,2
45,15,6913,Adafruit_Feather_32u4,2
46,8,2314,Adafruit_Feather_32u4,2
47,8,775,Adafruit_Feather_32u4,2
48,11,3682,Adafruit_Feather_32u4,2
49,16,2791,Adafruit_Feather_32u4,2
50,8,7597,Adafruit_Feather_32u4,2
51,12,4771,Adafruit_Feather_32u4,2
52,15,5959,Adafruit_Feather_32u4,2
53,14,6661,Adafruit_Feather_32u4,2
54,11,2764,Adafruit_Feather_32u4,2
55,11,2476,Adafruit_Feather_32u4,2
56,10,3241,Adafruit_Feather_32u4,2
57,8,3637,Adafruit_Feather_32u4,2
58,14,8182,Adafruit_Feather_32u4,2
59,11,4735,Adafruit_Feather_32u4,2
60,9,5419,Adafruit_Feather_32u4,2
61,10,5338,Adafruit_Feather_32u4,2
62,4,631,Adafruit_Feather_32u4,2
63,7,1729,Adafruit_Feather_32u4,2
64,11,7732,Adafruit_Feather_32u4,2
65,3,127,Adafruit_Feather_32u4,2
66,9,1081,Adafruit_Feather_32u4,2
67,8,7462,Adafruit_Feather_32u4,2
68,8,3970,Adafruit_Feather_32u4,2
69,10,8020,Adafruit_Feather_32u4,2
70,12,6301,Adafruit_Feather_32u4,2
71,10,4933,Adafruit_Feather_32u4,2
72,8,8137,Adafruit_Feather_32u4,2
73,7,2737,Adafruit_Feather_32u4,2
74,10,7057,Adafruit_Feather_32u4,2
75,13,6958,Adafruit_Feather_32u4,2
76,8,2485,Adafruit_Feather_32u4,2
77,8,7174,Adafruit_Feather_32u4,2
78,35,8290,Adafruit_Feather_32u4,2
79,6,2881,Adafruit_Feather_32u4,2
80,12,4033,Adafruit_Feather_32u4,2
81,8,2980,Adafruit_Feather_32u4,2
82,11,5635,Adafruit_Feather_32u4,2
83,8,6391,Adafruit_Feather_32u4,2
84,8,1891,Adafruit_Feather_32u4,2
85,7,3610,Adafruit_Feather_32u4,2
86,12,8272,Adafruit_Feather_32u4,2
87,12,4240,Adafruit_Feather_32u4,2
88,10,4303,Adafruit_Feather_32u4,2
89,12,3556,Adafruit_Feather_32u4,2
90,6,1144,Adafruit_Feather_32u4,2
91,7,3646,Adafruit_Feather_32u4,2
92,10,4024,Adafruit_Feather_32u4,2
93,11,1135,Adafruit_Feather_32u4,2
94,9,5068,Adafruit_Feather_32u4,2
95,9,2395,Adafruit_Feather_32u4,2
96,10,5374,Adafruit_Feather_32u4,2
97,13,6733,Adafruit_Feather_32u4,2
98,8,1162,Adafruit_Feather_32u4,2
99,6,226,Adafruit_Feather_32u4,2
100,8,1918,Adafruit_Feather_32u4,2
101,10,5140,Adafruit_Feather_32u4,2
102,16,7624,Adafruit_Feather_32u4,2
103,9,1702,Adafruit_Feather_32u4,2
104,10,4006,Adafruit_Feather_32u4,2
105,9,3502,Adafruit_Feather_32u4,2
106,9,2548,Adafruit_Feather_32u4,2
107,8,8434,Adafruit_Feather_32u4,2
108,7,1171,Adafruit_Feather_32u4,2
109,10,8488,Adafruit_Feather_32u4,2
110,11,6211,Adafruit_Feather_32u4,2
111,13,1198,Adafruit_Feather_32u4,2
112,8,2863,Adafruit_Feather_32u4,2
113,11,1828,Adafruit_Feather_32u4,2
114,8,7336,Adafruit_Feather_32u4,2
115,12,7678,Adafruit_Feather_32u4,2
116,13,8821,Adafruit_Feather_32u4,2
117,8,7399,Adafruit_Feather_32u4,2
118,8,2440,Adafruit_Feather_32u4,2
119,11,3763,Adafruit_Feather_32u4,2
120,8,6058,Adafruit_Feather_32u4,2
121,8,2026,Adafruit_Feather_32u4,2
122,11,1630,Adafruit_Feather_32u4,2
123,13,7651,Adafruit_Feather_32u4,2
124,8,3070,Adafruit_Feather_32u4,2
125,5,676,Adafruit_Feather_32u4,2
126,6,3907,Adafruit_Feather_32u4,2
127,21,7723,Adafruit_Feather_32u4,2
128,10,5797,Adafruit_Feather_32u4,2
129,12,7309,Adafruit_Feather_32u4,2
130,18,1414,Adafruit_Feather_32u4,2
131,10,2035,Adafruit_Feather_32u4,2
132,10,8110,Adafruit_Feather_32u4,2
133,11,7426,Adafruit_Feather_32u4,2
134,5,415,Adafruit_Feather_32u4,2
135,11,6805,Adafruit_Feather_32u4,2
136,10,6508,Adafruit_Feather_32u4,2
137,9,4231,Adafruit_Feather_32u4,2
138,5,1342,Adafruit_Feather_32u4,2
139,9,2377,Adafruit_Feather_32u4,2
140,13,7966,Adafruit_Feather_32u4,2
141,6,820,Adafruit_Feather_32u4,2
142,11,7660,Adafruit_Feather_32u4,2
143,11,5860,Adafruit_Feather_32u4,2
144,22,8074,Adafruit_Feather_32u4,2
145,11,730,Adafruit_Feather_32u4,2
146,11,2521,Adafruit_Feather_32u4,2
147,11,1432,Adafruit_Feather_32u4,2
148,12,6373,Adafruit_Feather_32u4,2
149,8,5032,Adafruit_Feather_32u4,2
150,8,5329,Adafruit_Feather_32u4,2
151,21,8524,Adafruit_Feather_32u4,2
152,16,5761,Adafruit_Feather_32u4,2
153,1323,7129,Adafruit_Feather_32u4,2
154,10,6823,Adafruit_Feather_32u4,2
155,10,4105,Adafruit_Feather_32u4,2
156,10,7075,Adafruit_Feather_32u4,2
157,6,1369,Adafruit_Feather_32u4,2
158,12,2926,Adafruit_Feather_32u4,2
159,11,5752,Adafruit_Feather_32u4,2
160,129,451,Adafruit_Feather_32u4,2
161,7,4609,Adafruit_Feather_32u4,2
162,7,2962,Adafruit_Feather_32u4,2
163,29,4924,Adafruit_Feather_32u4,2
164,15,5869,Adafruit_Feather_32u4,2
165,19,8344,Adafruit_Feather_32u4,2
166,9,964,Adafruit_Feather_32u4,2
167,15,4177,Adafruit_Feather_32u4,2
168,15,6643,Adafruit_Feather_32u4,2
169,13,1999,Adafruit_Feather_32u4,2
170,22,5779,Adafruit_Feather_32u4,2
171,27,6031,Adafruit_Feather_32u4,2
172,15,4042,Adafruit_Feather_32u4,2
173,19,5113,Adafruit_Feather_32u4,2
174,13,7291,Adafruit_Feather_32u4,2
175,9,1225,Adafruit_Feather_32u4,2
176,23,5491,Adafruit_Feather_32u4,2
177,15,3439,Adafruit_Feather_32u4,2
178,15,3403,Adafruit_Feather_32u4,2
179,16,4753,Adafruit_Feather_32u4,2
180,18,8803,Adafruit_Feather_32u4,2
181,11,1639,Adafruit_Feather_32u4,2
182,25,7795,Adafruit_Feather_32u4,2
183,1004,4834,Adafruit_Feather_32u4,2
184,8,2773,Adafruit_Feather_32u4,2
185,8,3574,Adafruit_Feather_32u4,2
186,8,3007,Adafruit_Feather_32u4,2
187,15,3079,Adafruit_Feather_32u4,2
188,14,5158,Adafruit_Feather_32u4,2
189,9,4474,Adafruit_Feather_32u4,2
190,11,3826,Adafruit_Feather_32u4,2
191,9,6022,Adafruit_Feather_32u4,2
192,7,3538,Adafruit_Feather_32u4,2
193,8,1288,Adafruit_Feather_32u4,2
194,5,532,Adafruit_Feather_32u4,2
195,21,4897,Adafruit_Feather_32u4,2
196,15,3718,Adafruit_Feather_32u4,2
197,13,2728,Adafruit_Feather_32u4,2
198,9,7579,Adafruit_Feather_32u4,2
199,13,7561,Adafruit_Feather_32u4,2
200,9,3844,Adafruit_Feather_32u4,2
201,14,5950,Adafruit_Feather_32u4,2
202,10,3016,Adafruit_Feather_32u4,2
203,6,7786,Adafruit_Feather_32u4,2
204,12,3196,Adafruit_Feather_32u4,2
205,8,3565,Adafruit_Feather_32u4,2
206,9,5824,Adafruit_Feather_32u4,2
207,24,5653,Adafruit_Feather_32u4,2
208,7,3043,Adafruit_Feather_32u4,2
209,8,5149,Adafruit_Feather_32u4,2
210,13,6517,Adafruit_Feather_32u4,2
211,10,6040,Adafruit_Feather_32u4,2
212,3,181,Adafruit_Feather_32u4,2
213,7,3547,Adafruit_Feather_32u4,2
214,4,199,Adafruit_Feather_32u4,2
215,9,6940,Adafruit_Feather_32u4,2
216,14,7615,Adafruit_Feather_32u4,2
217,12,7858,Adafruit_Feather_32u4,2
218,10,3313,Adafruit_Feather_32u4,2
219,3,370,Adafruit_Feather_32u4,2
220,5,1990,Adafruit_Feather_32u4,2
221,25,4861,Adafruit_Feather_32u4,2
222,7,2629,Adafruit_Feather_32u4,2
223,14,9055,Adafruit_Feather_32u4,2
224,11,3394,Adafruit_Feather_32u4,2
225,9,4996,Adafruit_Feather_32u4,2
226,11,5095,Adafruit_Feather_32u4,2
227,9,4960,Adafruit_Feather_32u4,2
228,8,2233,Adafruit_Feather_32u4,2
229,12,3916,Adafruit_Feather_32u4,2
230,11,8902,Adafruit_Feather_32u4,2
231,8,1945,Adafruit_Feather_32u4,2
232,8,5311,Adafruit_Feather_32u4,2
233,10,7498,Adafruit_Feather_32u4,2
234,13,8695,Adafruit_Feather_32u4,2
235,13,8047,Adafruit_Feather_32u4,2
236,9,4744,Adafruit_Feather_32u4,2
237,6,1540,Adafruit_Feather_32u4,2
238,5,559,Adafruit_Feather_32u4,2
239,11,2539,Adafruit_Feather_32u4,2
240,13,6202,Adafruit_Feather_32u4,2
241,8,2008,Adafruit_Feather_32u4,2
242,9,3871,Adafruit_Feather_32u4,2
243,9,3214,Adafruit_Feather_32u4,2
244,9,5023,Adafruit_Feather_32u4,2
245,7,2872,Adafruit_Feather_32u4,2
246,10,6229,Adafruit_Feather_32u4,2
247,10,4339,Adafruit_Feather_32u4,2
248,10,6904,Adafruit_Feather_32u4,2
249,10,5221,Adafruit_Feather_32u4,2
250,10,4654,Adafruit_Feather_32u4,2
251,5,1936,Adafruit_Feather_32u4,2
252,3,208,Adafruit_Feather_32u4,2
253,8,1450,Adafruit_Feather_32u4,2
254,8,4717,Adafruit_Feather_32u4,2
255,14,6328,Adafruit_Feather_32u4,2
256,3,163,Adafruit_Feather_32u4,2
257,10,8605,Adafruit_Feather_32u4,2
258,8,2197,Adafruit_Feather_32u4,2
259,107,928,Adafruit_Feather_32u4,2
260,11,1621,Adafruit_Feather_32u4,2
261,19,4987,Adafruit_Feather_32u4,2
262,1034,4528,Adafruit_Feather_32u4,2
263,7,883,Adafruit_Feather_32u4,2
264,11,7192,Adafruit_Feather_32u4,2
265,9,1531,Adafruit_Feather_32u4,2
266,10,2899,Adafruit_Feather_32u4,2
267,9,6841,Adafruit_Feather_32u4,2
268,11,4141,Adafruit_Feather_32u4,2
269,14,4150,Adafruit_Feather_32u4,2
270,10,9073,Adafruit_Feather_32u4,2
271,10,5212,Adafruit_Feather_32u4,2
272,10,5167,Adafruit_Feather_32u4,2
273,11,7741,Adafruit_Feather_32u4,2
274,11,6130,Adafruit_Feather_32u4,2
275,12,5473,Adafruit_Feather_32u4,2
276,10,6994,Adafruit_Feather_32u4,2
277,27,4645,Adafruit_Feather_32u4,2
278,17,6454,Adafruit_Feather_32u4,2
279,10,5833,Adafruit_Feather_32u4,2
280,5,766,Adafruit_Feather_32u4,2
281,9,5176,Adafruit_Feather_32u4,2
282,6,4321,Adafruit_Feather_32u4,2
283,4,2134,Adafruit_Feather_32u4,2
284,16,6436,Adafruit_Feather_32u4,2
285,4,2206,Adafruit_Feather_32u4,2
286,4,2620,Adafruit_Feather_32u4,2
287,4,136,Adafruit_Feather_32u4,2
288,11,8497,Adafruit_Feather_32u4,2
289,10,5977,Adafruit_Feather_32u4,2
290,11,7390,Adafruit_Feather_32u4,2
291,12,7111,Adafruit_Feather_32u4,2
292,14,7435,Adafruit_Feather_32u4,2
293,8,2089,Adafruit_Feather_32u4,2
294,7,2404,Adafruit_Feather_32u4,2
295,7,991,Adafruit_Feather_32u4,2
296,8,3052,Adafruit_Feather_32u4,2
297,18,6049,Adafruit_Feather_32u4,2
298,10,7354,Adafruit_Feather_32u4,2
299,10,3979,Adafruit_Feather_32u4,2
300,13,4870,Adafruit_Feather_32u4,2
301,8,3664,Adafruit_Feather_32u4,2
302,8,1927,Adafruit_Feather_32u4,2
303,20,7777,Adafruit_Feather_32u4,2
304,5,2575,Adafruit_Feather_32u4,2
305,9,4816,Adafruit_Feather_32u4,2
306,10,1270,Adafruit_Feather_32u4,2
307,14,2062,Adafruit_Feather_32u4,2
308,10,3529,Adafruit_Feather_32u4,2
309,11,4672,Adafruit_Feather_32u4,2
310,8,6409,Adafruit_Feather_32u4,2
311,15,5041,Adafruit_Feather_32u4,2
312,9,5716,Adafruit_Feather_32u4,2
313,10,6166,Adafruit_Feather_32u4,2
314,8,2152,Adafruit_Feather_32u4,2
315,8,7084,Adafruit_Feather_32u4,2
316,5,8470,Adafruit_Feather_32u4,2
317,10,3943,Adafruit_Feather_32u4,2
