counter,latency,delayTime,Device,Button
0,9,1531,Adafruit_Feather_32u4,11
1,10,6148,Adafruit_Feather_32u4,11
2,12,5464,Adafruit_Feather_32u4,11
3,12,6094,Adafruit_Feather_32u4,11
4,7,694,Adafruit_Feather_32u4,11
5,10,2683,Adafruit_Feather_32u4,11
6,10,7975,Adafruit_Feather_32u4,11
7,10,1576,Adafruit_Feather_32u4,11
8,10,955,Adafruit_Feather_32u4,11
9,16,5248,Adafruit_Feather_32u4,11
10,15,3007,Adafruit_Feather_32u4,11
11,15,523,Adafruit_Feather_32u4,11
12,12,6292,Adafruit_Feather_32u4,11
13,9,568,Adafruit_Feather_32u4,11
14,8,496,Adafruit_Feather_32u4,11
15,5,640,Adafruit_Feather_32u4,11
16,10,6742,Adafruit_Feather_32u4,11
17,7,2098,Adafruit_Feather_32u4,11
18,4,1621,Adafruit_Feather_32u4,11
19,8,1999,Adafruit_Feather_32u4,11
20,17,2278,Adafruit_Feather_32u4,11
21,11,784,Adafruit_Feather_32u4,11
22,6,4501,Adafruit_Feather_32u4,11
23,13,3574,Adafruit_Feather_32u4,11
24,926,4933,Adafruit_Feather_32u4,11
25,13,5698,Adafruit_Feather_32u4,11
26,12,4024,Adafruit_Feather_32u4,11
27,7,2566,Adafruit_Feather_32u4,11
28,8,1207,Adafruit_Feather_32u4,11
29,5,775,Adafruit_Feather_32u4,11
30,7,1171,Adafruit_Feather_32u4,11
31,9,5203,Adafruit_Feather_32u4,11
32,8,8227,Adafruit_Feather_32u4,11
33,1406,6976,Adafruit_Feather_32u4,11
34,8,4222,Adafruit_Feather_32u4,11
35,8,4267,Adafruit_Feather_32u4,11
36,7,1414,Adafruit_Feather_32u4,11
37,7,4114,Adafruit_Feather_32u4,11
38,10,7759,Adafruit_Feather_32u4,11
39,8,1954,Adafruit_Feather_32u4,11
40,9,8803,Adafruit_Feather_32u4,11
41,8,3088,Adafruit_Feather_32u4,11
42,6,2854,Adafruit_Feather_32u4,11
43,6,3025,Adafruit_Feather_32u4,11
44,12,8452,Adafruit_Feather_32u4,11
45,620,6256,Adafruit_Feather_32u4,11
46,5,2044,Adafruit_Feather_32u4,11
47,9,6193,Adafruit_Feather_32u4,11
48,10,4168,Adafruit_Feather_32u4,11
49,5,1036,Adafruit_Feather_32u4,11
50,9,5257,Adafruit_Feather_32u4,11
51,6,1279,Adafruit_Feather_32u4,11
52,21,6625,Adafruit_Feather_32u4,11
53,6,7183,Adafruit_Feather_32u4,11
54,3,676,Adafruit_Feather_32u4,11
55,13,7246,Adafruit_Feather_32u4,11
56,10,8254,Adafruit_Feather_32u4,11
57,10,4312,Adafruit_Feather_32u4,11
58,17,3736,Adafruit_Feather_32u4,11
59,7,1981,Adafruit_Feather_32u4,11
60,5,883,Adafruit_Feather_32u4,11
61,13,4582,Adafruit_Feather_32u4,11
62,10,7345,Adafruit_Feather_32u4,11
63,6,910,Adafruit_Feather_32u4,11
64,7,5401,Adafruit_Feather_32u4,11
65,5,2179,Adafruit_Feather_32u4,11
66,13,2296,Adafruit_Feather_32u4,11
67,6,5050,Adafruit_Feather_32u4,11
68,3,163,Adafruit_Feather_32u4,11
69,2,226,Adafruit_Feather_32u4,11
70,16,4798,Adafruit_Feather_32u4,11
71,9,3754,Adafruit_Feather_32u4,11
72,6,2656,Adafruit_Feather_32u4,11
73,7,4096,Adafruit_Feather_32u4,11
