#Mode:;3
#Device:;Adafruit_Feather_32u4
#Button:;5
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;147188;1693
1;145387;4510
2;143611;5347
3;145075;3862
4;141111;8821
5;147203;1765
6;147819;2143
7;146245;2719
8;140285;8605
9;144915;4969
10;148175;658
11;140906;9055
12;142968;5950
13;140774;8182
14;143253;6661
15;147610;1369
16;147064;2791
17;139912;9028
18;143386;5554
19;147414;2503
20;142016;6841
21;142331;7588
22;145345;3592
23;148694;190
24;147821;2044
25;145004;3934
26;147897;2026
27;141045;7885
28;140930;7993
29;148363;1540
30;144949;3952
31;146231;3754
32;148562;379
33;140086;8839
34;142376;7516
35;142740;6184
36;144767;5158
37;147685;1279
38;144339;4636
39;149462;460
40;140800;8083
41;145445;4447
42;146677;2215
43;147480;1450
44;146134;3808
45;145672;3304
46;143044;6895
47;148267;631
48;147836;1063
49;142765;7111
50;148006;883
51;148242;1711
52;144156;4771
53;144135;4753
54;148686;1297
55;144318;4645
56;142737;7183
57;142283;6634
58;140598;8344
59;149261;667
60;142865;6076
61;142825;7093
62;144359;4519
63;142064;6832
64;143811;6067
65;143106;5770
66;141041;7867
67;144395;5536
68;145905;3061
69;148805;1072
70;141360;7543
71;147283;1612
72;149321;595
73;148406;550
74;145753;4114
75;148629;280
76;142061;6931
77;141329;8632
78;145717;3214
79;142537;7354
80;148197;739
81;147724;1225
82;149288;622
83;145779;3133
84;143687;6292
85;144404;4573
86;145965;3034
87;147725;2269
88;140506;8407
89;148351;1531
90;146759;2179
91;142843;6121
92;147233;2692
93;141525;7381
94;144464;5455
95;148642;298
96;139899;9091
97;149483;469
98;143752;5212
99;147519;2467
100;147706;1243
101;144582;4393
102;144002;5932
103;144850;4042
104;141469;8533
105;142472;6445
106;144299;4600
107;141223;8767
108;148825;127
109;141138;7723
110;145694;4213
111;143566;5410
112;143821;6166
113;143996;4933
114;146777;2206
115;146520;3439
116;141688;7264
117;148383;1558
118;147114;1837
119;147044;1873
120;140933;9001
121;143629;5266
122;141432;8524
123;146344;2593
124;142584;6346
125;147853;2170
126;142836;6085
127;145211;4690
128;146032;2863
129;146512;2422
130;143474;6454
131;148125;820
132;147816;2080
133;145496;3286
134;144008;4861
135;145764;4222
136;147282;1630
137;141135;8722
138;148079;802
139;148769;172
140;147785;2152
141;147177;1774
142;149108;838
143;140946;7948
144;147037;1855
145;149512;397
146;139973;8902
147;145200;4681
148;140872;8065
149;143043;5905
150;146317;3565
151;142232;6715
152;142068;7912
153;148332;640
154;143311;5635
155;141275;8650
156;140648;8272
157;144133;5797
158;145872;3052
159;146160;2710
160;143349;6598
161;140902;8047
162;145520;4402
163;144181;4735
164;143323;5626
165;140841;9082
166;146083;2845
167;143513;5383
168;146352;3520
169;148492;415
170;147211;2683
171;140132;8740
172;142825;6130
173;145535;4474
174;147985;937
175;145399;4483
176;148804;145
177;143939;5014
178;140946;8956
179;143535;5356
180;142215;7669
181;145259;3628
182;146642;2305
183;148154;1819
184;142595;6274
185;146659;3277
186;142003;6985
187;146011;2962
188;146941;2953
189;147272;1648
190;145019;4888
191;145541;3376
192;143873;5068
193;146190;3700
194;146153;2764
195;147464;2485
196;147540;1378
197;144861;4015
198;149711;208
199;148646;253
200;143525;6427
201;140297;8614
202;143020;5896
203;145784;4123
204;146955;1972
205;147098;2854
206;144259;4699
207;143960;5041
208;145464;4555
209;148298;694
210;145224;4672
211;147036;1927
212;143324;5590
213;146730;3187
214;144821;4159
215;149014;955
216;143658;5311
217;141341;7615
218;146160;3727
219;145774;3151
220;146429;3511
221;147018;1954
222;143874;5032
223;141323;8497
224;147031;1909
225;147436;2530
226;144941;3961
227;144292;4654
228;142842;7102
229;147471;1432
230;143067;5833
231;141594;8335
232;146166;2701
233;149378;541
234;148074;856
235;145611;3322
236;145493;4456
237;144319;4609
238;141614;8263
239;143515;5419
240;140423;8551
241;142089;7840
242;148720;226
243;145658;4267
244;148380;496
245;145291;3610
246;144313;5599
247;140747;8236
248;146290;3646
249;140083;8803
250;147942;946
251;147383;2521
252;146446;2512
253;147534;2395
254;144809;4087
255;147173;1747
256;140973;8983
257;140329;8542
258;145081;4870
259;144959;3943
260;144666;4258
261;146784;3079
262;140978;7921
263;143745;6157
264;147754;1153
265;146485;2413
266;148873;1090
267;144547;4420
268;146952;2998
269;148579;361
270;141249;7624
271;145786;4132
272;142355;6580
273;144823;5086
274;146181;2773
275;144449;4465
276;146538;3466
277;143781;5131
278;139979;8965
279;146943;3016
280;140418;8452
281;146758;3124
282;140838;8074
283;141408;7480
284;146236;3655
285;140457;8416
286;143504;6409
287;143177;5743
288;147677;1306
289;142073;7858
290;143431;5473
291;146547;3385
292;142112;6859
293;148679;307
294;148531;1396
295;147962;964
296;147628;2287
297;143450;5527
298;147632;1315
299;148438;1504
300;140923;7957
301;144416;5509
302;147839;1045
303;140450;8461
304;145392;4546
305;143275;5689
306;144057;5860
307;144842;4078
308;140129;8776
309;145358;4582
310;147471;1468
311;145162;4807
312;148453;442
313;144487;4429
314;142943;6877
315;146020;2899
316;149291;586
317;145256;3664
318;145065;3817
319;142898;7021
320;145554;3358
321;146446;3529
322;145362;3619
323;143938;4996
324;147540;2386
325;145539;3457
326;149707;289
327;142786;6211
328;148507;478
329;142315;7651
330;144169;4789
331;141230;8659
332;146035;2917
333;145206;3772
334;143396;6535
335;145402;3556
336;147437;2539
337;147516;1477
338;144213;4708
339;142602;7336
340;148586;316
341;144444;5428
342;144366;4528
343;141937;7012
344;148516;1342
345;143184;5752
346;145725;4204
347;142196;6733
348;147516;1387
349;143297;6688
350;145076;3898
351;145563;3313
352;148599;1288
353;148437;514
354;145860;4069
355;141866;7030
356;142330;6553
357;141962;7984
358;143789;5140
359;146921;2980
360;146447;2494
361;142083;6886
362;142360;7633
363;140514;8434
364;147691;2224
365;148054;829
366;142136;6796
367;142971;7003
368;142958;5968
369;147908;2035
370;142442;6490
371;140292;8641
372;142758;7138
373;147934;991
374;144478;5401
375;148692;199
376;140043;8875
377;143868;6013
378;147021;1918
379;142486;7426
380;140199;8749
381;141548;7372
382;146383;3538
383;144767;4096
384;147351;2602
385;141053;7876
386;140031;8857
387;145221;4744
388;147323;1657
389;147535;2431
390;148666;343
391;143291;5572
392;143957;5959
393;144603;4303
394;141817;8110
395;140670;8281
396;143038;5842
397;143553;6391
398;144182;4780
399;142122;7759
400;144864;4024
401;145791;3160
402;143930;6004
403;140845;8092
404;141512;8470
405;140950;7930
406;144504;4438
407;141748;8245
408;141645;7345
409;145500;3448
410;148896;1018
411;142053;6850
412;144781;5095
413;145742;3097
414;143890;5050
415;143086;6742
416;144634;4312
417;142045;7777
418;142523;6418
419;141135;7714
420;143185;6751
421;141981;6940
422;145798;4168
423;146653;2323
424;148211;775
425;147134;2800
426;143948;4987
427;148484;1405
428;142688;6202
429;144893;4033
430;141140;8731
431;144603;4294
432;142165;7804
433;141916;7039
434;143038;5923
435;147647;2296
