#Mode:;3
#Device:;USB_Optical_Mouse
#Button:;272
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;44075;3781
1;31739;190
2;30657;1153
3;29842;2017
4;43117;4771
5;28308;3628
6;44498;3349
7;29198;2809
8;42360;5581
9;38810;9055
10;42500;5392
11;42288;5563
12;41407;6562
13;31662;253
14;42771;5077
15;44235;3664
16;39255;8569
17;31600;379
18;43406;4483
19;28344;3601
20;28750;3178
21;28417;3592
22;43613;4177
23;44597;3367
24;41397;6526
25;42234;5635
26;29556;2386
27;40526;7417
28;29855;2026
29;28521;3412
30;43396;4537
31;29071;2827
32;39132;8767
33;38945;8965
34;31846;145
35;29579;2305
36;40496;7345
37;43868;3961
38;30747;1189
39;42314;5590
40;43196;4699
41;27285;4582
42;40946;6985
43;27909;3988
44;31336;559
45;28992;2971
46;28216;3709
47;41712;6184
48;41476;6418
49;30045;1873
50;39861;8056
51;43320;4591
52;39231;8596
53;44390;3529
54;29081;2899
55;39831;7984
56;31587;280
57;28969;2998
58;29544;2359
59;42691;5140
60;29826;2134
61;28927;2926
62;40431;7507
63;41009;6931
64;31511;406
65;29035;2872
66;42695;5248
67;40132;7723
68;31577;370
69;40666;7273
70;42241;5680
71;28289;3619
72;31595;316
73;43193;4645
74;42867;4942
75;31262;703
76;27530;4402
77;31634;244
78;39711;8209
79;44095;3799
80;43969;3880
81;44004;3934
82;40489;7372
83;39077;8830
84;31596;271
85;28949;3025
86;31323;631
87;30777;1108
88;40027;7786
89;26763;5059
90;40616;7318
91;27766;4150
92;40782;7147
93;38991;8947
94;40162;7678
95;41276;6634
96;29898;2125
97;41022;6976
98;41720;6139
99;30525;1396
100;28172;3745
101;43571;4321
102;28691;3232
103;29620;2278
104;27366;4573
105;27579;4411
106;39914;7912
107;43731;4204
108;28852;3034
109;40746;7111
110;42124;5779
111;29056;2917
112;28646;3286
113;30528;1351
114;43982;3979
115;29256;2701
116;40788;7066
117;27476;4429
118;27682;4222
119;31443;505
120;39691;8110
121;39205;8695
122;43825;4087
123;40040;7849
124;42200;5734
125;30143;1801
126;31725;262
127;30531;1360
128;44321;3511
129;42088;5797
130;44629;3295
131;38900;8857
132;29508;2458
133;30085;1819
134;43108;4780
135;29213;2683
136;42215;5698
137;29939;1927
138;41685;6301
139;31356;586
140;39468;8380
141;31136;865
142;42443;5446
143;28669;3259
144;41623;6247
145;39155;8722
146;28251;3646
147;40573;7381
148;30353;1522
149;29958;1945
150;39229;8713
151;40522;7336
152;40887;7075
153;30671;1198
154;42900;5032
155;31460;442
156;29134;2773
157;30879;1045
158;45205;2656
159;39882;8083
160;27548;4357
161;31262;658
162;28458;3493
163;29537;2377
164;28856;3052
165;27878;4132
166;28544;3394
167;43534;4384
168;44718;3169
169;42900;4996
170;41942;5941
171;42108;5824
172;27845;4069
173;41869;5959
174;43197;4735
175;39190;8677
176;31053;847
177;40675;7129
178;28661;3205
179;40304;7552
180;30917;1000
181;41322;6517
182;30212;1675
183;38935;8992
184;40354;7561
185;44257;3682
186;41500;6445
187;30279;1594
188;31474;433
189;40163;7768
190;41612;6256
191;42045;5860
192;43181;4762
193;40513;7363
194;28978;2881
195;43815;4141
196;44084;3772
197;29231;2584
198;41801;6112
199;28189;3718
200;29867;1504
201;30171;1756
202;29010;2935
203;41119;6760
204;31614;181
205;41409;6454
206;31481;424
207;29366;2476
208;44306;3574
209;43489;4393
210;41687;6382
211;41233;6400
212;28289;3556
213;42206;5716
214;40264;7669
215;41674;6193
216;42516;5293
217;42326;5617
218;43133;4717
219;43866;4078
220;43592;4285
221;38767;8893
222;40948;6841
223;43653;4213
224;45013;2854
225;31259;604
226;30503;1423
227;30867;1072
228;43214;4753
229;41948;5905
230;30756;1144
231;30211;1621
232;40544;7138
233;38705;9082
234;43127;4816
235;31069;802
236;42148;5689
237;31511;523
238;30952;892
239;39184;8659
240;30514;1549
241;30847;1009
242;42808;5023
243;41184;6688
244;31481;388
245;28054;3826
246;28054;3898
247;31413;478
248;43425;4456
249;43011;4879
250;44934;3007
251;30603;1261
252;29277;2674
253;43119;4798
254;28821;3106
255;42371;5428
256;41558;6355
257;39457;8452
258;30956;1027
259;28445;3430
260;40305;7615
261;40346;7588
262;28117;3808
263;43498;4366
264;43604;4294
265;42177;5653
266;44480;3475
267;30584;1324
268;29417;2485
269;42669;5185
270;42918;5050
271;41538;6346
272;41186;6697
273;41685;6283
274;43946;3943
275;41396;6490
276;31777;208
277;43168;4744
278;30303;1639
279;30415;1558
280;28708;3160
281;42975;4969
282;40689;7210
283;42818;5095
284;43458;4501
285;30461;1486
286;39423;8407
287;31763;127
288;39789;8236
289;42532;5338
290;38956;8938
291;40436;7471
292;30685;1162
293;41235;6661
294;42144;5788
295;26968;4843
296;30262;1612
297;28707;3196
298;30291;1576
299;39961;7957
300;29817;2053
301;41779;6148
302;40860;7003
303;29585;2350
304;30027;1837
305;43349;4564
306;29747;2188
307;39602;8299
308;41272;6607
309;41651;6229
310;27559;4348
311;31780;100
312;42235;5662
313;38862;9046
314;43973;3871
315;31620;325
316;31209;685
317;29050;2836
318;41594;6328
319;44406;3520
320;42378;5464
321;40312;7606
322;42998;4861
323;43362;4510
324;29775;2062
325;29693;2170
326;30761;1207
327;31267;676
328;43963;3907
329;43483;4438
330;29390;2593
331;27868;4033
332;43532;4339
333;31435;514
334;40896;6949
335;43918;4024
336;40049;7903
337;29819;2107
338;31459;451
339;39439;8344
340;39948;8326
341;43599;3304
342;28153;3763
343;39132;8758
344;40259;7651
345;44603;3313
346;40041;7867
347;40084;7822
348;40099;7948
349;42243;5707
350;28236;3673
351;30786;982
352;40499;7390
353;40500;7354
354;42996;4906
355;30226;1684
356;27054;4834
357;27294;4600
358;29126;2719
359;29678;2215
360;29868;2035
361;40797;7093
362;30281;1666
363;40926;6994
364;39359;8506
365;41235;6652
366;44106;3817
367;38723;9091
368;41505;6373
369;30384;1630
370;39087;8794
371;28051;3835
372;29313;2413
373;31667;289
374;40580;7237
375;43422;4492
376;42891;4987
377;26317;5518
378;41906;6004
379;41398;6472
380;40588;7291
381;28804;3133
382;42135;5761
383;44360;3466
384;42906;4870
385;41592;6220
386;39225;8650
387;31127;991
388;31430;469
389;31263;622
390;41043;6877
391;44399;3484
392;41637;6238
393;30443;1513
394;40583;7309
395;27607;4258
396;29596;2287
397;31664;235
398;39144;8704
399;43391;4519
400;43962;3916
401;29322;2566
402;39031;8884
403;27767;4114
404;30513;1378
405;43492;4420
406;41862;6049
407;39477;8434
408;44397;3385
409;43888;4060
410;40033;7777
411;27683;4276
412;29610;2224
413;31040;820
414;44559;3358
415;44749;3124
416;41822;6013
417;42833;5086
418;40726;7228
419;40669;7219
420;40814;7039
421;39589;8218
422;40887;6940
423;29180;2782
424;30078;1747
425;40216;7624
426;41617;6292
427;44824;3016
428;39959;7633
429;42056;5851
430;41219;6589
431;29972;1900
432;39918;6886
433;42771;5176
434;41178;6724
435;28938;3097
436;29633;2233
437;41096;6787
438;39827;8101
439;39281;8578
440;30246;1585
441;29333;2620
442;28694;3268
443;44214;3700
444;30747;1099
445;41934;5995
446;28223;3655
447;29617;2323
448;39949;7885
449;29091;2746
450;39854;8074
451;39246;8605
452;43495;4330
453;39056;8866
454;40116;7714
455;40083;7750
456;31722;118
457;40905;5815
458;39725;8164
459;42902;5014
460;40954;6922
461;29361;2512
462;44028;3889
463;40209;7660
464;40830;7048
465;31775;172
466;28283;3583
467;31100;838
468;42741;5149
469;30476;1567
