#Mode:;3
#Device:;USB_Optical_Mouse
#Button:;272
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;38991;8884
1;40715;7192
2;28143;3781
3;38981;8947
4;42490;5410
5;44791;3124
6;43251;4672
7;30549;1360
8;27072;4825
9;31752;199
10;38913;8992
11;30513;1450
12;41858;6004
13;40633;7201
14;28933;2917
15;29943;2044
16;43664;4276
17;42928;4969
18;44119;3772
19;43471;4429
20;42389;5473
21;42030;5887
22;30474;1441
23;31477;469
24;30310;1522
25;30779;1189
26;39669;8218
27;29278;2647
28;30439;1513
29;39214;8704
30;29932;2080
31;43395;4465
32;28773;3106
33;43816;4033
34;27562;4312
35;41043;6778
36;28068;3799
37;29835;2062
38;29489;2386
39;29384;2458
40;29388;2503
41;29735;2152
42;43648;4222
43;44311;3493
44;29554;2296
45;39100;8794
46;41209;6652
47;27411;4447
48;40106;7831
49;42116;5779
50;41025;6967
51;39964;7885
52;42306;5626
53;31608;289
54;31682;163
55;31606;307
56;41017;6805
57;29290;2620
58;39099;8749
59;30889;982
60;27867;3979
61;29481;2404
62;31558;316
63;28977;2854
64;30327;1639
65;29658;2215
66;28704;3196
67;39351;8533
68;43633;4177
69;41254;6634
70;39678;8209
71;29809;2053
72;26856;4870
73;29686;2188
74;41446;6436
75;30110;1828
76;30056;1882
77;29062;2818
78;41410;6256
79;40248;7633
80;39270;8587
81;44008;3655
82;43318;4609
83;41098;6742
84;30112;1567
85;30021;1900
86;30392;1495
87;39852;7858
88;28598;3295
89;29521;2350
90;43518;4294
91;40605;7273
92;26691;5239
93;31135;739
94;43617;4195
95;40913;7030
96;40792;7138
97;31696;244
98;39399;8461
99;30707;1243
100;39048;8830
101;38919;9019
102;31439;523
103;43300;4600
104;43467;4483
105;44311;3529
106;30737;1162
107;39004;8857
108;30217;1747
109;30503;1486
110;42535;5383
111;30841;1054
112;42496;5437
113;40487;7417
114;43511;4420
115;42703;5221
116;28827;3034
117;28552;3286
118;42363;5464
119;28435;3466
120;40400;7561
121;39906;8065
122;44728;3169
123;40603;7372
124;39161;8785
125;30323;1594
126;31645;280
127;39291;8668
128;40253;7732
129;28724;3178
130;31025;919
131;40360;7462
132;28757;3097
133;40550;7381
134;41739;6130
135;41488;6292
136;29187;2764
137;41725;6175
138;44477;3439
139;40914;7021
140;45084;2827
141;26680;5248
142;29690;2278
143;30866;1063
144;29531;2422
145;39793;8137
146;40180;7741
147;31165;721
148;30885;928
149;30266;1657
150;43275;4582
151;30687;1207
152;29837;2026
153;27817;4015
154;30825;1099
155;30332;1603
156;28489;3475
157;43248;4753
158;42270;5662
159;42652;5275
160;31516;451
161;29100;2791
162;44276;3637
163;41617;6310
164;41568;6184
165;27974;3844
166;27949;3898
167;40417;7408
168;39630;8263
169;31678;154
170;39280;8497
171;40182;7768
172;40715;7264
173;27090;4789
174;42775;5131
175;28205;3754
176;40367;7498
177;43647;4321
178;40883;7039
179;44073;3889
180;29190;2692
181;31580;298
182;39739;8155
183;31383;532
184;41047;6895
185;28518;3430
186;42142;5743
187;44531;3385
188;31375;379
189;41815;5842
190;28186;3376
191;29044;2800
192;29626;2035
193;41987;5581
194;28827;2989
195;42424;5113
196;41832;5968
197;43818;4681
198;31304;541
199;40816;7084
200;40807;7669
201;44569;2485
202;42162;5761
203;29480;2197
204;28857;3016
205;39675;8227
206;34900;2593
207;28943;2962
208;43810;4078
209;42098;6571
210;41885;4735
211;40946;6922
212;40541;7327
213;28982;2890
214;27736;4096
215;28809;3079
216;43324;4546
217;30233;1666
218;31805;136
219;29825;2017
220;41768;6112
221;39849;8020
222;30758;1072
223;29206;2674
224;39521;7570
225;30922;4888
226;30879;829
227;31125;766
228;28806;2845
229;41979;5977
230;41750;6211
231;31351;568
232;41015;6949
233;41911;6040
234;28365;3565
235;30068;1819
236;44475;3502
237;41517;6427
238;31427;487
239;42076;5734
240;42718;5176
241;28420;3574
242;43163;4717
243;42213;5707
244;28547;3421
245;30628;1288
246;31337;595
