#Mode:;3
#Device:;USB_Optical_Mouse
#Button:;272
#minDelay:;100
#maxDelay:;10000
#iterations:;100

counter;latency;delayTime
0;38721;9208
1;40653;7228
2;43216;4654
3;30920;892
4;30007;1882
5;29560;2278
6;28722;3070
7;31749;100
8;29466;2476
9;38103;9703
10;42216;5644
11;39688;8218
12;30529;1387
13;28935;2971
14;38114;9802
15;28424;3466
16;42833;5050
17;29847;2080
18;39920;8020
19;42926;4951
20;30904;694
21;29377;2575
22;39146;7723
23;38559;8911
24;30427;1486
25;41151;6733
26;42505;5347
27;40882;7030
28;41522;6337
29;43889;3961
30;44150;3763
31;30807;1090
32;42754;5149
33;41648;6238
34;27416;4456
35;40471;7426
36;41106;6832
37;42587;5248
38;43335;4555
39;29951;1981
40;38287;9604
41;41725;6139
42;41392;6535
43;30281;1585
44;40033;7822
45;28288;3565
46;31679;199
47;29770;2179
48;44594;3268
49;43535;4357
50;41887;5941
51;39519;8416
52;31269;595
53;39745;8119
54;31659;298
55;37987;9901
56;30546;1288
57;31380;496
58;27570;4258
59;40762;7129
60;38808;9109
61;38522;9307
62;39231;8614
63;43815;4060
64;39522;8317
65;39087;8812
66;38431;9505
67;40570;7327
68;44160;3664
69;45168;2674
70;44776;2773
71;40353;7624
72;39172;8713
73;28849;2872
74;31021;793
75;43650;4159
76;43029;4753
77;41354;6436
78;42937;4852
79;29356;2377
80;30827;991
81;41822;6040
82;30051;1684
83;42318;5446
84;41257;6634
85;42182;5545
86;30607;1189
87;44551;3169
88;28409;3367
89;42050;5743
90;39967;7921
91;41940;5842
92;30055;1783
93;40909;6931
94;43924;3862
95;31422;397
96;40358;7525
97;38810;9010
98;38402;9406
99;39352;8515
