#Mode:;3
#Device:;Adafruit_Feather_32u4
#Button:;5
#minDelay:;100
#maxDelay:;10000
#iterations:;1000

counter;latency;delayTime
0;13;8587
1;16;8308
2;13;3772
3;15;1270
4;14;3601
5;23;5563
6;13;3376
7;12;2161
8;13;2395
9;15;1684
10;15;8128
11;13;2548
12;15;7012
13;13;2242
14;14;874
15;15;577
16;8;6328
17;5908;3502
18;8;3907
19;6;289
20;10;595
21;17;5095
22;8;2575
23;8;4762
24;12;4717
25;18;1036
26;11;8641
27;4;217
28;12;3178
29;12;7642
30;11;2440
31;23;5914
32;5;460
33;8;3817
34;4;406
35;12;2296
36;10;7678
37;9;6319
38;10;1990
39;10;6805
40;9;6976
41;9;9019
42;8;6436
43;21;5662
44;8;1477
45;16;5518
46;7;973
47;12;4681
48;10;4528
49;8;6346
50;10;8470
51;13;4744
52;14;6211
53;10;8569
54;10;7426
55;14;4024
56;10;5698
57;13;3520
58;9;6562
59;3;550
60;11;1828
61;7;1873
62;14;3493
63;13;8614
64;6;523
65;11;1243
66;8;1396
67;10;3826
68;5;928
69;7;1279
70;5;298
71;13;8218
72;12;6121
73;14;4150
74;13;5365
75;9;3124
76;8;1720
77;7;5077
78;3;514
79;9;6598
80;15;2854
81;14;4735
82;9;5536
83;11;1675
84;9;5176
85;10;4780
86;10;6409
87;12;8758
88;9;3952
89;11;1558
90;6;703
91;7;5104
92;10;6994
93;15;6643
94;9;9073
95;9;1432
96;9;7588
97;13;1297
98;14;7021
99;11;2584
100;8;3115
101;11;7336
102;8;5815
103;18;2980
104;17;802
105;9;2782
106;8;2035
107;3;235
108;12;2332
109;9;2899
110;11;7741
111;10;946
112;6;559
113;7;1360
114;7;4087
115;4;280
116;12;7561
117;11;2620
118;9;1585
119;11;7579
120;7;1756
121;10;1729
122;6;5320
123;13;2404
124;23;6823
125;10;5446
126;9;3043
127;8;3745
128;7;5860
129;14;3979
130;9;4258
131;16;3052
132;10;2143
133;9;4609
134;8;5932
135;8;5824
136;13;4141
137;15;5437
138;836;5284
139;10;7453
140;8;4096
141;18;4285
142;9;3727
143;14;5653
144;8;1135
145;214;694
146;695;262
147;7;2359
148;8;6535
149;10;8407
150;11;4006
151;11;2962
152;9;2953
153;8;1666
154;9;8434
155;3;1027
156;15;5707
157;13;8182
158;11;4654
159;10;7948
160;7;3187
161;32;2989
162;8;190
163;8;4132
164;4;748
165;9;3331
166;11;5131
167;3;118
168;11;2566
169;10;8461
170;29;3988
171;11;1693
172;10;3394
173;15;6607
174;11;7552
175;8;5878
176;20;7939
177;16;7723
178;12;1000
179;18;6751
180;18;8659
181;17;2422
182;18;1324
183;14;8956
184;22;4960
185;15;6400
186;17;3385
187;15;1999
188;26;3133
189;14;3034
190;16;2008
191;19;2278
192;13;2305
193;13;820
194;15;2233
195;16;3403
196;17;3799
197;751;8920
198;871;109
199;11;2116
200;16;1648
201;10;3304
202;13;8110
203;10;2998
204;31;5401
205;9;5266
206;7;3754
207;11;5032
208;10;2467
209;12;4456
210;9;3016
211;6;433
212;16;2026
213;9;7030
214;11;4033
215;17;4951
216;12;2053
217;11;4618
218;8;1954
219;16;4771
220;5;1594
221;7;3781
222;13;6733
223;11;4816
224;5;1207
225;9;3718
226;142;793
227;10;8173
228;13;7102
229;11;3592
230;10;6472
231;6;3862
232;16;4708
